var,lon,mode,lag,corr,abs_corr
thetao,W40p0,2,0,0.6231472212628341,0.6231472212628341
thetao,W40p0,2,1,0.611857941729649,0.611857941729649
so,W30p0,1,0,-0.6015402362022351,0.6015402362022351
so,W30p0,1,1,-0.5992576687200697,0.5992576687200697
so,W30p0,1,2,-0.5949816062486812,0.5949816062486812
thetao,W60p0,5,0,-0.5678478910719938,0.5678478910719938
so,W10p0,7,12,-0.566127986465403,0.566127986465403
so,W60p0,1,4,0.5610456742714791,0.5610456742714791
so,W10p0,7,13,-0.5570884197660569,0.5570884197660569
thetao,W60p0,5,1,-0.5564204220316505,0.5564204220316505
so,W10p0,7,11,-0.5545408298697873,0.5545408298697873
thetao,W60p0,5,3,-0.5542999407703525,0.5542999407703525
so,W20p0,1,0,0.5456195872843485,0.5456195872843485
so,W30p0,1,3,-0.545102822198079,0.545102822198079
so,W20p0,1,1,0.5399121736358035,0.5399121736358035
so,W10p0,7,10,-0.5385167851244785,0.5385167851244785
thetao,W60p0,5,2,-0.5275005115056742,0.5275005115056742
so,W60p0,1,5,0.5266850519985223,0.5266850519985223
so,W10p0,7,9,-0.5254094332204218,0.5254094332204218
thetao,W60p0,5,4,-0.5221676053606475,0.5221676053606475
thetao,W40p0,6,5,0.5209310333451338,0.5209310333451338
thetao,W30p0,1,2,0.5202521105194994,0.5202521105194994
so,W40p0,4,2,-0.5195491449661326,0.5195491449661326
so,W40p0,4,3,-0.5161452373523313,0.5161452373523313
so,W40p0,2,6,-0.5112051566492096,0.5112051566492096
so,W60p0,10,1,-0.5089495525364187,0.5089495525364187
so,W10p0,7,14,-0.5085299366415227,0.5085299366415227
so,W40p0,4,1,-0.5069381104216417,0.5069381104216417
so,W10p0,7,8,-0.5061266569238162,0.5061266569238162
so,W20p0,1,2,0.5058444000673468,0.5058444000673468
so,W30p0,1,4,-0.5056948498817184,0.5056948498817184
thetao,W40p0,6,6,0.5055979245640819,0.5055979245640819
so,W10p0,7,7,-0.5053505334718744,0.5053505334718744
thetao,W40p0,6,7,0.5007511421054803,0.5007511421054803
so,W40p0,2,7,-0.4997041898049202,0.4997041898049202
so,W60p0,1,6,0.49924475591408346,0.49924475591408346
thetao,W60p0,5,5,-0.49673440468689495,0.49673440468689495
thetao,W30p0,1,1,0.4925689679623916,0.4925689679623916
thetao,W40p0,2,2,0.4920237704533273,0.4920237704533273
so,W60p0,1,3,0.491380551801405,0.491380551801405
so,W10p0,7,6,-0.48811711863994317,0.48811711863994317
so,W60p0,1,2,0.4868998979975069,0.4868998979975069
so,W60p0,10,0,-0.4851355415958734,0.4851355415958734
thetao,W40p0,6,8,0.48422579489059425,0.48422579489059425
thetao,W30p0,1,0,0.4808515401219101,0.4808515401219101
so,W60p0,1,1,0.48061399309449715,0.48061399309449715
thetao,W40p0,6,4,0.4795715559147126,0.4795715559147126
so,W40p0,2,5,-0.47885815955993055,0.47885815955993055
so,W60p0,1,0,0.47849736988758407,0.47849736988758407
so,W60p0,10,2,-0.4774873742642121,0.4774873742642121
