N_seeds,W,alpha,mean_val_r2,std_val_r2,mean_val_corr,mean_val_var_ratio,mean_n_features,mean_max_lag,n_folds_used,gap_used,trim_val_start_by,y_transform,pc_transform
10,1,30.0,-0.4891734726905073,0.7358145105251856,0.06891819656247464,0.6060256509250508,21.0,14.5,2,15,maxlag,detrend,detrend
20,0,20.0,-0.4914077652557405,0.8758152729549311,0.15949495743283967,0.6897646934161894,20.0,14.0,2,15,maxlag,detrend,detrend
15,0,100.0,-0.49429406910362883,0.8401921942058934,0.12723080336446016,0.671280802276097,15.0,14.0,2,15,maxlag,detrend,detrend
10,1,10.0,-0.498020227717468,0.7405062042838332,0.03684058596659695,0.652573890657093,21.0,14.5,2,15,maxlag,detrend,detrend
10,1,50.0,-0.5018885272594236,0.7365897171949547,0.08296763446394126,0.6030768053026344,21.0,14.5,2,15,maxlag,detrend,detrend
5,0,0.001,-0.5025398516805573,0.4230062701533184,0.13735009871588272,0.6454783726766359,5.0,14.0,2,15,maxlag,detrend,detrend
5,0,0.01,-0.5026399353742385,0.42295464869838406,0.1373499758913383,0.6454776845257462,5.0,14.0,2,15,maxlag,detrend,detrend
5,0,0.1,-0.5036368422378069,0.4224413262284913,0.137341045252446,0.6454725218199293,5.0,14.0,2,15,maxlag,detrend,detrend
5,0,1.0,-0.5131740920903645,0.41763732921599805,0.13673434685470387,0.6455811586234613,5.0,14.0,2,15,maxlag,detrend,detrend
10,1,100.0,-0.5250431717370045,0.7423204018278777,0.09505960966048332,0.6104339452920129,21.0,14.5,2,15,maxlag,detrend,detrend
20,1,50.0,-0.549523180148709,0.9853099743123339,0.10870997650202219,0.707410913152545,41.0,14.5,2,15,maxlag,detrend,detrend
15,0,1.0,-0.5629407436706133,0.8290651212533269,0.1554012994733532,0.7863001035239376,15.0,14.0,2,15,maxlag,detrend,detrend
30,0,30.0,-0.566789403656204,0.9813638734787129,0.13926345013651295,0.7847773759487563,30.0,14.5,2,15,maxlag,detrend,detrend
5,0,10.0,-0.5742246730259671,0.3950715709002116,0.1271622107606843,0.6521165323674245,5.0,14.0,2,15,maxlag,detrend,detrend
20,0,10.0,-0.5753419177377885,0.928632814285874,0.14775612416463246,0.7388381227102645,20.0,14.0,2,15,maxlag,detrend,detrend
5,0,20.0,-0.6082793005377298,0.39030486520997254,0.12194939002971535,0.6593070211116889,5.0,14.0,2,15,maxlag,detrend,detrend
15,1,100.0,-0.6212934254587943,1.0433540352634612,0.13047144615744355,0.7229426147481712,30.5,14.5,2,15,maxlag,detrend,detrend
5,0,30.0,-0.6290188235365268,0.39030005526013856,0.11915822622811595,0.664669518149214,5.0,14.0,2,15,maxlag,detrend,detrend
10,1,1.0,-0.6404477649458975,0.688251457504798,0.04285728879862061,0.7880273418779026,21.0,14.5,2,15,maxlag,detrend,detrend
20,1,30.0,-0.6495652871595863,1.026103262604516,0.09225008019256303,0.7548635862284259,41.0,14.5,2,15,maxlag,detrend,detrend
5,0,50.0,-0.6535960620637171,0.3929954757337977,0.11622804046359095,0.671810592401928,5.0,14.0,2,15,maxlag,detrend,detrend
30,1,50.0,-0.6572758464846251,1.051539111229974,0.12038358626674286,0.7966349704779345,60.0,15.0,2,15,maxlag,detrend,detrend
15,0,0.1,-0.6627834911396762,0.7286717832875733,0.15719700585638857,0.829044549888673,15.0,14.0,2,15,maxlag,detrend,detrend
15,1,50.0,-0.6698181513547301,1.1148684128839956,0.1208033342833093,0.756690744573104,30.5,14.5,2,15,maxlag,detrend,detrend
5,0,100.0,-0.6808353745517083,0.39912410810369503,0.11341249078484428,0.6805214069493297,5.0,14.0,2,15,maxlag,detrend,detrend
30,0,20.0,-0.6811314505325694,1.0296031486683772,0.13630244193780758,0.8331957891213662,30.0,14.5,2,15,maxlag,detrend,detrend
15,0,0.01,-0.6851384452381934,0.7062137592567584,0.1573250800390885,0.8365450431392125,15.0,14.0,2,15,maxlag,detrend,detrend
15,0,0.001,-0.6876590356830632,0.7036823254773563,0.15733401868350422,0.8373613498524544,15.0,14.0,2,15,maxlag,detrend,detrend
10,1,0.1,-0.6951332347013236,0.6575438140742133,0.05503652061251671,0.8228810411603023,21.0,14.5,2,15,maxlag,detrend,detrend
10,1,0.01,-0.701226882089502,0.654211404249267,0.056638676235962526,0.8267623987799801,21.0,14.5,2,15,maxlag,detrend,detrend
10,1,0.001,-0.7018350339585517,0.6538835475613951,0.05680147994404894,0.827150077774485,21.0,14.5,2,15,maxlag,detrend,detrend
15,1,30.0,-0.7377849461598227,1.1712819723672154,0.11407664835504186,0.7939247713115822,30.5,14.5,2,15,maxlag,detrend,detrend
20,0,1.0,-0.7438455526698726,1.0301208698810644,0.16334017277063387,0.9223465976723735,20.0,14.0,2,15,maxlag,detrend,detrend
20,1,20.0,-0.7595975172150032,1.0382171617184142,0.0822089013075879,0.8000040087509671,41.0,14.5,2,15,maxlag,detrend,detrend
15,1,20.0,-0.8214082777754235,1.2080114350114908,0.1097396264883154,0.8315173080443958,30.5,14.5,2,15,maxlag,detrend,detrend
30,1,30.0,-0.833025843036371,1.1298671661219228,0.12175530856123543,0.8601410278994477,60.0,15.0,2,15,maxlag,detrend,detrend
20,0,0.1,-0.8961062245945357,0.9262835855025109,0.22948897823560707,1.1386203481787056,20.0,14.0,2,15,maxlag,detrend,detrend
30,0,10.0,-0.919097838625489,1.0980793822896588,0.1274225516200213,0.9260903968241341,30.0,14.5,2,15,maxlag,detrend,detrend
30,1,20.0,-0.9845170617185212,1.188703303925224,0.12639260834226365,0.9105082031116434,60.0,15.0,2,15,maxlag,detrend,detrend
20,1,10.0,-1.0148932621902618,1.0031234591608853,0.077212790625105,0.8905510107377139,41.0,14.5,2,15,maxlag,detrend,detrend
20,0,0.01,-1.0243918490450383,0.8032999341837299,0.2400518265518088,1.2195479995029173,20.0,14.0,2,15,maxlag,detrend,detrend
20,0,0.001,-1.0439471259959956,0.7842800643609733,0.24109919911103245,1.2300140987534438,20.0,14.0,2,15,maxlag,detrend,detrend
15,1,10.0,-1.044744444890533,1.2238311614030843,0.1047013560027833,0.909997888407557,30.5,14.5,2,15,maxlag,detrend,detrend
