var,lon_tag,mode,lag,corr,abs_corr
thetao,W40p0,5,20,0.9067705902562234,0.9067705902562234
thetao,W40p0,5,19,0.8944499515280866,0.8944499515280866
thetao,W10p0,6,9,-0.8916784408077201,0.8916784408077201
thetao,W10p0,6,10,-0.8890239761890243,0.8890239761890243
thetao,W30p0,6,19,0.8845835663756214,0.8845835663756214
thetao,W30p0,6,20,0.8831562848287317,0.8831562848287317
thetao,W40p0,5,18,0.8815581007129745,0.8815581007129745
thetao,W10p0,6,8,-0.880177512425067,0.880177512425067
thetao,W30p0,6,18,0.8781150009028033,0.8781150009028033
thetao,W10p0,6,11,-0.8774648145069558,0.8774648145069558
thetao,W40p0,5,17,0.8727422818962954,0.8727422818962954
thetao,W30p0,6,17,0.8726665452829665,0.8726665452829665
thetao,W30p0,2,20,-0.8700383041826959,0.8700383041826959
thetao,W10p0,6,12,-0.8682031684709388,0.8682031684709388
thetao,W30p0,2,19,-0.8671917407454202,0.8671917407454202
thetao,W30p0,6,16,0.866112000264756,0.866112000264756
thetao,W40p0,5,16,0.8628337865549593,0.8628337865549593
thetao,W30p0,6,15,0.8615980668819527,0.8615980668819527
thetao,W30p0,6,14,0.8614218101974338,0.8614218101974338
so,W40p0,2,6,0.8606243555814556,0.8606243555814556
thetao,W10p0,6,13,-0.859548418057356,0.859548418057356
thetao,W30p0,2,18,-0.8588838617277686,0.8588838617277686
thetao,W10p0,6,7,-0.8583806504643997,0.8583806504643997
thetao,W10p0,2,16,-0.8564251171358149,0.8564251171358149
thetao,W30p0,2,17,-0.8560133473402148,0.8560133473402148
thetao,W40p0,5,15,0.8557609924146216,0.8557609924146216
so,W40p0,2,7,0.8554010570175211,0.8554010570175211
thetao,W10p0,2,15,-0.8548411578798486,0.8548411578798486
thetao,W30p0,6,13,0.8546180084385311,0.8546180084385311
so,W40p0,2,5,0.8543768163968155,0.8543768163968155
thetao,W10p0,2,14,-0.8535424466885269,0.8535424466885269
thetao,W10p0,2,17,-0.851237405871331,0.851237405871331
thetao,W30p0,2,16,-0.8512267413048467,0.8512267413048467
thetao,W10p0,6,14,-0.8511665426600498,0.8511665426600498
thetao,W40p0,5,14,0.8502066397707331,0.8502066397707331
thetao,W20p0,6,10,-0.8489310497454975,0.8489310497454975
thetao,W30p0,6,12,0.8474421083774972,0.8474421083774972
so,W40p0,2,4,0.8472816210280346,0.8472816210280346
thetao,W20p0,3,15,-0.8472709216120095,0.8472709216120095
thetao,W30p0,2,15,-0.8455864793311415,0.8455864793311415
thetao,W20p0,3,14,-0.844736218832712,0.844736218832712
thetao,W20p0,6,14,-0.8444342669343805,0.8444342669343805
thetao,W10p0,2,18,-0.8431871828288092,0.8431871828288092
thetao,W10p0,2,19,-0.8421389443869287,0.8421389443869287
