n_features,post_r2,delta_r2
1,0.0010336366774521544,
2,0.016981436451733778,0.015947799774281624
3,0.01845972668421736,0.0014782902324835812
4,0.018464402639049693,4.675954832333851e-06
5,0.01920952392895592,0.0007451212899062254
6,0.019332450669996004,0.00012292674104008583
7,0.02548371879587885,0.006151268125882847
8,0.03334376886801216,0.007860050072133307
9,0.04577832686434047,0.01243455799632831
10,0.05400479139150882,0.008226464527168353
11,0.07953024767804595,0.02552545628653713
12,0.10837745001158872,0.028847202333542765
13,0.12269269364137714,0.014315243629788421
14,0.12267250598370727,-2.0187657669867853e-05
15,0.18227130604547248,0.05959880006176521
16,0.19171009637315362,0.009438790327681135
17,0.19287714289680036,0.001167046523646742
18,0.22134561737643343,0.028468474479633077
19,0.25572447862738035,0.03437886125094691
20,0.2734371659514635,0.017712687324083154
21,0.3142686316709804,0.0408314657195169
22,0.331279606079951,0.01701097440897059
23,0.33312335065206744,0.0018437445721164458
24,0.34384988821445095,0.010726537562383509
25,0.3496086509098514,0.005758762695400432
26,0.35130006301705374,0.0016914121072023613
27,0.358417507278607,0.007117444261553252
28,0.38773609139457266,0.029318584115965662
29,0.39155786399373094,0.0038217725991582796
30,0.39850464105460937,0.0069467770608784285
31,0.40147119213910276,0.0029665510844933962
32,0.40552220051933385,0.0040510083802310914
33,0.4066296387326689,0.0011074382133350325
34,0.410921838464964,0.00429219973229511
35,0.41300878361349425,0.0020869451485302504
36,0.41381278722088377,0.0008040036073895251
37,0.42108527154378217,0.007272484322898398
38,0.4302325163415365,0.009147244797754306
39,0.43031732611861806,8.480977708158477e-05
40,0.43078318418948935,0.0004658580708712945
41,0.4336420849676972,0.002858900778207829
42,0.44286992982023377,0.009227844852536582
43,0.46479707735401643,0.021927147533782665
44,0.4785024942834891,0.013705416929472691
45,0.47964594803482485,0.0011434537513357323
46,0.4901314542216648,0.010485506186839966
47,0.491031840084291,0.0009003858626261962
48,0.4940274159279916,0.002995575843700582
49,0.49541248798678883,0.001385072058797232
50,0.5070786459282406,0.01166615794145176
51,0.5091517686579883,0.0020731227297476895
52,0.5092474488207599,9.56801627716164e-05
53,0.511733206933136,0.0024857581123760575
54,0.5123919010092786,0.0006586940761426074
55,0.5144856165004241,0.0020937154911455647
56,0.5190909687866407,0.004605352286216613
57,0.5197065525415823,0.0006155837549415288
58,0.5224189619653513,0.0027124094237690466
59,0.5227580878861351,0.00033912592078377823
60,0.5229304879746944,0.00017240008855934352
