var,lon_tag,mode,lag,corr,abs_corr
thetao,W60p0,2,0,-0.7603585055490321,0.7603585055490321
thetao,W40p0,3,0,0.7435065034245427,0.7435065034245427
thetao,W10p0,2,6,0.7145395922209549,0.7145395922209549
thetao,W10p0,2,5,0.7130686776606375,0.7130686776606375
thetao,W10p0,2,7,0.7113109875144555,0.7113109875144555
thetao,W10p0,2,4,0.7069652941189197,0.7069652941189197
thetao,W10p0,2,8,0.7028549477740197,0.7028549477740197
thetao,W10p0,2,3,0.695105372144432,0.695105372144432
thetao,W60p0,2,1,-0.692304752118102,0.692304752118102
thetao,W10p0,2,2,0.6893461175755424,0.6893461175755424
thetao,W10p0,2,9,0.6892132398850594,0.6892132398850594
so,W30p0,1,11,-0.6872362706575017,0.6872362706575017
thetao,W20p0,3,13,0.6869261309664495,0.6869261309664495
thetao,W20p0,3,14,0.686800726805953,0.686800726805953
thetao,W20p0,3,11,0.684923664564578,0.684923664564578
so,W30p0,1,3,-0.6798068917900987,0.6798068917900987
so,W30p0,1,10,-0.679772557222482,0.679772557222482
thetao,W20p0,3,12,0.6794883989960261,0.6794883989960261
thetao,W20p0,3,10,0.6780950131908908,0.6780950131908908
so,W30p0,1,12,-0.6764298240845852,0.6764298240845852
thetao,W10p0,2,10,0.67379522078647,0.67379522078647
thetao,W20p0,3,9,0.672833991172957,0.672833991172957
thetao,W10p0,2,1,0.6718820723937634,0.6718820723937634
thetao,W40p0,5,1,-0.6718175669112626,0.6718175669112626
thetao,W40p0,5,2,-0.6646460116517696,0.6646460116517696
thetao,W30p0,6,2,0.6635855071719227,0.6635855071719227
thetao,W20p0,3,17,0.66290620362708,0.66290620362708
thetao,W10p0,2,11,0.6627267229084765,0.6627267229084765
so,W30p0,1,9,-0.662421681950278,0.662421681950278
thetao,W30p0,1,11,-0.6620354136634227,0.6620354136634227
thetao,W30p0,1,10,-0.6618528517010321,0.6618528517010321
thetao,W20p0,3,15,0.6610995801103001,0.6610995801103001
thetao,W40p0,5,3,-0.6605103839176453,0.6605103839176453
thetao,W30p0,1,12,-0.6603495689328741,0.6603495689328741
thetao,W20p0,3,8,0.6594325422141724,0.6594325422141724
thetao,W10p0,2,0,0.6593498362603621,0.6593498362603621
so,W30p0,1,4,-0.657827665829783,0.657827665829783
so,W10p0,4,4,-0.6573614216685045,0.6573614216685045
thetao,W30p0,6,1,0.656218416527912,0.656218416527912
thetao,W30p0,1,9,-0.6557800371010444,0.6557800371010444
thetao,W20p0,3,16,0.6557648993170274,0.6557648993170274
so,W30p0,1,8,-0.654584014631262,0.654584014631262
thetao,W10p0,2,12,0.6533353540569534,0.6533353540569534
thetao,W60p0,2,2,-0.6527231202452226,0.6527231202452226
thetao,W30p0,1,13,-0.652300315375824,0.652300315375824
so,W60p0,1,0,0.6521148829906037,0.6521148829906037
thetao,W20p0,2,0,-0.6507874549582028,0.6507874549582028
so,W30p0,1,7,-0.649151206300595,0.649151206300595
thetao,W20p0,2,14,-0.6483457268400339,0.6483457268400339
thetao,W10p0,2,13,0.6475657313331974,0.6475657313331974
so,W30p0,1,13,-0.6474235246266593,0.6474235246266593
thetao,W20p0,3,7,0.6470111939689456,0.6470111939689456
so,W60p0,1,1,0.6461404798356468,0.6461404798356468
thetao,W30p0,1,8,-0.6426682745047445,0.6426682745047445
so,W30p0,1,2,-0.6417600163653923,0.6417600163653923
thetao,W20p0,3,18,0.6411807637099362,0.6411807637099362
so,W30p0,1,5,-0.6383126593970211,0.6383126593970211
thetao,W10p0,2,14,0.6373108088225313,0.6373108088225313
thetao,W30p0,1,14,-0.6335753430216821,0.6335753430216821
thetao,W20p0,2,13,-0.6326237140354349,0.6326237140354349
thetao,W20p0,2,15,-0.6315697043324507,0.6315697043324507
thetao,W20p0,2,9,-0.6307474713364741,0.6307474713364741
thetao,W30p0,6,0,0.6298186129681873,0.6298186129681873
thetao,W20p0,1,4,0.6287532639513629,0.6287532639513629
thetao,W30p0,6,3,0.6262238698936321,0.6262238698936321
thetao,W30p0,1,7,-0.6260417286314848,0.6260417286314848
so,W10p0,4,5,-0.6240408754192392,0.6240408754192392
thetao,W20p0,2,11,-0.6237932215999229,0.6237932215999229
so,W60p0,1,18,0.6236160421023101,0.6236160421023101
thetao,W20p0,2,10,-0.6232123957633221,0.6232123957633221
so,W30p0,1,6,-0.6230636291475085,0.6230636291475085
thetao,W60p0,2,3,-0.621716058887731,0.621716058887731
thetao,W20p0,3,6,0.6216693135662137,0.6216693135662137
thetao,W20p0,2,8,-0.6202415514157599,0.6202415514157599
thetao,W20p0,2,12,-0.6201225843374044,0.6201225843374044
so,W60p0,1,16,0.6201105872173781,0.6201105872173781
so,W10p0,4,3,-0.6199061646465784,0.6199061646465784
so,W60p0,1,2,0.617987744311942,0.617987744311942
so,W30p0,1,14,-0.6176193681942251,0.6176193681942251
so,W40p0,1,11,-0.6170264308684863,0.6170264308684863
thetao,W20p0,3,5,0.6150898002987514,0.6150898002987514
thetao,W10p0,2,15,0.6147095406137951,0.6147095406137951
thetao,W20p0,1,3,0.6142183437692482,0.6142183437692482
thetao,W40p0,5,4,-0.612371624278977,0.612371624278977
so,W60p0,1,17,0.6114697417151721,0.6114697417151721
