n_features,post_r2,delta_r2
1,0.005423299727462361,
2,0.011928868367314771,0.00650556863985241
3,0.0462674183373486,0.03433854997003383
4,0.04998365809217542,0.0037162397548268222
5,0.051442175699024206,0.001458517606848786
6,0.051441905249441366,-2.704495828398379e-07
7,0.05181767524752545,0.0003757699980840856
8,0.0528276697518788,0.001009994504353351
9,0.052830409978010584,2.740226131781043e-06
10,0.05456145386614053,0.0017310438881299461
11,0.061096930087124024,0.006535476220983494
12,0.06119252929908081,9.559921195678722e-05
13,0.06307898742213147,0.0018864581230506605
14,0.07568866418393683,0.012609676761805355
15,0.08005382356462465,0.004365159380687822
16,0.08235714404979533,0.002303320485170679
17,0.09313116571222424,0.010774021662428912
18,0.0964555716666341,0.003324405954409859
19,0.09664847651129926,0.0001929048446651649
20,0.0971203946193182,0.00047191810801894274
21,0.09751845495263334,0.00039806033331513113
22,0.09809953368413127,0.0005810787314979304
23,0.11152475048678578,0.013425216802654516
24,0.11650862840931442,0.0049838779225286345
25,0.11932603412188392,0.0028174057125694985
26,0.11932650026480074,4.661429168217879e-07
27,0.12525964949674917,0.005933149231948431
28,0.13340151815388457,0.008141868657135398
29,0.13402801941786668,0.0006265012639821155
30,0.1407754286561459,0.006747409238279212
31,0.14162345169319357,0.0008480230370476738
32,0.1419131748057446,0.00028972311255104355
33,0.1432541369463851,0.0013409621406405003
34,0.1835433089111359,0.04028917196475079
35,0.19093625573842588,0.00739294682728997
36,0.19218678784629817,0.001250532107872293
37,0.20592553383964363,0.013738745993345458
38,0.2186015375592436,0.012676003719599982
39,0.22079233829269984,0.002190800733456233
40,0.22333816878333412,0.002545830490634282
41,0.2234314165032305,9.324771989638325e-05
42,0.2372227530052654,0.013791336502034901
43,0.24239910290476852,0.005176349899503108
44,0.2424864138849192,8.731098015068994e-05
45,0.24552948052888945,0.003043066643970249
46,0.24553333043288506,3.849903995600812e-06
47,0.25084260597285923,0.005309275539974179
48,0.2837399871312539,0.03289738115839469
49,0.29533377036802044,0.01159378323676652
50,0.2952365446682764,-9.722569974401907e-05
51,0.3131450599153859,0.017908515247109458
52,0.3197669140247079,0.006621854109322034
53,0.3301189190273668,0.01035200500265887
54,0.33062563029160863,0.0005067112642418437
55,0.33108636258660007,0.0004607322949914394
56,0.33437239191118917,0.0032860293245891015
57,0.33493246178163694,0.0005600698704477658
58,0.33517651306676055,0.0002440512851236143
59,0.3689237808871666,0.033747267820406046
60,0.37456861783301865,0.00564483694585205
