var,lon,mode,lag,corr,abs_corr
thetao,W60p0,2,0,-0.7545724707035077,0.7545724707035077
thetao,W10p0,2,0,-0.7406777137035664,0.7406777137035664
thetao,W30p0,1,7,-0.7269826820441343,0.7269826820441343
thetao,W10p0,2,1,-0.7210791715656063,0.7210791715656063
thetao,W30p0,1,8,-0.719335263090999,0.719335263090999
thetao,W20p0,2,0,-0.7123119578052387,0.7123119578052387
thetao,W40p0,4,0,-0.7066049310633982,0.7066049310633982
thetao,W30p0,1,6,-0.7029154206594757,0.7029154206594757
thetao,W20p0,2,1,-0.7011145453288207,0.7011145453288207
thetao,W20p0,2,2,-0.6883492009020064,0.6883492009020064
thetao,W40p0,1,7,-0.6821001270458722,0.6821001270458722
thetao,W30p0,1,5,-0.6818442324298932,0.6818442324298932
thetao,W60p0,2,1,-0.6811741532870927,0.6811741532870927
so,W40p0,1,7,-0.6801595878272011,0.6801595878272011
thetao,W20p0,2,5,-0.6751137629626827,0.6751137629626827
thetao,W20p0,2,3,-0.6746227107152251,0.6746227107152251
thetao,W40p0,1,8,-0.6742670099497524,0.6742670099497524
thetao,W10p0,2,2,-0.6717797571335888,0.6717797571335888
so,W40p0,1,6,-0.6681368369618214,0.6681368369618214
thetao,W30p0,1,9,-0.6681098544467681,0.6681098544467681
thetao,W40p0,1,9,-0.6658768042497702,0.6658768042497702
thetao,W40p0,1,6,-0.6636471382142971,0.6636471382142971
thetao,W20p0,2,7,-0.660937937089402,0.660937937089402
thetao,W20p0,2,4,-0.6604601702516549,0.6604601702516549
thetao,W30p0,1,4,-0.6576170276129469,0.6576170276129469
thetao,W60p0,2,2,-0.6562739141123515,0.6562739141123515
so,W40p0,3,0,-0.6552540285272626,0.6552540285272626
thetao,W20p0,2,6,-0.6549186773908908,0.6549186773908908
thetao,W10p0,2,3,-0.6528056061143813,0.6528056061143813
thetao,W20p0,2,8,-0.6527307034490435,0.6527307034490435
so,W40p0,1,8,-0.6516743630059896,0.6516743630059896
so,W10p0,4,1,0.6498078696988827,0.6498078696988827
thetao,W60p0,2,14,-0.6462228666825186,0.6462228666825186
so,W40p0,1,5,-0.6458647015335383,0.6458647015335383
thetao,W40p0,1,5,-0.6446335535496304,0.6446335535496304
thetao,W60p0,2,3,-0.6446234333653289,0.6446234333653289
thetao,W40p0,3,0,-0.6429485866038945,0.6429485866038945
thetao,W30p0,1,10,-0.6393103056870445,0.6393103056870445
thetao,W10p0,10,7,0.637902849975232,0.637902849975232
so,W10p0,4,0,0.6372318253089326,0.6372318253089326
thetao,W10p0,1,1,-0.636481653525902,0.636481653525902
so,W60p0,1,0,0.6349920749094915,0.6349920749094915
thetao,W60p0,2,19,-0.6346490211032872,0.6346490211032872
so,W30p0,2,7,-0.6339769090690746,0.6339769090690746
so,W30p0,2,4,-0.633470060308235,0.633470060308235
so,W30p0,2,5,-0.6324007567710085,0.6324007567710085
thetao,W60p0,2,18,-0.6317568652438456,0.6317568652438456
thetao,W40p0,1,10,-0.6258600874308451,0.6258600874308451
so,W40p0,1,9,-0.6240888482872868,0.6240888482872868
thetao,W10p0,1,4,-0.6204794871949377,0.6204794871949377
thetao,W10p0,1,2,-0.6195837637081499,0.6195837637081499
thetao,W30p0,2,0,-0.6193677617276119,0.6193677617276119
thetao,W10p0,1,3,-0.6193277321683793,0.6193277321683793
thetao,W60p0,2,13,-0.6173508909339397,0.6173508909339397
so,W60p0,1,1,0.6149704731650372,0.6149704731650372
so,W30p0,2,6,-0.6145652930530311,0.6145652930530311
thetao,W60p0,2,15,-0.6132394853152177,0.6132394853152177
so,W10p0,4,19,0.6126408928541432,0.6126408928541432
so,W10p0,4,2,0.6111885355104084,0.6111885355104084
so,W20p0,6,3,0.6099521355250944,0.6099521355250944
thetao,W60p0,2,17,-0.6098365271294889,0.6098365271294889
thetao,W20p0,2,10,-0.6093989021649145,0.6093989021649145
so,W60p0,2,0,-0.6076980213308909,0.6076980213308909
thetao,W10p0,1,5,-0.6071950730074784,0.6071950730074784
thetao,W10p0,2,4,-0.6043876003114185,0.6043876003114185
thetao,W10p0,1,0,-0.6041712902505783,0.6041712902505783
so,W20p0,6,2,0.6016264679774634,0.6016264679774634
so,W60p0,1,2,0.600773688484406,0.600773688484406
thetao,W60p0,2,16,-0.597026659728475,0.597026659728475
thetao,W10p0,2,16,-0.5968567718716796,0.5968567718716796
thetao,W20p0,2,9,-0.595768510320997,0.595768510320997
thetao,W10p0,2,19,-0.59565650598845,0.59565650598845
so,W10p0,1,13,-0.5953428557011655,0.5953428557011655
thetao,W10p0,10,6,0.5943185552008345,0.5943185552008345
so,W20p0,6,0,0.5931300296949795,0.5931300296949795
so,W40p0,1,4,-0.5920357948206837,0.5920357948206837
thetao,W60p0,2,20,-0.5919037842265638,0.5919037842265638
so,W10p0,1,9,-0.5917744928127027,0.5917744928127027
thetao,W60p0,2,4,-0.5909160112794498,0.5909160112794498
thetao,W30p0,1,3,-0.5885068426178529,0.5885068426178529
thetao,W20p0,2,11,-0.5881969217056757,0.5881969217056757
thetao,W10p0,2,17,-0.5870699360106011,0.5870699360106011
thetao,W10p0,2,20,-0.584456610412002,0.584456610412002
thetao,W30p0,5,0,0.5840591627368418,0.5840591627368418
thetao,W30p0,1,11,-0.5809545036103918,0.5809545036103918
thetao,W40p0,1,4,-0.5802550253564326,0.5802550253564326
thetao,W10p0,2,18,-0.5795896016365625,0.5795896016365625
so,W10p0,4,3,0.5784385467412457,0.5784385467412457
thetao,W40p0,1,11,-0.577482383381984,0.577482383381984
so,W10p0,1,12,-0.5772284564594268,0.5772284564594268
so,W30p0,9,0,0.5769772100407861,0.5769772100407861
thetao,W60p0,2,21,-0.575635576360468,0.575635576360468
so,W60p0,1,3,0.5738915213358676,0.5738915213358676
thetao,W10p0,2,21,-0.5728934901957758,0.5728934901957758
so,W30p0,2,8,-0.5719481143260503,0.5719481143260503
so,W40p0,1,10,-0.5708133914213177,0.5708133914213177
thetao,W10p0,10,5,0.5678096371886936,0.5678096371886936
