var,lon_tag,mode,lag,corr,abs_corr
so,W60p0,5,0,0.6256823668400947,0.6256823668400947
so,W60p0,5,1,0.5909682599403611,0.5909682599403611
thetao,W60p0,4,0,0.5780800717439485,0.5780800717439485
so,W20p0,1,0,-0.5510343296805691,0.5510343296805691
thetao,W40p0,2,0,-0.5458695515871111,0.5458695515871111
thetao,W20p0,2,1,-0.5379256616048921,0.5379256616048921
so,W10p0,1,0,-0.5295804432979985,0.5295804432979985
thetao,W20p0,2,4,-0.5267539308078781,0.5267539308078781
thetao,W20p0,2,0,-0.517461591570989,0.517461591570989
so,W10p0,1,1,-0.5150515687083537,0.5150515687083537
thetao,W60p0,3,1,-0.5113950128301596,0.5113950128301596
so,W20p0,1,1,-0.5100195899252324,0.5100195899252324
so,W60p0,5,2,0.5099130266006161,0.5099130266006161
thetao,W20p0,2,2,-0.5066213757580099,0.5066213757580099
thetao,W20p0,2,5,-0.505399152371318,0.505399152371318
so,W40p0,3,0,-0.5042615148304304,0.5042615148304304
thetao,W40p0,8,0,-0.503854907708419,0.503854907708419
so,W40p0,3,1,-0.49822287786093117,0.49822287786093117
so,W10p0,2,1,-0.49666015866340735,0.49666015866340735
so,W30p0,1,0,-0.4908132261704347,0.4908132261704347
thetao,W20p0,2,3,-0.49053854715615297,0.49053854715615297
so,W30p0,1,3,-0.4890459285116732,0.4890459285116732
thetao,W40p0,2,1,-0.48632939103085043,0.48632939103085043
so,W30p0,1,4,-0.4861168900371237,0.4861168900371237
thetao,W20p0,2,7,-0.4844620466839968,0.4844620466839968
so,W20p0,1,2,-0.48342499916016746,0.48342499916016746
thetao,W20p0,2,9,-0.48001027659270296,0.48001027659270296
thetao,W20p0,2,6,-0.4796765769048056,0.4796765769048056
so,W30p0,1,2,-0.47966736971512325,0.47966736971512325
thetao,W60p0,3,2,-0.4781696519277277,0.4781696519277277
so,W10p0,1,2,-0.4776515616347343,0.4776515616347343
so,W10p0,2,2,-0.4776462110252355,0.4776462110252355
thetao,W20p0,2,8,-0.4743836361633346,0.4743836361633346
so,W30p0,1,1,-0.4689106126159031,0.4689106126159031
thetao,W60p0,7,0,-0.46130803798821485,0.46130803798821485
thetao,W30p0,4,0,0.46117522026417973,0.46117522026417973
thetao,W30p0,2,2,-0.4609795665828013,0.4609795665828013
thetao,W20p0,2,10,-0.45833108922319876,0.45833108922319876
so,W30p0,1,5,-0.45644204525780674,0.45644204525780674
so,W20p0,1,3,-0.45435473973228524,0.45435473973228524
thetao,W30p0,2,1,-0.44768232698826954,0.44768232698826954
so,W40p0,1,2,-0.44660567078866853,0.44660567078866853
so,W40p0,1,3,-0.44616015637708006,0.44616015637708006
so,W10p0,1,7,-0.4440960437467992,0.4440960437467992
so,W10p0,1,5,-0.44280652691712463,0.44280652691712463
so,W20p0,1,4,-0.44272048889194915,0.44272048889194915
so,W10p0,1,3,-0.4419610301400848,0.4419610301400848
so,W20p0,7,0,-0.4418257431669537,0.4418257431669537
so,W20p0,10,1,-0.4414674833582696,0.4414674833582696
so,W10p0,1,4,-0.4406198820759992,0.4406198820759992
so,W40p0,1,4,-0.44017609324589846,0.44017609324589846
so,W10p0,1,6,-0.43904089293629556,0.43904089293629556
thetao,W10p0,2,1,-0.4388214403783776,0.4388214403783776
thetao,W40p0,2,2,-0.4348454362812773,0.4348454362812773
so,W40p0,1,1,-0.4251550742274826,0.4251550742274826
so,W60p0,4,1,-0.4239094709180977,0.4239094709180977
so,W10p0,1,14,-0.423562885858208,0.423562885858208
so,W10p0,2,3,-0.4234282860341502,0.4234282860341502
thetao,W20p0,2,11,-0.42198728784093414,0.42198728784093414
so,W30p0,1,6,-0.41918447284422383,0.41918447284422383
so,W20p0,1,5,-0.4185861921629247,0.4185861921629247
so,W10p0,1,8,-0.4154121586139701,0.4154121586139701
so,W10p0,1,13,-0.4127994232913993,0.4127994232913993
thetao,W30p0,2,5,-0.4121061345319993,0.4121061345319993
so,W60p0,5,3,0.4099454114526876,0.4099454114526876
so,W10p0,1,15,-0.40661412267214303,0.40661412267214303
so,W10p0,1,19,-0.40581066346280087,0.40581066346280087
thetao,W60p0,4,1,0.40242370682880213,0.40242370682880213
thetao,W10p0,4,1,-0.402279391802763,0.402279391802763
thetao,W10p0,2,2,-0.4019755362826372,0.4019755362826372
so,W40p0,1,5,-0.4015916516235471,0.4015916516235471
so,W30p0,1,7,-0.4012251971688009,0.4012251971688009
thetao,W40p0,7,19,-0.40035993721220225,0.40035993721220225
so,W10p0,1,12,-0.3999606216130408,0.3999606216130408
thetao,W40p0,2,7,-0.39904093737154483,0.39904093737154483
thetao,W30p0,2,3,-0.3987869418006293,0.3987869418006293
thetao,W40p0,2,3,-0.39846270123602007,0.39846270123602007
thetao,W10p0,1,0,-0.39824034278400633,0.39824034278400633
so,W20p0,10,2,-0.3978627336246343,0.3978627336246343
so,W10p0,1,9,-0.3978433303209509,0.3978433303209509
thetao,W10p0,4,2,-0.39577340066895556,0.39577340066895556
thetao,W20p0,2,18,-0.395737358761374,0.395737358761374
so,W20p0,1,6,-0.39543769509648863,0.39543769509648863
so,W10p0,6,20,0.394746100698254,0.394746100698254
thetao,W30p0,2,4,-0.3947266275834006,0.3947266275834006
thetao,W40p0,2,5,-0.39462600894943806,0.39462600894943806
so,W40p0,1,0,-0.3939254105986914,0.3939254105986914
so,W40p0,6,15,0.3934859314413435,0.3934859314413435
thetao,W40p0,2,6,-0.3934141254870129,0.3934141254870129
thetao,W40p0,2,8,-0.39326963278568977,0.39326963278568977
so,W40p0,6,14,0.3917615000782448,0.3917615000782448
so,W20p0,10,0,-0.3914135871116275,0.3914135871116275
so,W10p0,1,20,-0.3892970539537326,0.3892970539537326
so,W30p0,1,8,-0.38878426265346383,0.38878426265346383
thetao,W20p0,2,12,-0.388695649027731,0.388695649027731
thetao,W30p0,2,8,-0.38816343252634733,0.38816343252634733
thetao,W40p0,2,4,-0.38783282327182406,0.38783282327182406
so,W40p0,10,15,-0.3877032659356303,0.3877032659356303
