var,lon,mode,lag,corr,abs_corr
thetao,W40p0,3,0,-0.6458927060897234,0.6458927060897234
thetao,W20p0,4,0,-0.505392801299241,0.505392801299241
so,W40p0,2,1,0.47938544317025594,0.47938544317025594
thetao,W30p0,4,3,0.4745897379746982,0.4745897379746982
so,W40p0,2,2,0.46073517068690023,0.46073517068690023
so,W60p0,1,0,0.4607351212532262,0.4607351212532262
so,W60p0,1,1,0.4496998175478582,0.4496998175478582
so,W20p0,2,2,0.4425360205760146,0.4425360205760146
thetao,W30p0,4,2,0.4423000186026715,0.4423000186026715
so,W60p0,8,3,-0.4372364604320954,0.4372364604320954
so,W30p0,7,25,-0.4288693199784025,0.4288693199784025
so,W30p0,1,1,0.4284174703840043,0.4284174703840043
thetao,W60p0,8,22,0.425503495837418,0.425503495837418
thetao,W30p0,4,4,0.42040263672898187,0.42040263672898187
so,W40p0,1,0,0.4146601919520976,0.4146601919520976
so,W20p0,2,3,0.4138678806889014,0.4138678806889014
so,W40p0,3,0,-0.40490271424789465,0.40490271424789465
so,W60p0,8,2,-0.4046538021102254,0.4046538021102254
thetao,W20p0,2,5,0.40431837855421277,0.40431837855421277
so,W30p0,1,2,0.40152899383958496,0.40152899383958496
thetao,W20p0,1,15,0.40116912815905437,0.40116912815905437
so,W40p0,2,0,0.40099872850154517,0.40099872850154517
thetao,W60p0,2,22,-0.40017464241621065,0.40017464241621065
thetao,W20p0,2,4,0.39949434230927794,0.39949434230927794
so,W20p0,2,4,0.3983705352865994,0.3983705352865994
so,W40p0,2,3,0.396897350394895,0.396897350394895
thetao,W20p0,7,0,-0.3954843120565579,0.3954843120565579
so,W60p0,8,22,0.394558543878935,0.394558543878935
thetao,W60p0,8,6,-0.3942757683740165,0.3942757683740165
thetao,W40p0,3,1,-0.3892600610560354,0.3892600610560354
thetao,W60p0,1,2,0.3857062829106888,0.3857062829106888
thetao,W60p0,2,23,-0.38236662367781504,0.38236662367781504
thetao,W10p0,3,5,0.3820644691671629,0.3820644691671629
so,W10p0,9,5,0.38175076017622034,0.38175076017622034
so,W20p0,1,1,0.3783757133212381,0.3783757133212381
thetao,W60p0,1,0,0.37786666958543164,0.37786666958543164
so,W30p0,1,0,0.37584841335704117,0.37584841335704117
so,W20p0,1,0,0.3737112351909569,0.3737112351909569
thetao,W60p0,3,13,0.37057628122624836,0.37057628122624836
thetao,W30p0,9,4,-0.3705310453903297,0.3705310453903297
so,W60p0,1,2,0.369781140267472,0.369781140267472
so,W30p0,4,0,-0.36853581294408777,0.36853581294408777
thetao,W60p0,8,23,0.3671302586719762,0.3671302586719762
thetao,W30p0,9,5,-0.3664053681070215,0.3664053681070215
thetao,W10p0,3,6,0.3642680577613453,0.3642680577613453
thetao,W30p0,9,3,-0.3638821162839091,0.3638821162839091
thetao,W40p0,6,2,0.36381776768568863,0.36381776768568863
so,W60p0,8,4,-0.36375466239252624,0.36375466239252624
so,W20p0,3,1,0.3622157731926061,0.3622157731926061
thetao,W30p0,2,0,-0.361437655155581,0.361437655155581
so,W30p0,2,0,0.3613617328942815,0.3613617328942815
thetao,W20p0,1,14,0.3589520240297729,0.3589520240297729
thetao,W60p0,1,1,0.35832230230881523,0.35832230230881523
so,W20p0,9,25,-0.3552373301375554,0.3552373301375554
thetao,W20p0,1,16,0.35514497940017026,0.35514497940017026
so,W30p0,5,4,0.352570676518517,0.352570676518517
so,W20p0,4,0,-0.3514275578384666,0.3514275578384666
so,W20p0,7,14,-0.34988631517289287,0.34988631517289287
so,W10p0,2,1,0.3486398440441745,0.3486398440441745
thetao,W30p0,7,22,-0.34592195603571596,0.34592195603571596
so,W60p0,8,23,0.3453973267752963,0.3453973267752963
thetao,W20p0,9,4,-0.3436787383401086,0.3436787383401086
thetao,W40p0,3,2,-0.343670603502092,0.343670603502092
so,W40p0,6,0,0.34312207312839144,0.34312207312839144
so,W30p0,1,3,0.34257298501679645,0.34257298501679645
so,W10p0,9,6,0.34235562219515114,0.34235562219515114
thetao,W30p0,4,1,0.3414209698219495,0.3414209698219495
so,W40p0,2,4,0.34132421913207084,0.34132421913207084
thetao,W30p0,7,23,-0.34030788515478355,0.34030788515478355
thetao,W10p0,4,11,0.3390646979915053,0.3390646979915053
thetao,W60p0,3,12,0.33894797535823146,0.33894797535823146
thetao,W30p0,9,6,-0.33840652765501206,0.33840652765501206
thetao,W60p0,5,1,-0.33684638545613743,0.33684638545613743
thetao,W60p0,2,0,-0.3365938512439095,0.3365938512439095
thetao,W10p0,3,4,0.33654803874471295,0.33654803874471295
thetao,W10p0,4,10,0.33572210211700754,0.33572210211700754
thetao,W60p0,8,7,-0.33338796358435263,0.33338796358435263
thetao,W40p0,3,3,-0.3320418500202285,0.3320418500202285
so,W30p0,5,2,0.33030756190917493,0.33030756190917493
thetao,W30p0,9,2,-0.3269509129916165,0.3269509129916165
so,W20p0,3,2,0.32144627861861574,0.32144627861861574
thetao,W40p0,4,24,-0.32067322973037715,0.32067322973037715
thetao,W60p0,1,6,0.3203513124634405,0.3203513124634405
so,W30p0,3,0,0.3191888568780814,0.3191888568780814
so,W10p0,4,1,0.3183945077939251,0.3183945077939251
thetao,W40p0,6,5,0.3167798783174088,0.3167798783174088
so,W30p0,4,1,-0.3156266347823606,0.3156266347823606
so,W10p0,2,0,0.3148160391564448,0.3148160391564448
so,W10p0,8,0,-0.3147123347408663,0.3147123347408663
so,W20p0,2,15,0.31456999316202994,0.31456999316202994
