k,r2_train,corr_train,r2_test,corr_test,subset_idx,subset_features,candidate_source,candidate_method,selected_by,amoc_variant,amoc_var_used,run_label
1,0.5628765551169039,0.7502709819846458,-5.391440810000719,-0.7528126826499605,1,thetao W10p0 EOF1 lag4,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r23i1p1f1
2,0.6017912629062245,0.7757586433924192,-2.6325708700257535,-0.7444890211485771,"1,3",thetao W10p0 EOF1 lag4 | so W10p0 EOF4 lag16,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r23i1p1f1
3,0.6160207244560579,0.7848740657976474,-1.933609613779005,-0.7198949878310322,"1,3,47",thetao W10p0 EOF1 lag4 | so W10p0 EOF4 lag16 | so W30p0 EOF1 lag5,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r23i1p1f1
