var,lon,mode,lag,corr,abs_corr
thetao,W30p0,10,0,0.5024073689075904,0.5024073689075904
so,W10p0,5,7,-0.4962190225882215,0.4962190225882215
thetao,W40p0,3,0,-0.48352585436365136,0.48352585436365136
so,W40p0,2,1,0.47586695272831386,0.47586695272831386
thetao,W40p0,10,17,0.4751827759776318,0.4751827759776318
thetao,W10p0,5,0,0.4722619344615578,0.4722619344615578
thetao,W40p0,7,16,-0.471783302375727,0.471783302375727
so,W40p0,2,0,0.4701971638412767,0.4701971638412767
so,W30p0,1,0,0.4687850277398569,0.4687850277398569
so,W20p0,10,7,0.46380816820908644,0.46380816820908644
thetao,W10p0,6,1,0.44726367798483263,0.44726367798483263
thetao,W30p0,7,10,0.44576219785261056,0.44576219785261056
thetao,W60p0,7,0,0.4437817685180545,0.4437817685180545
so,W20p0,10,8,0.43959818158698977,0.43959818158698977
so,W30p0,1,1,0.4351638869795948,0.4351638869795948
thetao,W10p0,3,8,-0.42832258142626994,0.42832258142626994
so,W30p0,3,0,0.4258466953464978,0.4258466953464978
so,W10p0,2,0,0.4186862252931261,0.4186862252931261
thetao,W60p0,8,2,-0.41786212066896783,0.41786212066896783
thetao,W40p0,7,21,-0.41539682135559053,0.41539682135559053
thetao,W10p0,6,21,0.41523925101266607,0.41523925101266607
thetao,W20p0,5,8,-0.4142171121830139,0.4142171121830139
so,W60p0,10,0,0.41279430951774765,0.41279430951774765
thetao,W40p0,7,15,-0.410349695949194,0.410349695949194
so,W40p0,3,0,-0.4101719804975889,0.4101719804975889
thetao,W40p0,7,17,-0.4077804065032756,0.4077804065032756
so,W10p0,2,1,0.4066534285357463,0.4066534285357463
so,W60p0,1,0,0.40513412601658055,0.40513412601658055
thetao,W30p0,7,11,0.40441874970510067,0.40441874970510067
thetao,W10p0,6,0,0.40354601265955375,0.40354601265955375
thetao,W20p0,5,7,-0.4031451170866656,0.4031451170866656
thetao,W40p0,10,18,0.4028669614490157,0.4028669614490157
thetao,W40p0,6,0,-0.3959235385919,0.3959235385919
so,W20p0,9,21,-0.39559641727705935,0.39559641727705935
so,W40p0,2,2,0.39463436906828564,0.39463436906828564
thetao,W40p0,2,2,0.3938656890414464,0.3938656890414464
thetao,W10p0,6,22,0.3916442584195737,0.3916442584195737
so,W10p0,4,7,0.3901678193915159,0.3901678193915159
thetao,W10p0,3,7,-0.38669371873239466,0.38669371873239466
thetao,W30p0,8,0,-0.385284003495813,0.385284003495813
