n,feature,score,curve_r2
1,thetao W40p0 EOF3 lag0,,0.5184884035606026
2,thetao W60p0 EOF2 lag0,,0.6241766151071679
3,thetao W60p0 EOF2 lag1,,0.6371744393962736
4,thetao W20p0 EOF1 lag4,,0.634363789411813
5,so W60p0 EOF1 lag7,,0.6769188859616415
6,so W30p0 EOF9 lag0,,0.6957751008220666
7,so W60p0 EOF1 lag8,,0.7139508801875845
8,so W30p0 EOF5 lag12,,0.7131488475190543
9,thetao W20p0 EOF3 lag15,,0.7528946041815621
10,so W40p0 EOF3 lag0,,0.7501314268800356
