N_seeds,W,alpha,mean_val_r2,std_val_r2,mean_val_corr,mean_val_var_ratio,mean_n_features,mean_max_lag,n_folds_used,gap_used,trim_val_start_by,y_transform,pc_transform
1,0,10.0,-0.31994732915228374,0.3954813362967101,0.46621688015236995,0.47341723422834797,1.0,1.0,2,15,maxlag,detrend,detrend
1,0,0.1,-0.31994732915228374,0.3954813362967101,0.46621688015236995,0.4734172342283481,1.0,1.0,2,15,maxlag,detrend,detrend
1,0,0.001,-0.31994732915228385,0.39548133629671023,0.46621688015237,0.4734172342283479,1.0,1.0,2,15,maxlag,detrend,detrend
1,0,30.0,-0.31994732915228385,0.39548133629671023,0.46621688015236995,0.47341723422834797,1.0,1.0,2,15,maxlag,detrend,detrend
1,0,100.0,-0.31994732915228385,0.39548133629671,0.4662168801523699,0.47341723422834814,1.0,1.0,2,15,maxlag,detrend,detrend
1,0,1.0,-0.3199473291522839,0.3954813362967104,0.46621688015236995,0.47341723422834814,1.0,1.0,2,15,maxlag,detrend,detrend
1,0,20.0,-0.31994732915228397,0.3954813362967101,0.46621688015236995,0.4734172342283481,1.0,1.0,2,15,maxlag,detrend,detrend
5,0,0.1,-0.3288708615263264,0.7229587259799161,0.43013948719111017,0.6440813926986123,5.0,10.0,2,15,maxlag,detrend,detrend
5,0,0.01,-0.33390882375168957,0.7278252491119366,0.4292453412937532,0.6457288168118214,5.0,10.0,2,15,maxlag,detrend,detrend
5,0,0.001,-0.33441940979627066,0.7283184471217679,0.4291552738237883,0.6458954035662099,5.0,10.0,2,15,maxlag,detrend,detrend
5,1,1.0,-0.42328451549852525,0.7362599973698962,0.3784325216835953,0.7008637966916564,14.5,11.0,2,15,maxlag,detrend,detrend
10,1,1.0,-0.6418224366870061,0.8933064088350097,0.37169319446302024,0.8261823255187157,23.0,13.0,2,15,maxlag,detrend,detrend
20,1,1.0,-0.6781381979603173,1.303304044407895,0.6314370965495111,1.1071456973254539,39.5,13.5,2,15,maxlag,detrend,detrend
5,1,0.1,-0.712861089918681,0.9970045354525429,0.3458423694030938,0.7846017308436979,14.5,11.0,2,15,maxlag,detrend,detrend
5,1,0.01,-0.7568018712248524,1.0373461351632058,0.34200985589354194,0.796481903846705,14.5,11.0,2,15,maxlag,detrend,detrend
5,1,0.001,-0.7614191550831461,1.041594321922298,0.34161969715696106,0.7977186232591001,14.5,11.0,2,15,maxlag,detrend,detrend
15,1,1.0,-1.041096371218918,1.4114794420547305,0.4635968478253396,1.1708119362939842,32.0,13.0,2,15,maxlag,detrend,detrend
30,0,1.0,-1.292422874921743,1.9046168223780182,0.6415270733217528,1.2124551883588839,30.0,13.0,2,15,maxlag,detrend,detrend
30,0,0.1,-2.4300258606447738,2.9979557793720932,0.5920013961378315,1.4951036564929074,30.0,13.0,2,15,maxlag,detrend,detrend
10,1,0.1,-2.450310062454266,2.64281059806148,0.29786188303834227,1.2460188360312867,23.0,13.0,2,15,maxlag,detrend,detrend
30,1,1.0,-2.636650129002534,2.9876586227052653,0.582067600102545,1.3791163042746453,60.0,13.5,2,15,maxlag,detrend,detrend
30,0,0.01,-2.724649148101898,3.2850831210162053,0.5805344194985168,1.5557163018660338,30.0,13.0,2,15,maxlag,detrend,detrend
30,0,0.001,-2.7610961189944128,3.3207322795397523,0.5791493029505015,1.5629835284773574,30.0,13.0,2,15,maxlag,detrend,detrend
10,1,0.01,-3.129147228471208,3.3133410077782095,0.2869629572971539,1.3629502141612704,23.0,13.0,2,15,maxlag,detrend,detrend
20,1,0.1,-3.1313964481813694,3.673392613415155,0.6066146114638431,1.8992117120605123,39.5,13.5,2,15,maxlag,detrend,detrend
10,1,0.001,-3.214713284992543,3.3980429574190074,0.2858161272483056,1.3767784451655192,23.0,13.0,2,15,maxlag,detrend,detrend
15,1,0.1,-4.264248732327442,4.6070592244242174,0.4524486493218043,1.9293567571220835,32.0,13.0,2,15,maxlag,detrend,detrend
20,1,0.01,-4.863869787941671,5.3782463171985215,0.6003504728098781,2.2173185287298303,39.5,13.5,2,15,maxlag,detrend,detrend
20,1,0.001,-5.193056899130039,5.704011977736447,0.5983497312835495,2.2624475959537724,39.5,13.5,2,15,maxlag,detrend,detrend
30,1,0.1,-5.392058061095951,5.591306329775514,0.5478120660011576,1.8035676579838822,60.0,13.5,2,15,maxlag,detrend,detrend
30,1,0.01,-5.992472230911372,6.137393161718578,0.5390539523582106,1.8834355303881143,60.0,13.5,2,15,maxlag,detrend,detrend
30,1,0.001,-6.060629157201366,6.197618934932809,0.5378480356494701,1.8924766375677846,60.0,13.5,2,15,maxlag,detrend,detrend
15,1,0.01,-9.982778378352743,10.318549226509347,0.45018735954734146,2.552753047758156,32.0,13.0,2,15,maxlag,detrend,detrend
15,1,0.001,-12.383437411837413,12.718394632681122,0.4468870761192104,2.748600479298871,32.0,13.0,2,15,maxlag,detrend,detrend
