var,lon,mode,lag,corr,abs_corr
so,W40p0,2,2,0.2398050296842368,0.2398050296842368
thetao,W20p0,5,3,-0.23951980734116168,0.23951980734116168
so,W20p0,1,8,-0.2391348748863265,0.2391348748863265
so,W10p0,8,12,0.2389389985801062,0.2389389985801062
thetao,W30p0,7,3,0.23885321988074995,0.23885321988074995
so,W60p0,4,3,-0.238715187547556,0.238715187547556
so,W20p0,2,10,0.2386643804071183,0.2386643804071183
thetao,W20p0,8,1,0.2385601422321448,0.2385601422321448
so,W60p0,7,11,-0.23826793775555052,0.23826793775555052
thetao,W20p0,7,12,-0.23822447792813198,0.23822447792813198
so,W40p0,3,8,-0.23720526835753744,0.23720526835753744
thetao,W20p0,1,0,-0.23660300428131617,0.23660300428131617
thetao,W20p0,8,2,0.2359126129475408,0.2359126129475408
thetao,W10p0,10,8,0.23589902511415045,0.23589902511415045
thetao,W20p0,1,1,-0.23582409688146444,0.23582409688146444
thetao,W10p0,3,10,-0.23573806435691796,0.23573806435691796
thetao,W60p0,2,12,-0.2357242601528773,0.2357242601528773
thetao,W20p0,3,4,0.2351687387457888,0.2351687387457888
thetao,W30p0,7,4,0.2349434048023982,0.2349434048023982
thetao,W30p0,6,1,0.2347801182348648,0.2347801182348648
so,W60p0,7,6,-0.23445473209662876,0.23445473209662876
so,W60p0,6,0,0.23436009441699088,0.23436009441699088
thetao,W60p0,7,5,-0.23419800639091345,0.23419800639091345
thetao,W20p0,7,13,-0.2340774355146388,0.2340774355146388
so,W20p0,1,6,-0.23394971468893255,0.23394971468893255
thetao,W40p0,3,2,0.23379286385207768,0.23379286385207768
so,W10p0,10,12,0.23263481255620913,0.23263481255620913
so,W30p0,9,13,0.2326256734863452,0.2326256734863452
so,W40p0,3,11,-0.23246320792609718,0.23246320792609718
thetao,W30p0,8,12,0.23238271306333794,0.23238271306333794
so,W20p0,8,0,0.23208628470467757,0.23208628470467757
so,W40p0,10,13,-0.23208471006418047,0.23208471006418047
so,W10p0,2,14,0.23169356737418842,0.23169356737418842
thetao,W30p0,8,7,0.23151794007330292,0.23151794007330292
so,W20p0,3,15,-0.23145151421914556,0.23145151421914556
thetao,W20p0,2,4,-0.23137476840078566,0.23137476840078566
thetao,W20p0,2,8,-0.23078431019715534,0.23078431019715534
so,W40p0,1,4,-0.23052720208942223,0.23052720208942223
so,W30p0,5,9,-0.22975930485987134,0.22975930485987134
thetao,W40p0,6,3,-0.2297297473527011,0.2297297473527011
thetao,W60p0,2,15,-0.22969034427542767,0.22969034427542767
