var,lon,mode,lag,corr,abs_corr
thetao,W40p0,3,0,-0.5392667142997342,0.5392667142997342
thetao,W30p0,3,24,-0.5054566147806886,0.5054566147806886
thetao,W20p0,6,18,-0.4982076825457269,0.4982076825457269
so,W60p0,1,1,0.4920326168783546,0.4920326168783546
thetao,W30p0,2,19,0.4870120408940067,0.4870120408940067
so,W60p0,1,0,0.4673275498412454,0.4673275498412454
thetao,W40p0,2,25,-0.4625597717693351,0.4625597717693351
thetao,W10p0,8,1,-0.4464050742626315,0.4464050742626315
so,W40p0,3,0,-0.4452674676744953,0.4452674676744953
thetao,W40p0,1,22,-0.4435479131753336,0.4435479131753336
thetao,W40p0,4,0,-0.4417754892545565,0.4417754892545565
so,W10p0,2,24,-0.4338911652726737,0.4338911652726737
so,W40p0,1,0,0.43188243716648245,0.43188243716648245
thetao,W20p0,1,3,0.42757042530233863,0.42757042530233863
thetao,W30p0,10,7,-0.42646434595152377,0.42646434595152377
so,W60p0,1,2,0.4189932244299691,0.4189932244299691
thetao,W20p0,1,4,0.4140888444997599,0.4140888444997599
thetao,W20p0,1,2,0.4128286136787253,0.4128286136787253
thetao,W30p0,3,25,-0.4114606508194449,0.4114606508194449
so,W40p0,2,1,0.4091187397944043,0.4091187397944043
so,W10p0,2,23,-0.407434908078877,0.407434908078877
thetao,W20p0,8,20,0.40314002182562036,0.40314002182562036
thetao,W10p0,6,20,0.4005030411823423,0.4005030411823423
thetao,W30p0,6,9,-0.39898929989675996,0.39898929989675996
so,W20p0,2,23,-0.39845038267828226,0.39845038267828226
thetao,W40p0,1,21,-0.397762234359314,0.397762234359314
thetao,W20p0,6,17,-0.3956566581011889,0.3956566581011889
thetao,W60p0,2,0,-0.3921854555319594,0.3921854555319594
so,W60p0,1,23,-0.38957448733301947,0.38957448733301947
thetao,W20p0,8,21,0.3885181375252869,0.3885181375252869
thetao,W40p0,6,1,0.38634090549975264,0.38634090549975264
so,W40p0,2,0,0.3852090255334378,0.3852090255334378
so,W60p0,1,22,-0.3838908256547755,0.3838908256547755
thetao,W60p0,9,5,0.3813290821092325,0.3813290821092325
so,W30p0,6,18,-0.3785482926214235,0.3785482926214235
thetao,W30p0,3,23,-0.37571187024228214,0.37571187024228214
thetao,W30p0,1,20,-0.37478423645743997,0.37478423645743997
thetao,W10p0,1,0,0.3745081967609879,0.3745081967609879
thetao,W20p0,1,1,0.374296077651506,0.374296077651506
so,W20p0,6,0,0.3730883828072167,0.3730883828072167
thetao,W40p0,6,2,0.3727792953957276,0.3727792953957276
thetao,W30p0,4,24,-0.37168641204972247,0.37168641204972247
so,W20p0,2,24,-0.369977806234938,0.369977806234938
so,W60p0,8,19,-0.3675257822483911,0.3675257822483911
thetao,W30p0,2,18,0.3669207633342331,0.3669207633342331
thetao,W10p0,8,2,-0.3657790627914907,0.3657790627914907
thetao,W40p0,1,0,0.3656835761081693,0.3656835761081693
so,W30p0,1,2,0.3647666940153777,0.3647666940153777
so,W20p0,4,22,0.36279888736232,0.36279888736232
so,W30p0,7,1,-0.3601389495278721,0.3601389495278721
thetao,W30p0,5,0,0.3598637450101926,0.3598637450101926
so,W20p0,3,6,0.359719188019068,0.359719188019068
thetao,W60p0,2,25,-0.35924183560777423,0.35924183560777423
thetao,W60p0,3,23,-0.359036210087459,0.359036210087459
thetao,W10p0,7,12,0.3573878992285326,0.3573878992285326
thetao,W20p0,8,7,0.357263280683823,0.357263280683823
thetao,W20p0,1,5,0.3556282055157137,0.3556282055157137
thetao,W40p0,10,21,0.35520620300934597,0.35520620300934597
so,W10p0,6,16,-0.3547164910469524,0.3547164910469524
so,W10p0,9,19,0.3543655199917247,0.3543655199917247
thetao,W10p0,6,21,0.3539369614282583,0.3539369614282583
so,W60p0,8,24,0.3538271954002453,0.3538271954002453
thetao,W30p0,2,20,0.35318103465600315,0.35318103465600315
so,W30p0,2,5,-0.35281320732881055,0.35281320732881055
so,W10p0,2,0,0.3518423767104694,0.3518423767104694
thetao,W30p0,9,2,-0.3514025656785599,0.3514025656785599
thetao,W30p0,10,8,-0.3509491507843776,0.3509491507843776
so,W40p0,2,2,0.3503415224101118,0.3503415224101118
thetao,W20p0,8,0,-0.3502184698338015,0.3502184698338015
thetao,W10p0,1,18,0.34984558279934425,0.34984558279934425
thetao,W10p0,6,19,0.3493555183911687,0.3493555183911687
so,W30p0,6,19,-0.34826980148511727,0.34826980148511727
thetao,W30p0,10,6,-0.34824455165230256,0.34824455165230256
thetao,W10p0,8,5,-0.34791409217539165,0.34791409217539165
thetao,W40p0,3,25,-0.34790843400976823,0.34790843400976823
so,W60p0,10,14,0.34774207004034385,0.34774207004034385
thetao,W30p0,10,9,-0.3473580729350163,0.3473580729350163
thetao,W20p0,7,8,-0.3473497242290292,0.3473497242290292
thetao,W40p0,2,2,0.3461665200301174,0.3461665200301174
thetao,W30p0,1,19,-0.34548418619329413,0.34548418619329413
thetao,W40p0,4,25,-0.34323878693685433,0.34323878693685433
so,W30p0,5,4,0.34275028174203176,0.34275028174203176
thetao,W30p0,2,24,-0.3427065841234267,0.3427065841234267
so,W40p0,5,1,-0.34264174086611787,0.34264174086611787
thetao,W60p0,6,18,0.3423658700104742,0.3423658700104742
thetao,W60p0,1,0,0.3410351353173508,0.3410351353173508
thetao,W60p0,4,24,-0.34069156975155385,0.34069156975155385
thetao,W60p0,3,2,0.33733030133641007,0.33733030133641007
thetao,W40p0,3,20,0.33562630063113924,0.33562630063113924
thetao,W40p0,2,4,0.33398667235790747,0.33398667235790747
so,W30p0,1,1,0.3338968096897969,0.3338968096897969
so,W40p0,1,22,-0.33344762745099704,0.33344762745099704
so,W30p0,2,21,-0.3327282731144322,0.3327282731144322
so,W40p0,2,3,0.33246758644375096,0.33246758644375096
so,W10p0,1,21,-0.3308711108435841,0.3308711108435841
thetao,W20p0,9,2,-0.33057427746516616,0.33057427746516616
thetao,W60p0,2,1,-0.3304063090925615,0.3304063090925615
so,W10p0,2,1,0.33022033432829834,0.33022033432829834
so,W40p0,3,21,0.33015862515159056,0.33015862515159056
thetao,W40p0,7,18,0.32944317826424474,0.32944317826424474
thetao,W20p0,7,9,-0.3286406962447462,0.3286406962447462
thetao,W60p0,4,25,-0.3285991345483725,0.3285991345483725
so,W30p0,10,10,0.3285068237777424,0.3285068237777424
thetao,W60p0,3,1,0.3271020218447844,0.3271020218447844
so,W30p0,7,0,-0.3267210470616151,0.3267210470616151
so,W10p0,10,20,-0.32403129858222296,0.32403129858222296
so,W20p0,3,3,0.32390482620624844,0.32390482620624844
so,W10p0,5,11,-0.32305001822238694,0.32305001822238694
thetao,W40p0,7,17,0.322924928261742,0.322924928261742
thetao,W10p0,1,16,0.3221527533596087,0.3221527533596087
so,W30p0,2,4,-0.32172339356773905,0.32172339356773905
thetao,W20p0,1,17,0.3215215345323711,0.3215215345323711
so,W30p0,2,20,-0.321272448557552,0.321272448557552
thetao,W30p0,2,2,0.3206723574661376,0.3206723574661376
thetao,W40p0,6,25,-0.32065000581760106,0.32065000581760106
thetao,W60p0,1,21,-0.3202793917438069,0.3202793917438069
so,W20p0,8,20,0.32015075688396166,0.32015075688396166
so,W60p0,8,25,0.31963148627261495,0.31963148627261495
so,W40p0,1,5,-0.3192163044964107,0.3192163044964107
thetao,W20p0,1,23,-0.31874946226152545,0.31874946226152545
so,W40p0,4,20,0.3183932370199443,0.3183932370199443
thetao,W40p0,3,19,0.31828287303681496,0.31828287303681496
so,W30p0,2,3,-0.3178740804419826,0.3178740804419826
so,W10p0,1,20,-0.3177782927251241,0.3177782927251241
thetao,W30p0,4,23,-0.3175341989845031,0.3175341989845031
thetao,W60p0,3,0,0.31748273910597397,0.31748273910597397
thetao,W10p0,4,5,-0.31738578651276594,0.31738578651276594
thetao,W20p0,6,19,-0.31711196375756284,0.31711196375756284
thetao,W40p0,1,23,-0.3162577637722588,0.3162577637722588
so,W10p0,7,17,-0.3159406387072575,0.3159406387072575
thetao,W10p0,1,17,0.3155859748445531,0.3155859748445531
so,W60p0,2,0,-0.31544006621104775,0.31544006621104775
so,W40p0,5,2,-0.3152629781557895,0.3152629781557895
so,W60p0,3,7,0.3142381269432509,0.3142381269432509
thetao,W60p0,2,10,-0.31360264636248963,0.31360264636248963
so,W40p0,1,21,-0.31354005803402274,0.31354005803402274
so,W40p0,2,4,0.3124630519978025,0.3124630519978025
thetao,W30p0,6,10,-0.31233323427873055,0.31233323427873055
so,W10p0,5,13,-0.3120629880650836,0.3120629880650836
so,W40p0,5,0,-0.31099713653596955,0.31099713653596955
thetao,W30p0,8,0,-0.3107788664815607,0.3107788664815607
so,W40p0,4,21,0.3106610756718394,0.3106610756718394
so,W30p0,1,0,0.31057428712779783,0.31057428712779783
so,W60p0,10,0,0.3095868267451474,0.3095868267451474
so,W30p0,6,0,-0.30891331484739537,0.30891331484739537
thetao,W10p0,8,10,-0.30835092198549763,0.30835092198549763
thetao,W60p0,2,11,-0.3082020885239132,0.3082020885239132
thetao,W20p0,1,18,0.3077287683423131,0.3077287683423131
thetao,W10p0,3,19,0.3071490390724488,0.3071490390724488
thetao,W20p0,7,12,-0.3067787852601979,0.3067787852601979
so,W60p0,8,3,-0.305812474340312,0.305812474340312
thetao,W30p0,3,19,0.3055057680300453,0.3055057680300453
thetao,W40p0,2,3,0.30489510497894956,0.30489510497894956
thetao,W40p0,9,22,0.304839850858538,0.304839850858538
thetao,W40p0,10,22,0.3047348709517345,0.3047348709517345
thetao,W10p0,5,15,-0.30357975585795577,0.30357975585795577
thetao,W20p0,3,18,0.3019312437437476,0.3019312437437476
thetao,W60p0,3,14,0.3014176286461013,0.3014176286461013
thetao,W60p0,1,22,-0.30100708859198977,0.30100708859198977
thetao,W10p0,3,20,0.2996438951022522,0.2996438951022522
so,W20p0,6,22,-0.2988834952318716,0.2988834952318716
thetao,W40p0,10,19,0.2987143390031592,0.2987143390031592
thetao,W30p0,9,6,-0.29859544991759857,0.29859544991759857
thetao,W60p0,1,20,-0.29856089735097,0.29856089735097
so,W30p0,1,3,0.2984210067386961,0.2984210067386961
so,W40p0,5,7,0.29839100603271224,0.29839100603271224
thetao,W40p0,10,20,0.29837224550931374,0.29837224550931374
thetao,W60p0,4,23,-0.2976845926663541,0.2976845926663541
thetao,W40p0,7,16,0.2970096128808271,0.2970096128808271
thetao,W10p0,5,20,0.2969673887152129,0.2969673887152129
thetao,W10p0,1,1,0.29654320269856693,0.29654320269856693
so,W20p0,2,19,0.2961844825926844,0.2961844825926844
so,W20p0,2,18,0.29558838839399537,0.29558838839399537
so,W30p0,8,7,-0.294332641587806,0.294332641587806
thetao,W40p0,7,19,0.29426070296370654,0.29426070296370654
so,W40p0,5,24,0.29367100413450936,0.29367100413450936
so,W10p0,6,15,-0.2936535094072631,0.2936535094072631
thetao,W40p0,8,7,-0.2936129972252184,0.2936129972252184
thetao,W60p0,5,5,-0.2931584996252935,0.2931584996252935
thetao,W30p0,2,1,0.2930001176361842,0.2930001176361842
so,W10p0,7,8,-0.29255318126694996,0.29255318126694996
so,W60p0,8,2,-0.29223683434089937,0.29223683434089937
thetao,W20p0,6,0,-0.29207433523842324,0.29207433523842324
so,W60p0,5,24,-0.2919792585398215,0.2919792585398215
thetao,W40p0,6,24,-0.2913150413507142,0.2913150413507142
so,W20p0,5,16,0.29122399456505454,0.29122399456505454
so,W30p0,8,21,0.2911514068191123,0.2911514068191123
thetao,W30p0,3,3,0.2906032207976043,0.2906032207976043
so,W20p0,5,1,0.2904196272180664,0.2904196272180664
thetao,W60p0,6,19,0.2896873586016928,0.2896873586016928
thetao,W30p0,10,10,-0.2896278999471263,0.2896278999471263
thetao,W20p0,8,8,0.2895430765048719,0.2895430765048719
thetao,W60p0,1,1,0.28887795376507613,0.28887795376507613
thetao,W10p0,6,10,0.28853925759799726,0.28853925759799726
so,W30p0,5,5,0.2883684497123165,0.2883684497123165
so,W40p0,4,18,0.2882034311052342,0.2882034311052342
so,W40p0,5,23,0.28806062045951203,0.28806062045951203
thetao,W10p0,8,22,0.2878966282081267,0.2878966282081267
so,W30p0,10,9,0.2875261864812868,0.2875261864812868
thetao,W30p0,5,3,0.2873006203554675,0.2873006203554675
