n_features,post_r2,delta_r2
1,0.03300648343855961,
2,0.04690463331702277,0.013898149878463162
3,0.06073669466379117,0.013832061346768398
4,0.06500436344966976,0.004267668785878587
5,0.07660766184576218,0.01160329839609242
6,0.08043583059500037,0.003828168749238192
7,0.08514862633260789,0.0047127957376075225
8,0.08519534821724317,4.672188463528126e-05
9,0.13547530966624555,0.050279961449002375
10,0.14209924708647992,0.0066239374202343715
11,0.1482197624774072,0.006120515390927284
12,0.1555968887746656,0.007377126297258396
13,0.155661152690189,6.426391552338817e-05
14,0.15661875796142655,0.0009576052712375605
15,0.1655336687397293,0.008914910778302754
16,0.1701800979681557,0.004646429228426396
17,0.20128569230758186,0.031105594339426168
18,0.20666139261667593,0.005375700309094067
19,0.20721351628636853,0.0005521236696925946
20,0.2231819270143821,0.015968410728013582
21,0.2232290576782584,4.713066387629361e-05
22,0.2310774526968955,0.0078483950186371
23,0.23856315812241746,0.00748570542552196
24,0.23864556313977026,8.240501735279349e-05
25,0.23867639420984332,3.08310700730674e-05
26,0.2402362588735516,0.001559864663708277
27,0.24023440162802745,-1.8572455241505637e-06
28,0.25149234632064743,0.011257944692619981
29,0.2514965441485759,4.197827928487108e-06
30,0.25595096708402354,0.004454422935447622
31,0.2701342166256371,0.01418324954161354
32,0.272907061570303,0.0027728449446658976
33,0.27845635258026014,0.005549291009957158
34,0.27915722416783906,0.0007008715875789218
35,0.2807458354222212,0.001588611254382144
36,0.29051512574224947,0.009769290320028268
37,0.2905430577341086,2.7931991859131422e-05
38,0.29136895770095295,0.0008258999668443456
39,0.29676991739554204,0.005400959694589091
40,0.3009276098402619,0.004157692444719863
41,0.30678524119982997,0.005857631359568072
42,0.3095786051330529,0.0027933639332229365
43,0.3095875145591357,8.909426082781557e-06
44,0.3104062794276162,0.0008187648684805371
45,0.31948899524161556,0.009082715813999331
46,0.3255048043499327,0.006015809108317116
47,0.3264147011042938,0.0009098967543611503
48,0.33334278837454423,0.006928087270250405
49,0.3382797983500063,0.004937009975462092
50,0.34312705424205114,0.004847255892044822
51,0.34311688471339585,-1.0169528655290527e-05
52,0.34355938172505196,0.00044249701165610666
53,0.34937373112615433,0.00581434940110237
54,0.3675613412949228,0.018187610168768464
55,0.3796649220102727,0.012103580715349893
56,0.38593160558243667,0.006266683572163978
57,0.38936009166356933,0.0034284860811326645
58,0.39264019687597385,0.003280105212404516
59,0.3996262430129227,0.006986046136948865
60,0.40023241054139747,0.0006061675284747547
