alpha,mean_cv_r2,std_cv_r2,n_folds_used
300.0,-0.7773114775535147,0.6690437386620592,3
100.0,-0.813785626674675,0.6114146155583157,3
70.0,-0.8533994157942315,0.5832866740214878,3
60.0,-0.8781207194779451,0.5701321889453074,3
50.0,-0.9145564530342133,0.5543173269256194,3
40.0,-0.971058767526142,0.5356165426912692,3
30.0,-1.064915941045091,0.5156737784582955,3
10.0,-1.6066309831553056,0.5922635204816356,3
5.0,-1.9888307919790702,0.7988916398994657,3
4.0,-2.102588613957646,0.8753931842538872,3
3.0,-2.2405063323186862,0.9720881797560902,3
1.0,-2.6816273230000682,1.2645990169716612,3
0.3,-2.9949045830702175,1.4438253089268394,3
0.1,-3.1287469207232674,1.5205617659285202,3
0.03,-3.1833308608603574,1.5527988135638287,3
0.01,-3.1998080251953382,1.5626706554162808,3
