N_seeds,W,alpha,mean_val_r2,std_val_r2,mean_val_corr,mean_val_var_ratio,n_folds_used
5,0,3.0,-1.4290399334098016,1.4660941849106548,-0.034273100282113084,0.9198120920994126,2
5,0,1.0,-1.4865112792189286,1.4685115019448733,-0.043446487938341105,0.9356021972340798,2
5,0,0.1,-1.5271898721633719,1.4546621653305742,-0.05159215876070314,0.9503920561716975,2
5,0,0.01,-1.5324386149153137,1.452075439166411,-0.05266412254678751,0.9524998616756368,2
5,0,0.001,-1.532980534409274,1.4517994266140684,-0.05277463310831998,0.952719652725685,2
5,0,0.0001,-1.533034904336675,1.4517716443332933,-0.05278571825361267,0.9527417257481156,2
5,1,0.1,-1.5554064655371356,1.2470176632878527,-0.10779892696828722,0.9039590230328517,2
5,1,0.01,-1.6491890470277162,1.160400933884353,-0.1290067968317682,0.9531189704912196,2
5,1,0.001,-1.6644300534574321,1.1459398564924703,-0.13178568066892052,0.9607741778817175,2
5,1,0.0001,-1.6660486880291039,1.144399897600389,-0.13207187200089465,0.9615815319030883,2
10,0,0.1,-1.877786952987113,0.15936014617583916,0.19158797384870896,1.4328980755805674,2
15,1,0.1,-2.0336786490858882,0.9940055337210352,0.30631593449264716,1.5264909418414037,2
10,0,0.01,-2.187609948135923,0.45395793403919105,0.19785883343660676,1.5083534218182666,2
10,0,0.001,-2.2263190574257443,0.4911046046358163,0.1985150842359142,1.517119110163931,2
10,0,0.0001,-2.230284746966021,0.49491364040582164,0.19858100636656756,1.5180099615243114,2
15,1,0.01,-2.2435505288287128,1.3605248977378035,0.37885440667510195,1.7033352740957288,2
15,1,0.001,-2.3096748838503585,1.3701894651999258,0.3909573822678616,1.7411409128759807,2
15,1,0.0001,-2.3181177578692185,1.3695650212821344,0.39223325023903477,1.7454501630189245,2
10,1,0.1,-3.2555417380132408,0.6986352006377954,0.2113174510939606,1.828403156879236,2
10,1,0.01,-8.511135799893829,5.891057321431851,0.20584328103327812,2.589932666313453,2
10,1,0.001,-11.966268078765518,9.339432697345472,0.22121236848805492,2.898312150337134,2
10,1,0.0001,-13.645178760629975,11.01766292686441,0.22863801936599273,3.0222741098307084,2
