var,lon_tag,mode,lag,corr,abs_corr
so,W10p0,2,1,-0.46722788365548223,0.46722788365548223
so,W10p0,2,2,-0.4542988446876173,0.4542988446876173
so,W30p0,3,20,0.43804319664372515,0.43804319664372515
thetao,W10p0,4,20,0.42566623528210934,0.42566623528210934
thetao,W30p0,6,10,-0.41593382865745226,0.41593382865745226
so,W10p0,6,20,-0.41277688286021336,0.41277688286021336
thetao,W20p0,10,15,0.40427684344893977,0.40427684344893977
thetao,W30p0,9,16,0.4039880036615405,0.4039880036615405
thetao,W30p0,2,20,0.40167134032245605,0.40167134032245605
so,W30p0,3,19,0.3949322882785182,0.3949322882785182
thetao,W60p0,9,1,0.3919552359391451,0.3919552359391451
thetao,W30p0,2,19,0.38320921498992333,0.38320921498992333
so,W30p0,5,12,-0.38284189160356547,0.38284189160356547
thetao,W20p0,10,16,0.3816422222274889,0.3816422222274889
thetao,W30p0,9,17,0.3812735749693727,0.3812735749693727
thetao,W30p0,6,9,-0.37779597811722293,0.37779597811722293
so,W10p0,2,0,-0.37726507435070633,0.37726507435070633
thetao,W30p0,6,11,-0.375075379131713,0.375075379131713
thetao,W30p0,2,18,0.37115413845845946,0.37115413845845946
so,W30p0,3,18,0.3648397506883613,0.3648397506883613
so,W30p0,3,17,0.3644934609466269,0.3644934609466269
thetao,W40p0,2,5,-0.3622780946034399,0.3622780946034399
so,W60p0,3,6,-0.36097086677970286,0.36097086677970286
so,W30p0,3,16,0.3597060196781168,0.3597060196781168
thetao,W20p0,7,19,0.3592119843784103,0.3592119843784103
so,W30p0,7,0,-0.3579004814513964,0.3579004814513964
thetao,W40p0,9,1,0.3562999365377065,0.3562999365377065
thetao,W40p0,2,4,-0.35571528819835807,0.35571528819835807
thetao,W40p0,2,2,-0.35301458854554557,0.35301458854554557
thetao,W20p0,7,20,0.3518646875173754,0.3518646875173754
thetao,W40p0,9,2,0.34264706613198903,0.34264706613198903
thetao,W40p0,2,3,-0.3425398201988644,0.3425398201988644
thetao,W60p0,9,2,0.3415787347751749,0.3415787347751749
so,W60p0,2,2,0.34119411665057653,0.34119411665057653
thetao,W30p0,1,5,-0.33835318493036526,0.33835318493036526
so,W40p0,10,12,0.33702649304279525,0.33702649304279525
so,W10p0,6,19,-0.33687133624304216,0.33687133624304216
thetao,W30p0,9,18,0.33410253465787976,0.33410253465787976
so,W60p0,3,7,-0.3330115919206387,0.3330115919206387
thetao,W60p0,7,9,0.3327992770167937,0.3327992770167937
thetao,W20p0,2,15,0.33268105496170797,0.33268105496170797
so,W10p0,2,3,-0.33177476542146156,0.33177476542146156
so,W60p0,2,4,0.32754107725336185,0.32754107725336185
so,W30p0,2,0,-0.3247983115909916,0.3247983115909916
