n_features,post_r2,delta_r2
1,0.08520123019130488,
2,0.1598607884578318,0.07465955826652693
3,0.1863832085399254,0.0265224200820936
4,0.195314994301941,0.008931785762015587
5,0.23783664582622321,0.04252165152428222
6,0.298476046228467,0.060639400402243804
7,0.32200161958264484,0.02352557335417782
8,0.34512939700792433,0.023127777425279494
9,0.34869327754144175,0.003563880533517416
10,0.409374917104266,0.06068163956282424
11,0.546633905149231,0.13725898804496506
12,0.5505511138826592,0.003917208733428157
13,0.5822578154718825,0.031706701589223285
14,0.5964756227861269,0.01421780731424438
15,0.5964993198946514,2.3697108524567412e-05
16,0.5985738226991674,0.002074502804515932
17,0.5988666440761468,0.0002928213769793908
18,0.7115286603101887,0.11266201623404193
19,0.7431218958070478,0.03159323549685911
20,0.7470703482263712,0.0039484524193234005
21,0.7473564243047872,0.0002860760784160199
22,0.7685999006011043,0.021243476296317065
23,0.7920543513990067,0.023454450797902426
24,0.7921557546098359,0.00010140321082918735
25,0.7934871992104584,0.0013314446006225111
26,0.8071925511031637,0.013705351892705275
27,0.8326194944989475,0.025426943395783774
28,0.8342277606966271,0.0016082661976796198
29,0.8466610288539215,0.012433268157294397
30,0.8487365019412387,0.002075473087317259
31,0.8487843119607933,4.7810019554561656e-05
32,0.8472862664240235,-0.0014980455367697987
33,0.8576064835993088,0.010320217175285307
34,0.8571011043424934,-0.0005053792568153748
35,0.8570425519570894,-5.8552385403976004e-05
36,0.8670306262221532,0.009988074265063762
37,0.8751241556484142,0.00809352942626096
38,0.876387492039642,0.0012633363912277762
39,0.8830669359471505,0.00667944390750852
40,0.9008603952796738,0.017793459332523298
41,0.902282007234153,0.0014216119544792072
42,0.906957195692905,0.004675188458752033
43,0.9086400218333393,0.001682826140434246
44,0.918626347518822,0.009986325685482744
45,0.9190129241546692,0.00038657663584718005
46,0.9191421067616692,0.00012918260700001127
47,0.921926772670147,0.0027846659084778125
48,0.9230221966622407,0.0010954239920937248
49,0.935657492907226,0.012635296244985272
50,0.9420496008188781,0.006392107911652123
51,0.9502301633085265,0.00818056248964838
52,0.9499806550581221,-0.0002495082504043733
53,0.951990469379716,0.0020098143215938613
54,0.954114464658292,0.0021239952785759852
55,0.9539736537601363,-0.00014081089815565218
56,0.9539603928981003,-1.3260862036013066e-05
57,0.9566209363221947,0.002660543424094386
58,0.9578734452675859,0.0012525089453911953
59,0.9591562342146711,0.0012827889470852227
60,0.9592055996047767,4.9365390105582385e-05
