alpha,mean_cv_r2,std_cv_r2,n_folds_used
30.0,-4.3496331556095145,5.908665785129455,3
40.0,-4.401665484972855,5.820016254623611,3
50.0,-4.478790924694915,5.742280102621623,3
60.0,-4.563777951072932,5.672237029264306,3
70.0,-4.649247524119116,5.609151967425323,3
10.0,-4.656074477504313,6.304900187782662,3
100.0,-4.883780017877652,5.456798722552476,3
5.0,-5.289969595248608,6.765179116692572,3
4.0,-5.584659637153617,6.935790944396629,3
300.0,-5.666105967782325,5.093639812638613,3
3.0,-6.046922501275173,7.1417347516031455,3
1.0,-9.148558475963595,7.349072050303498,3
0.3,-16.278629775763168,10.421437142282496,3
0.1,-23.706290554357057,18.578934483851285,3
0.03,-28.506802302601326,24.66449118063903,3
0.01,-30.262909901660024,26.958811719479478,3
