n,feature,score,curve_r2
1,so W30p0 EOF7 lag0,,0.0039041686214257
2,thetao W40p0 EOF2 lag2,,0.3441641256556059
3,so W40p0 EOF5 lag1,,0.3437705753519319
4,so W60p0 EOF2 lag0,,0.639553984755711
5,thetao W20p0 EOF3 lag2,,0.6723244612641378
6,thetao W40p0 EOF2 lag1,,0.7153130242478234
7,so W20p0 EOF7 lag17,,0.7157841817871553
8,so W60p0 EOF2 lag1,,0.7313861593683328
9,so W20p0 EOF7 lag18,,0.7647239240768018
10,so W40p0 EOF1 lag0,,0.7872222666361575
