var,lon_tag,mode,lag,corr,abs_corr
so,W60p0,1,0,0.594668723606185,0.594668723606185
so,W60p0,1,1,0.5680304030823028,0.5680304030823028
so,W10p0,1,3,-0.5184897276521871,0.5184897276521871
so,W10p0,2,0,-0.51661356092343,0.51661356092343
so,W10p0,1,2,-0.5054041866607069,0.5054041866607069
so,W40p0,5,1,-0.5023881518368982,0.5023881518368982
thetao,W30p0,1,5,-0.4985837319192045,0.4985837319192045
thetao,W30p0,1,4,-0.4958783172565226,0.4958783172565226
thetao,W40p0,6,2,0.492146314315071,0.492146314315071
so,W60p0,1,2,0.48571206057820376,0.48571206057820376
so,W60p0,2,3,0.48077854344874144,0.48077854344874144
thetao,W20p0,2,5,-0.480198852001519,0.480198852001519
so,W20p0,1,5,-0.473609732529391,0.473609732529391
thetao,W30p0,1,3,-0.4708031386972337,0.4708031386972337
thetao,W60p0,10,0,-0.46949349551546404,0.46949349551546404
thetao,W20p0,2,4,-0.46942975227022155,0.46942975227022155
so,W40p0,5,2,-0.4690791474147561,0.4690791474147561
thetao,W40p0,6,1,0.46666563022429486,0.46666563022429486
so,W40p0,2,3,-0.4643667496213701,0.4643667496213701
so,W20p0,3,1,0.46407025647180705,0.46407025647180705
thetao,W30p0,1,6,-0.4626789187058015,0.4626789187058015
so,W20p0,1,6,-0.46081055343949573,0.46081055343949573
so,W10p0,1,4,-0.45708937284895834,0.45708937284895834
thetao,W10p0,6,0,-0.4559494922733451,0.4559494922733451
so,W20p0,3,0,0.45537815625013367,0.45537815625013367
so,W40p0,2,4,-0.4550581004419669,0.4550581004419669
thetao,W40p0,2,2,-0.452796901615219,0.452796901615219
so,W40p0,5,0,-0.4518064630230236,0.4518064630230236
thetao,W10p0,4,3,0.451782899106327,0.451782899106327
so,W10p0,1,1,-0.45127444904918973,0.45127444904918973
so,W10p0,2,1,-0.45082563622412103,0.45082563622412103
thetao,W20p0,2,6,-0.44918407414312816,0.44918407414312816
thetao,W40p0,6,3,0.44785945828713053,0.44785945828713053
so,W60p0,2,2,0.4477391063940302,0.4477391063940302
so,W20p0,1,4,-0.43986362451541017,0.43986362451541017
thetao,W40p0,6,0,0.4386188150863132,0.4386188150863132
thetao,W40p0,2,3,-0.43858949769101885,0.43858949769101885
thetao,W10p0,4,4,0.4343190911367373,0.4343190911367373
thetao,W60p0,10,1,-0.4308358428933299,0.4308358428933299
thetao,W10p0,4,2,0.4298069569049701,0.4298069569049701
so,W40p0,2,2,-0.42854733701852177,0.42854733701852177
thetao,W40p0,9,0,0.42795740960739476,0.42795740960739476
so,W20p0,1,7,-0.4263029813631922,0.4263029813631922
so,W40p0,5,3,-0.42072321322992956,0.42072321322992956
thetao,W20p0,3,3,0.42055607337826695,0.42055607337826695
so,W40p0,2,5,-0.41766205992789673,0.41766205992789673
thetao,W20p0,2,3,-0.41718705874894924,0.41718705874894924
so,W20p0,3,2,0.4162965905728009,0.4162965905728009
thetao,W10p0,6,1,-0.41564075495800146,0.41564075495800146
thetao,W40p0,1,13,-0.4090215564878955,0.4090215564878955
thetao,W20p0,3,4,0.4051537073703098,0.4051537073703098
so,W60p0,2,4,0.40426709032892444,0.40426709032892444
thetao,W10p0,4,5,0.4013843181093431,0.4013843181093431
thetao,W30p0,1,7,-0.3997722688510104,0.3997722688510104
thetao,W40p0,2,1,-0.3985795709970542,0.3985795709970542
thetao,W10p0,2,15,0.3965189093557973,0.3965189093557973
thetao,W40p0,6,4,0.3921718742554196,0.3921718742554196
so,W40p0,1,13,0.3899758302433564,0.3899758302433564
thetao,W10p0,2,16,0.38979544890875917,0.38979544890875917
thetao,W40p0,1,14,-0.38970328906937535,0.38970328906937535
so,W60p0,1,3,0.38884642900753547,0.38884642900753547
thetao,W60p0,5,0,-0.3883635552170294,0.3883635552170294
thetao,W40p0,9,1,0.3811304499376017,0.3811304499376017
thetao,W30p0,1,2,-0.378909414210157,0.378909414210157
thetao,W40p0,2,4,-0.37807462116291124,0.37807462116291124
thetao,W10p0,4,1,0.3777500824412566,0.3777500824412566
thetao,W60p0,9,1,0.3768095760249495,0.3768095760249495
so,W40p0,1,14,0.37645646459496346,0.37645646459496346
so,W30p0,5,1,0.3761624304183125,0.3761624304183125
thetao,W20p0,2,7,-0.37604127868324916,0.37604127868324916
so,W60p0,10,0,-0.375231338234428,0.375231338234428
thetao,W20p0,3,5,0.3750468422871423,0.3750468422871423
thetao,W20p0,1,0,0.3697087733503522,0.3697087733503522
thetao,W10p0,8,13,-0.3681318312748098,0.3681318312748098
thetao,W60p0,5,1,-0.3676165526555117,0.3676165526555117
thetao,W60p0,9,0,0.36725812040463224,0.36725812040463224
thetao,W60p0,1,3,0.36341665980698057,0.36341665980698057
thetao,W10p0,4,6,0.36170132192881066,0.36170132192881066
so,W20p0,1,3,-0.3607519007506647,0.3607519007506647
thetao,W20p0,3,2,0.35826017913818786,0.35826017913818786
thetao,W10p0,6,2,-0.3578564382395139,0.3578564382395139
so,W10p0,1,5,-0.35767103763347785,0.35767103763347785
thetao,W40p0,1,12,-0.3568883044202969,0.3568883044202969
so,W30p0,5,2,0.3562914017045964,0.3562914017045964
thetao,W10p0,8,12,-0.3554147849088417,0.3554147849088417
thetao,W60p0,10,2,-0.35314914618161475,0.35314914618161475
so,W40p0,1,12,0.35239089509796917,0.35239089509796917
so,W40p0,2,1,-0.35191654231488245,0.35191654231488245
so,W40p0,5,4,-0.3514266349239653,0.3514266349239653
thetao,W10p0,2,17,0.35040656586959434,0.35040656586959434
thetao,W10p0,8,14,-0.34958464396275246,0.34958464396275246
thetao,W10p0,3,20,0.34695934575755616,0.34695934575755616
so,W20p0,1,8,-0.3455061146549984,0.3455061146549984
thetao,W60p0,1,2,0.3403884726242261,0.3403884726242261
so,W10p0,8,1,-0.34003660997764174,0.34003660997764174
so,W20p0,3,3,0.3388943979784704,0.3388943979784704
thetao,W30p0,1,8,-0.3363545405876174,0.3363545405876174
so,W10p0,2,20,0.3362823755411452,0.3362823755411452
so,W10p0,1,0,-0.3348174826779388,0.3348174826779388
thetao,W20p0,1,1,0.3339698087781033,0.3339698087781033
so,W20p0,5,4,-0.3335070403986503,0.3335070403986503
thetao,W40p0,1,15,-0.3329762836421019,0.3329762836421019
thetao,W10p0,8,11,-0.33153193006153286,0.33153193006153286
so,W30p0,5,0,0.33077109461591603,0.33077109461591603
so,W30p0,8,5,0.3298635611271316,0.3298635611271316
thetao,W40p0,6,5,0.32877726149940467,0.32877726149940467
so,W30p0,2,6,0.32831880526353235,0.32831880526353235
so,W60p0,2,1,0.32642320174832473,0.32642320174832473
thetao,W10p0,2,14,0.3259002023994402,0.3259002023994402
so,W10p0,8,0,-0.3251249630648413,0.3251249630648413
thetao,W60p0,1,4,0.32445254585111655,0.32445254585111655
thetao,W40p0,2,11,-0.323982634693081,0.323982634693081
thetao,W40p0,3,8,-0.32221522132468455,0.32221522132468455
so,W30p0,2,5,0.31993723267358765,0.31993723267358765
so,W40p0,1,15,0.3198060726034048,0.3198060726034048
thetao,W10p0,3,19,0.31944236320426783,0.31944236320426783
so,W10p0,2,2,-0.3185416061234978,0.3185416061234978
so,W30p0,8,3,0.3177150292109671,0.3177150292109671
so,W10p0,2,7,0.3173181660449032,0.3173181660449032
thetao,W60p0,3,18,-0.31603525138817723,0.31603525138817723
so,W10p0,2,8,0.31529383706486147,0.31529383706486147
thetao,W20p0,3,6,0.3152287692275971,0.3152287692275971
thetao,W30p0,6,0,0.3150544998214848,0.3150544998214848
thetao,W20p0,2,2,-0.31445150382646697,0.31445150382646697
so,W60p0,2,5,0.31379651541500764,0.31379651541500764
so,W30p0,8,4,0.3123223309668441,0.3123223309668441
thetao,W10p0,4,7,0.3122276607831211,0.3122276607831211
so,W10p0,7,20,-0.3118533409806134,0.3118533409806134
so,W20p0,2,4,-0.3111677146167175,0.3111677146167175
thetao,W40p0,2,5,-0.3106661084199026,0.3106661084199026
thetao,W40p0,2,10,-0.31001682379025797,0.31001682379025797
so,W40p0,4,0,-0.3078749205416207,0.3078749205416207
so,W20p0,5,5,-0.3071580219004911,0.3071580219004911
so,W20p0,1,2,-0.3059061164152291,0.3059061164152291
thetao,W20p0,4,1,-0.3049846168701501,0.3049846168701501
so,W40p0,2,6,-0.3040944772505555,0.3040944772505555
thetao,W60p0,3,17,-0.30323142211101595,0.30323142211101595
so,W30p0,10,2,0.3032030048756206,0.3032030048756206
thetao,W60p0,9,2,0.30302338146672914,0.30302338146672914
thetao,W10p0,2,18,0.30274828845566976,0.30274828845566976
thetao,W10p0,2,19,0.30272924825004865,0.30272924825004865
thetao,W40p0,2,8,-0.3023839356465702,0.3023839356465702
so,W30p0,10,1,0.3010460787506265,0.3010460787506265
thetao,W10p0,10,7,-0.30079948029449927,0.30079948029449927
thetao,W10p0,5,0,-0.29832817092588304,0.29832817092588304
so,W40p0,1,0,0.2978885366131219,0.2978885366131219
so,W60p0,4,2,0.29727403145025677,0.29727403145025677
so,W60p0,4,3,0.296786820964439,0.296786820964439
thetao,W20p0,6,3,0.29603556932085223,0.29603556932085223
thetao,W30p0,2,15,-0.29599959914065244,0.29599959914065244
so,W30p0,5,3,0.2910209712578512,0.2910209712578512
thetao,W20p0,2,8,-0.2896242138151537,0.2896242138151537
so,W20p0,6,4,0.28819927129543893,0.28819927129543893
thetao,W40p0,2,9,-0.28813920483689676,0.28813920483689676
so,W30p0,2,7,0.2876946739328473,0.2876946739328473
thetao,W40p0,5,9,0.28766400788685126,0.28766400788685126
thetao,W60p0,1,5,0.28763064039407155,0.28763064039407155
thetao,W10p0,4,0,0.28749387752783406,0.28749387752783406
thetao,W30p0,1,9,-0.2873604428509543,0.2873604428509543
so,W40p0,1,11,0.28605191223360465,0.28605191223360465
thetao,W40p0,3,9,-0.2857129432307781,0.2857129432307781
thetao,W40p0,5,10,0.28536270042231127,0.28536270042231127
thetao,W40p0,10,9,-0.2848142101559167,0.2848142101559167
