var,lon_tag,mode,lag,corr,abs_corr
so,W60p0,1,1,-0.6179278471118916,0.6179278471118916
thetao,W60p0,1,1,-0.607184589288216,0.607184589288216
so,W60p0,1,0,-0.6069395373582585,0.6069395373582585
so,W10p0,1,2,-0.5940976018297635,0.5940976018297635
so,W10p0,1,5,-0.5937331135532009,0.5937331135532009
so,W60p0,1,2,-0.59169586668649,0.59169586668649
thetao,W60p0,1,0,-0.5911272031318016,0.5911272031318016
thetao,W60p0,1,2,-0.5898123535817957,0.5898123535817957
so,W10p0,1,3,-0.5873925784848574,0.5873925784848574
so,W10p0,1,1,-0.5817483707916626,0.5817483707916626
so,W10p0,1,0,-0.5795370990425359,0.5795370990425359
so,W10p0,1,4,-0.5787005747332701,0.5787005747332701
so,W10p0,1,6,-0.570455612777903,0.570455612777903
thetao,W30p0,2,7,-0.5532035860840077,0.5532035860840077
so,W20p0,1,0,-0.5523585019837293,0.5523585019837293
so,W20p0,1,1,-0.5504564685149671,0.5504564685149671
so,W10p0,1,7,-0.548308585437533,0.548308585437533
so,W20p0,1,3,-0.546933372734417,0.546933372734417
thetao,W60p0,1,3,-0.543524612128095,0.543524612128095
so,W20p0,1,4,-0.5386963593449174,0.5386963593449174
so,W20p0,1,2,-0.5377160519015667,0.5377160519015667
so,W10p0,1,8,-0.5286016945861427,0.5286016945861427
so,W30p0,1,0,-0.5277077992889939,0.5277077992889939
thetao,W20p0,2,7,-0.520599819005265,0.520599819005265
so,W20p0,1,5,-0.518708595279629,0.518708595279629
thetao,W20p0,2,6,-0.5166698285170177,0.5166698285170177
so,W60p0,1,3,-0.5157246422911836,0.5157246422911836
so,W60p0,10,20,0.5119731649781436,0.5119731649781436
so,W30p0,1,1,-0.5112745429604985,0.5112745429604985
so,W20p0,1,6,-0.5028699078897593,0.5028699078897593
thetao,W30p0,2,6,-0.5021814430418389,0.5021814430418389
thetao,W30p0,2,13,-0.49646746210416137,0.49646746210416137
thetao,W20p0,2,5,-0.4950306196290482,0.4950306196290482
thetao,W20p0,2,8,-0.4943527628397927,0.4943527628397927
so,W30p0,1,2,-0.492179055313201,0.492179055313201
so,W30p0,1,3,-0.4920052955326471,0.4920052955326471
so,W30p0,1,7,-0.49067296329813326,0.49067296329813326
so,W20p0,1,7,-0.48935851592729473,0.48935851592729473
thetao,W30p0,2,8,-0.4876815888955761,0.4876815888955761
thetao,W30p0,2,11,-0.486914144756792,0.486914144756792
so,W40p0,1,0,-0.48333977717466653,0.48333977717466653
so,W30p0,1,6,-0.4817650406681616,0.4817650406681616
so,W60p0,10,19,0.4800517760102928,0.4800517760102928
thetao,W60p0,1,4,-0.47761932443158417,0.47761932443158417
so,W10p0,1,9,-0.47696276266803284,0.47696276266803284
thetao,W30p0,2,10,-0.47161248564172914,0.47161248564172914
thetao,W20p0,2,9,-0.4697552763185932,0.4697552763185932
thetao,W30p0,2,9,-0.46765452347798375,0.46765452347798375
thetao,W20p0,2,4,-0.46585872658784094,0.46585872658784094
so,W30p0,1,4,-0.4645954443020321,0.4645954443020321
thetao,W30p0,2,12,-0.46355503525397557,0.46355503525397557
thetao,W20p0,2,10,-0.46073619023686235,0.46073619023686235
thetao,W10p0,2,6,-0.45966614532600225,0.45966614532600225
thetao,W20p0,2,11,-0.45862566440684854,0.45862566440684854
thetao,W40p0,2,7,-0.45816504450646756,0.45816504450646756
thetao,W10p0,2,10,-0.45789599705740014,0.45789599705740014
so,W30p0,1,5,-0.45748658926526176,0.45748658926526176
so,W20p0,1,8,-0.4557588283034028,0.4557588283034028
thetao,W40p0,2,9,-0.4540971207437061,0.4540971207437061
thetao,W20p0,2,3,-0.4540753598368684,0.4540753598368684
thetao,W40p0,2,10,-0.4533501169718782,0.4533501169718782
thetao,W40p0,1,0,-0.4521245251125461,0.4521245251125461
thetao,W20p0,2,13,-0.44956991434160865,0.44956991434160865
thetao,W40p0,2,8,-0.4487778514243795,0.4487778514243795
so,W30p0,1,8,-0.4487312286993165,0.4487312286993165
thetao,W10p0,2,5,-0.4479674234005234,0.4479674234005234
thetao,W30p0,2,14,-0.44539752255094966,0.44539752255094966
thetao,W60p0,8,15,0.44521693142306695,0.44521693142306695
so,W60p0,10,18,0.44396469482844736,0.44396469482844736
thetao,W60p0,1,5,-0.44298281773267784,0.44298281773267784
so,W60p0,1,4,-0.44213804169252824,0.44213804169252824
thetao,W10p0,2,9,-0.44165463486960355,0.44165463486960355
thetao,W40p0,2,11,-0.4398560051134744,0.4398560051134744
thetao,W20p0,2,0,-0.4369953932049826,0.4369953932049826
thetao,W20p0,2,1,-0.43246207975529805,0.43246207975529805
thetao,W20p0,2,12,-0.43233570637210667,0.43233570637210667
so,W10p0,1,10,-0.4313579892665,0.4313579892665
thetao,W10p0,2,11,-0.43113136896566007,0.43113136896566007
thetao,W20p0,2,2,-0.4299056575958964,0.4299056575958964
so,W60p0,10,17,0.42825257171855763,0.42825257171855763
so,W60p0,10,16,0.42731359458084167,0.42731359458084167
thetao,W60p0,7,7,0.42658233397671036,0.42658233397671036
thetao,W20p0,2,14,-0.42375361444972204,0.42375361444972204
so,W30p0,9,14,0.42143789537541027,0.42143789537541027
so,W20p0,1,9,-0.42014418309426205,0.42014418309426205
so,W40p0,1,1,-0.41927549636799916,0.41927549636799916
thetao,W60p0,8,16,0.41886583383306797,0.41886583383306797
so,W10p0,3,15,-0.418784447376978,0.418784447376978
thetao,W60p0,7,8,0.41740796158017524,0.41740796158017524
so,W30p0,1,9,-0.41636615290437434,0.41636615290437434
thetao,W10p0,3,6,0.4159304818485697,0.4159304818485697
thetao,W10p0,2,8,-0.4153385183688753,0.4153385183688753
thetao,W30p0,2,5,-0.41275880397657344,0.41275880397657344
thetao,W40p0,2,6,-0.41233726433008616,0.41233726433008616
so,W20p0,3,20,0.4110969066352074,0.4110969066352074
so,W30p0,2,12,0.41064892694557337,0.41064892694557337
thetao,W10p0,2,7,-0.408536066608374,0.408536066608374
thetao,W30p0,1,1,-0.4050812242389802,0.4050812242389802
thetao,W60p0,8,14,0.4037621700565866,0.4037621700565866
thetao,W40p0,10,3,0.4034725398184004,0.4034725398184004
so,W10p0,3,14,-0.403071221191367,0.403071221191367
thetao,W60p0,1,6,-0.40297378894902564,0.40297378894902564
so,W20p0,9,20,-0.40296139360763783,0.40296139360763783
thetao,W60p0,7,9,0.4022176570164026,0.4022176570164026
thetao,W40p0,2,12,-0.40052654310582214,0.40052654310582214
thetao,W10p0,3,7,0.4003640788306636,0.4003640788306636
thetao,W40p0,2,13,-0.4003104045940535,0.4003104045940535
thetao,W60p0,7,6,0.39938131568287333,0.39938131568287333
so,W60p0,10,15,0.3992185428447498,0.3992185428447498
thetao,W40p0,2,3,-0.3972437154673462,0.3972437154673462
so,W10p0,3,16,-0.39585194381669475,0.39585194381669475
so,W30p0,2,11,0.3952488351702385,0.3952488351702385
so,W60p0,1,5,-0.3939978559356536,0.3939978559356536
thetao,W40p0,2,4,-0.39379502868419175,0.39379502868419175
thetao,W20p0,9,20,-0.3937307000800974,0.3937307000800974
thetao,W10p0,1,1,-0.39347944704078797,0.39347944704078797
thetao,W60p0,7,11,0.3927626399952481,0.3927626399952481
thetao,W30p0,5,2,-0.3925171655926798,0.3925171655926798
so,W30p0,1,10,-0.39237186313006384,0.39237186313006384
thetao,W60p0,7,10,0.3914598137301639,0.3914598137301639
thetao,W40p0,2,5,-0.38994677281235496,0.38994677281235496
so,W30p0,9,13,0.38923868881187396,0.38923868881187396
thetao,W60p0,7,5,0.38842076678538295,0.38842076678538295
thetao,W60p0,1,7,-0.3881961136317535,0.3881961136317535
so,W10p0,1,11,-0.3868279747114423,0.3868279747114423
so,W10p0,1,13,-0.3867061855929756,0.3867061855929756
so,W30p0,2,13,0.38661219524820767,0.38661219524820767
so,W20p0,9,18,-0.38658394701830684,0.38658394701830684
so,W40p0,1,2,-0.3861245884046278,0.3861245884046278
so,W40p0,1,11,-0.3854352292913574,0.3854352292913574
thetao,W40p0,2,14,-0.38368200074318853,0.38368200074318853
so,W30p0,1,11,-0.38139914303074685,0.38139914303074685
so,W60p0,3,12,-0.3799120403445997,0.3799120403445997
thetao,W10p0,1,2,-0.37754010983604497,0.37754010983604497
so,W30p0,9,15,0.3768944833579104,0.3768944833579104
thetao,W10p0,2,12,-0.3768902063557517,0.3768902063557517
so,W20p0,9,19,-0.37637775859557604,0.37637775859557604
so,W20p0,3,19,0.3760789560728363,0.3760789560728363
so,W20p0,9,17,-0.3738453419770305,0.3738453419770305
so,W40p0,1,5,-0.37377163589452317,0.37377163589452317
so,W40p0,1,6,-0.3730886382409195,0.3730886382409195
thetao,W10p0,2,4,-0.3730677939925373,0.3730677939925373
so,W40p0,1,3,-0.37298679167053606,0.37298679167053606
thetao,W30p0,1,0,-0.37291200155710835,0.37291200155710835
so,W20p0,1,10,-0.37151990225567827,0.37151990225567827
so,W60p0,1,6,-0.37130528408891983,0.37130528408891983
thetao,W10p0,1,0,-0.3695053299057997,0.3695053299057997
so,W10p0,1,12,-0.3690173367196445,0.3690173367196445
so,W40p0,6,13,0.3687096242024397,0.3687096242024397
so,W40p0,1,4,-0.3682412004978784,0.3682412004978784
thetao,W30p0,5,3,-0.3681062070764925,0.3681062070764925
so,W40p0,1,10,-0.3680325765729526,0.3680325765729526
thetao,W60p0,8,13,0.36789092173129373,0.36789092173129373
so,W40p0,1,7,-0.3662572990098383,0.3662572990098383
so,W40p0,1,13,-0.36501273434093306,0.36501273434093306
thetao,W10p0,1,4,-0.3644333213019459,0.3644333213019459
thetao,W40p0,5,1,-0.36439051385335997,0.36439051385335997
so,W30p0,1,13,-0.36319920100719827,0.36319920100719827
thetao,W30p0,2,4,-0.3623302170066456,0.3623302170066456
thetao,W10p0,1,3,-0.36166190843419344,0.36166190843419344
thetao,W40p0,5,5,-0.3616118873297951,0.3616118873297951
so,W20p0,1,11,-0.36143036587549937,0.36143036587549937
so,W40p0,1,12,-0.358767045658949,0.358767045658949
thetao,W60p0,1,8,-0.35659738224360915,0.35659738224360915
thetao,W10p0,2,13,-0.3558279917639136,0.3558279917639136
so,W30p0,1,12,-0.3550840856353796,0.3550840856353796
thetao,W30p0,2,3,-0.35504705854013174,0.35504705854013174
thetao,W20p0,2,15,-0.35461491930014816,0.35461491930014816
so,W10p0,3,13,-0.3527680850580359,0.3527680850580359
so,W60p0,1,7,-0.3525248573012973,0.3525248573012973
thetao,W40p0,2,15,-0.35182334267463244,0.35182334267463244
so,W60p0,10,14,0.3517737502591968,0.3517737502591968
thetao,W40p0,5,6,-0.35032218319010616,0.35032218319010616
so,W60p0,3,13,-0.3493765157337746,0.3493765157337746
thetao,W60p0,8,17,0.34923767278671297,0.34923767278671297
so,W40p0,1,14,-0.3492267160075901,0.3492267160075901
thetao,W30p0,1,2,-0.34913295663149907,0.34913295663149907
so,W10p0,1,14,-0.34908875039350407,0.34908875039350407
thetao,W60p0,9,10,0.34872717706551043,0.34872717706551043
thetao,W30p0,2,15,-0.34799957132670795,0.34799957132670795
so,W20p0,1,12,-0.34755585696285757,0.34755585696285757
thetao,W40p0,5,2,-0.3474776988084483,0.3474776988084483
so,W20p0,9,16,-0.3466532528867586,0.3466532528867586
so,W60p0,1,8,-0.34664421936208173,0.34664421936208173
so,W60p0,3,11,-0.3447259648631818,0.3447259648631818
thetao,W30p0,5,0,-0.34397962980591507,0.34397962980591507
thetao,W60p0,9,6,0.34349738772483224,0.34349738772483224
thetao,W40p0,1,1,-0.3433037688216205,0.3433037688216205
thetao,W60p0,9,9,0.3423764550099146,0.3423764550099146
thetao,W60p0,7,4,0.34176349720019733,0.34176349720019733
so,W10p0,3,17,-0.34032591313227345,0.34032591313227345
thetao,W60p0,1,10,-0.34020309807069954,0.34020309807069954
thetao,W60p0,1,11,-0.3401272613182899,0.3401272613182899
thetao,W10p0,1,5,-0.3400796380385625,0.3400796380385625
thetao,W60p0,1,9,-0.34005158739529595,0.34005158739529595
so,W20p0,3,18,0.34002072464894917,0.34002072464894917
so,W30p0,9,18,0.3388025010979833,0.3388025010979833
so,W10p0,3,11,-0.3382796792180665,0.3382796792180665
thetao,W60p0,5,3,-0.33738041913810746,0.33738041913810746
so,W20p0,1,13,-0.335520505678497,0.335520505678497
so,W30p0,3,13,0.3355154503951123,0.3355154503951123
thetao,W60p0,9,8,0.33447154383414157,0.33447154383414157
thetao,W60p0,2,11,0.334347940595501,0.334347940595501
thetao,W60p0,9,7,0.3338013600233272,0.3338013600233272
so,W40p0,1,9,-0.3334482602058061,0.3334482602058061
thetao,W20p0,3,6,-0.3321786341461274,0.3321786341461274
so,W30p0,1,14,-0.3315424929538785,0.3315424929538785
so,W60p0,6,12,-0.3313263674588423,0.3313263674588423
thetao,W40p0,10,4,0.3310805680510185,0.3310805680510185
thetao,W10p0,5,2,0.33011236673785566,0.33011236673785566
so,W60p0,1,9,-0.3296330779660512,0.3296330779660512
thetao,W10p0,3,19,0.32951868263031375,0.32951868263031375
thetao,W40p0,2,2,-0.32930210857869197,0.32930210857869197
thetao,W60p0,7,3,0.3291773062015772,0.3291773062015772
thetao,W30p0,2,0,-0.3290095158976035,0.3290095158976035
thetao,W10p0,3,8,0.3275397790572484,0.3275397790572484
so,W10p0,3,12,-0.3271697798273752,0.3271697798273752
thetao,W30p0,5,1,-0.32648254820099437,0.32648254820099437
so,W40p0,1,8,-0.32644267488380163,0.32644267488380163
