n_features,post_r2,delta_r2
1,0.46251750597832764,
2,0.5706047644002084,0.10808725842188072
3,0.6491204030143848,0.07851563861417643
4,0.6908880607747505,0.04176765776036573
5,0.7327258339989247,0.041837773224174146
6,0.7449013315685895,0.01217549756966485
7,0.7492331934314298,0.004331861862840292
8,0.7502265919163292,0.0009933984848994326
9,0.7653017964808285,0.01507520456449929
10,0.7642917137699574,-0.0010100827108711075
11,0.7804072119279724,0.01611549815801494
12,0.7884448640653925,0.008037652137420137
13,0.8056655385610306,0.017220674495638133
14,0.805498867373169,-0.00016667118786162227
15,0.8046872047103986,-0.0008116626627704404
16,0.8052692220327673,0.000582017322368733
17,0.8260656976851225,0.020796475652355206
18,0.8279952330023874,0.0019295353172649188
19,0.8269213346026457,-0.0010738983997417018
20,0.8274579122503226,0.0005365776476768946
21,0.8285581771670373,0.001100264916714666
22,0.8417620072500115,0.01320383008297421
23,0.841025748935916,-0.000736258314095517
24,0.8443483608194913,0.0033226118835752994
25,0.8435782181304142,-0.0007701426890770469
26,0.8475075893596475,0.003929371229233314
27,0.8466933936313161,-0.0008141957283314127
28,0.8706049615749176,0.023911567943601497
29,0.87041245281447,-0.00019250876044762943
30,0.8711920236620946,0.0007795708476245888
31,0.8736205216195235,0.0024284979574289434
32,0.8736574802879535,3.695866843000939e-05
33,0.8768438855592913,0.0031864052713377333
34,0.8767294380441514,-0.00011444751513989271
35,0.87714675766782,0.00041731962366864384
36,0.8772504258421658,0.00010366817434581677
37,0.8803576175268257,0.0031071916846598935
38,0.8813411410562303,0.0009835235294045619
39,0.8816267238752007,0.00028558281897039794
40,0.8815125327080423,-0.00011419116715838395
41,0.8806328075753032,-0.0008797251327391509
42,0.8805807372328918,-5.207034241139219e-05
43,0.8862229112434942,0.005642174010602408
44,0.8864708649429245,0.0002479536994303144
45,0.8922695576165229,0.005798692673598449
46,0.8930780647955225,0.0008085071789996068
47,0.9002127885655369,0.0071347237700143396
48,0.9006946942991714,0.0004819057336344912
49,0.9007062659478021,1.1571648630748221e-05
50,0.9019381237765164,0.0012318578287142667
51,0.9024265830683464,0.0004884592918300568
52,0.9087070288200144,0.0062804457516679735
53,0.9112186509411566,0.0025116221211421985
54,0.9123143473590993,0.0010956964179427153
55,0.9122567598850666,-5.758747403272757e-05
56,0.9123393632401272,8.260335506060645e-05
57,0.912488874567026,0.00014951132689877689
58,0.914829505467684,0.0023406309006580583
59,0.9149487153196441,0.00011920985196001155
60,0.914949044639866,3.293202219811775e-07
