var,lon_tag,mode,lag,corr,abs_corr
so,W40p0,2,3,-0.5589396656991734,0.5589396656991734
so,W40p0,2,4,-0.5086727480184849,0.5086727480184849
so,W60p0,1,0,0.4972545213410357,0.4972545213410357
so,W60p0,1,1,0.49381077943939516,0.49381077943939516
so,W40p0,2,2,-0.46618935569454,0.46618935569454
so,W10p0,10,0,-0.46118056160647347,0.46118056160647347
thetao,W40p0,5,7,0.4419073375566384,0.4419073375566384
so,W40p0,2,5,-0.43674646262445077,0.43674646262445077
so,W10p0,2,1,-0.43620711562347153,0.43620711562347153
so,W40p0,1,0,0.4315895386753841,0.4315895386753841
thetao,W30p0,5,7,-0.42821803006000825,0.42821803006000825
thetao,W40p0,8,20,0.4161731887377716,0.4161731887377716
thetao,W40p0,5,8,0.4148469082677909,0.4148469082677909
so,W10p0,2,0,-0.41430814568129665,0.41430814568129665
thetao,W60p0,9,1,0.411738619310697,0.411738619310697
so,W60p0,1,2,0.4036811293186555,0.4036811293186555
thetao,W60p0,3,14,-0.40021242051564065,0.40021242051564065
so,W20p0,6,19,-0.3953263770270494,0.3953263770270494
thetao,W40p0,1,11,-0.3944190737718147,0.3944190737718147
thetao,W30p0,5,8,-0.3845768409006678,0.3845768409006678
thetao,W30p0,5,6,-0.38397525399897264,0.38397525399897264
thetao,W20p0,1,8,0.3806605032407586,0.3806605032407586
so,W40p0,1,11,0.38006953213188843,0.38006953213188843
so,W10p0,2,2,-0.3799733080716627,0.3799733080716627
so,W10p0,10,1,-0.37890356839052103,0.37890356839052103
thetao,W20p0,1,7,0.37741101262904864,0.37741101262904864
thetao,W60p0,5,10,-0.3757666270961969,0.3757666270961969
thetao,W60p0,10,17,0.3756878141434244,0.3756878141434244
so,W20p0,2,0,0.37418088170520647,0.37418088170520647
thetao,W60p0,9,2,0.37322764595454616,0.37322764595454616
so,W40p0,2,6,-0.36641575681218036,0.36641575681218036
thetao,W60p0,3,15,-0.3656602267362539,0.3656602267362539
so,W20p0,6,20,-0.36436726865167324,0.36436726865167324
thetao,W60p0,9,0,0.36128676564680834,0.36128676564680834
thetao,W40p0,5,6,0.3567827134654578,0.3567827134654578
thetao,W10p0,8,15,-0.35566632016358285,0.35566632016358285
thetao,W20p0,1,6,0.35430263425027836,0.35430263425027836
thetao,W40p0,1,0,-0.3542175900681022,0.3542175900681022
thetao,W20p0,10,6,-0.35198101297342105,0.35198101297342105
thetao,W40p0,8,19,0.3510035368505466,0.3510035368505466
thetao,W60p0,10,16,0.3506349089437914,0.3506349089437914
thetao,W40p0,5,19,0.3503786521707154,0.3503786521707154
thetao,W20p0,1,9,0.34997424772450486,0.34997424772450486
so,W20p0,2,1,0.34799131461664556,0.34799131461664556
thetao,W40p0,10,1,0.3436843425017307,0.3436843425017307
thetao,W60p0,5,11,-0.3413894287928814,0.3413894287928814
so,W10p0,1,20,-0.3399369045374095,0.3399369045374095
so,W30p0,4,11,0.33856160698038085,0.33856160698038085
thetao,W20p0,1,5,0.3369429575876082,0.3369429575876082
so,W30p0,2,0,-0.33630598727886624,0.33630598727886624
thetao,W40p0,5,20,0.3354613265168839,0.3354613265168839
so,W10p0,6,0,0.3341808593904721,0.3341808593904721
so,W40p0,1,1,0.3341313771089482,0.3341313771089482
thetao,W20p0,3,2,0.3337691633480851,0.3337691633480851
so,W20p0,6,18,-0.3311248900110385,0.3311248900110385
so,W40p0,7,20,0.3303089525261351,0.3303089525261351
thetao,W20p0,1,10,0.3293883729748934,0.3293883729748934
so,W20p0,3,4,0.32831467568868333,0.32831467568868333
thetao,W60p0,5,9,-0.3280019503339577,0.3280019503339577
thetao,W40p0,10,2,0.3277093176742396,0.3277093176742396
thetao,W20p0,3,3,0.3272226419925759,0.3272226419925759
so,W60p0,3,14,0.3269458362483603,0.3269458362483603
thetao,W40p0,1,12,-0.32680008267257854,0.32680008267257854
thetao,W30p0,1,10,-0.3247190970807452,0.3247190970807452
thetao,W40p0,8,18,0.3215476175369935,0.3215476175369935
so,W40p0,7,19,0.32048019830596847,0.32048019830596847
so,W40p0,7,0,-0.3204216041061608,0.3204216041061608
