N_seeds,W,alpha,mean_val_r2,std_val_r2,mean_val_corr,mean_val_var_ratio,n_folds_used
5,0,100.0,-0.041094658292371244,0.09268967599802358,0.45882081889454374,0.29363607033029854,2
5,0,300.0,-0.0707357999418366,0.07524220999466541,0.4681766333487072,0.16386138350266777,2
5,1,300.0,-0.08280844441540436,0.010907208612989439,0.4376005752351012,0.2144082246532518,2
5,1,100.0,-0.11273186326271184,0.18078408926839723,0.4263382633364038,0.3183658746412988,2
5,1,1000.0,-0.14785598315437176,0.1397201442238729,0.4380487853595872,0.10349200819745988,2
15,0,1000.0,-0.15641050764248798,0.10251921955348653,0.2930504986885002,0.12274071067879144,2
5,0,1000.0,-0.18215768746082478,0.1980156491773109,0.4713151438949365,0.06474925521738156,2
5,0,30.0,-0.18719676168651328,0.30329410665089035,0.42613218284898613,0.40900507298066696,2
15,1,1000.0,-0.1930283503918816,0.045584359998365076,0.2762800044627212,0.13442929916909188,2
15,0,300.0,-0.20049560612947304,0.12477281794343786,0.28962770853499425,0.23995437500961841,2
10,0,1000.0,-0.20743869806916715,0.15966962331823065,0.28880156052626615,0.10666156509829144,2
5,1,30.0,-0.2126152357795203,0.3650036939633779,0.37145197175577266,0.4310528555313492,2
10,0,300.0,-0.26393339653652936,0.04904450113359027,0.28118414158121297,0.2303376307005973,2
10,1,1000.0,-0.2733431831285914,0.10857471345225511,0.27205436344375383,0.13803518125320074,2
15,1,300.0,-0.3068834930436408,0.19809058765798082,0.2849222137138459,0.2235908841750335,2
5,0,10.0,-0.38839246459992444,0.47113487256480363,0.3592876612117599,0.4721671846371924,2
5,1,10.0,-0.4177022927600897,0.5954147545459252,0.3089477625884658,0.6004402561141917,2
15,0,100.0,-0.44432835447951446,0.4068796967338413,0.28137046651461334,0.32879920613248176,2
10,1,300.0,-0.4601188929203772,0.15806182301383398,0.26174404914347044,0.2547146555045746,2
15,1,100.0,-0.5006268613566963,0.42933643103854624,0.3066482565383888,0.29413127560363506,2
10,0,100.0,-0.5540736079178789,0.3934315554409017,0.2634406321751581,0.34902539476176353,2
5,0,3.0,-0.5895768541052608,0.6282801660621118,0.28658264726706895,0.5342392424883554,2
5,0,1.0,-0.7065799596872535,0.7246860233533071,0.2555045140148142,0.5757281129359341,2
15,1,30.0,-0.7109771889446669,0.6373301654681217,0.3350166298262547,0.3989628146024571,2
10,1,100.0,-0.7687900080234427,0.5056593048542373,0.25118866408650276,0.3672281004176406,2
5,0,0.1,-0.7818037369262558,0.7887771449674041,0.2399680067245488,0.6034232359006295,2
15,0,30.0,-0.7824645983620426,0.6516869969813306,0.2645326600177085,0.3760284083146066,2
5,0,0.01,-0.7904800549623499,0.7962645667949961,0.23836214154067542,0.6066391877510301,2
5,0,0.001,-0.7913611409951473,0.797025958711883,0.23820102316818265,0.606965900280102,2
5,0,0.0001,-0.7914493863699945,0.7971022265787359,0.2381849059936208,0.6069986234493289,2
5,1,3.0,-0.9113686547810271,1.0519074024756798,0.2617215590231018,0.8502954586711367,2
10,0,30.0,-0.962132733522081,0.7798669419189447,0.22715180370780708,0.44136217175880077,2
15,1,10.0,-0.9924227063467256,0.9210989993233557,0.3280350326540187,0.560788164071281,2
10,1,30.0,-1.1153226326485512,0.9302902418160294,0.2554470558374575,0.5213030540688234,2
15,0,10.0,-1.1335819038573112,0.9072269357682874,0.2587882040321365,0.42792653705971473,2
10,0,10.0,-1.2504042363537893,1.0516744179024526,0.1905493667114914,0.5180627549123578,2
5,1,1.0,-1.4962469120841957,1.5866472970524719,0.23447724613134965,1.052882891956068,2
10,1,10.0,-1.5364830382423378,1.479012480309347,0.2667326590554222,0.7128885971044274,2
10,0,3.0,-1.5385506463600354,1.3243123956573355,0.1664848699901212,0.60788043718604,2
15,1,3.0,-1.694476558014388,1.5587095184605375,0.278475672114347,0.7962673881022284,2
15,0,3.0,-1.7287709431758942,1.4826855769942129,0.2912816959581484,0.5848994783875964,2
10,0,1.0,-1.7537113937402962,1.525099308927753,0.15916746920858368,0.6672146871479318,2
10,0,0.1,-1.928340315741123,1.6890846783992033,0.1573304017664633,0.7090930349033228,2
10,0,0.01,-1.9512237868317817,1.7107072628402216,0.15729633779673777,0.7142004302845995,2
10,0,0.001,-1.9535866430711155,1.7129418930833444,0.15729526207819777,0.7147230811684532,2
10,0,0.0001,-1.9538237027211245,1.7131661086209455,0.15729517906155974,0.7147754691276222,2
5,1,0.1,-2.160806106151784,2.2081406773281897,0.21321425183472542,1.2337262306810464,2
5,1,0.01,-2.268198509533919,2.3100050948681337,0.21030199591498175,1.2599439390131038,2
5,1,0.001,-2.279678667811431,2.3209172463185914,0.20999863810449748,1.2627079480569305,2
5,1,0.0001,-2.2808347663031916,2.322016388337147,0.20996817500872222,1.26298589568463,2
10,1,3.0,-2.3173256102307973,2.3555154329599435,0.2625886496354546,0.9469756265311555,2
