k,r2_train,corr_train,r2_test,corr_test,subset_idx,subset_features,candidate_source,candidate_method,selected_by,amoc_variant,amoc_var_used
1,0.31376097103987444,0.5601586283448426,-0.5612164418314027,0.6262596002845782,6,so W60p0 EOF1 lag4,spike_curve_post.csv,all,train,normal,AMOC_26N_ensmean
2,0.42469957789939927,0.6516987187459763,0.6818911555256956,0.8331755764518509,"6,10",so W60p0 EOF1 lag4 | thetao W60p0 EOF5 lag4,spike_curve_post.csv,all,train,normal,AMOC_26N_ensmean
3,0.47325872350177267,0.6879465023657421,0.493419841105888,0.7140343884181549,"10,18,26",thetao W60p0 EOF5 lag4 | thetao W10p0 EOF10 lag20 | thetao W20p0 EOF3 lag12,spike_curve_post.csv,all,train,normal,AMOC_26N_ensmean
