k,r2_train,corr_train,r2_test,corr_test,subset_idx,subset_features,candidate_source,candidate_method,selected_by,amoc_variant,amoc_var_used,run_label
1,0.34957401512947517,0.5912635970495099,-2.269736737684298,-0.19070797812728565,0,so W10p0 EOF3 lag12,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r1i1p1f1
2,0.47236145436562926,0.6872950614874402,-1.8503803880917897,0.08584146703879796,"0,7",so W10p0 EOF3 lag12 | thetao W60p0 EOF2 lag9,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r1i1p1f1
3,0.532949780786361,0.7300439444804003,-2.21835155070367,-0.05022184025915973,"1,9,44",so W10p0 EOF3 lag11 | so W60p0 EOF2 lag17 | so W30p0 EOF4 lag11,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r1i1p1f1
