n_features,post_r2,delta_r2
1,0.5870773054564924,
2,0.8806088168354252,0.29353151137893285
3,0.8837332901255797,0.003124473290154417
4,0.8976538205952074,0.013920530469627712
5,0.9029483922062129,0.00529457161100555
6,0.9032104063858408,0.00026201417962790075
7,0.92427545920457,0.02106505281872917
8,0.9449412401149253,0.020665780910355314
9,0.9453975330464822,0.000456292931556912
10,0.95380651490797,0.008408981861487752
11,0.9590720247454859,0.005265509837515947
12,0.96666208859191,0.007590063846424133
13,0.9727591843874673,0.0060970957955572835
14,0.9759208573894982,0.0031616730020308514
15,0.9870873449740695,0.011166487584571283
16,0.9876684630414474,0.0005811180673779281
17,0.9877322329194331,6.376987798573097e-05
18,0.9877903170853448,5.808416591168708e-05
19,0.9878058655142518,1.5548428906941858e-05
20,0.98989611650777,0.002090250993518228
21,0.9912904480483231,0.0013943315405531287
22,0.994292714679788,0.003002266631464856
23,0.9965090326755291,0.0022163179957411794
24,0.9975434754991869,0.0010344428236577219
25,0.9975640725773751,2.0597078188244744e-05
26,0.9975733083619897,9.235784614536335e-06
27,0.9984500536816485,0.000876745319658867
28,0.9999256334448471,0.0014755797631985645
29,0.999958833863357,3.320041850995992e-05
30,0.9999619429073122,3.1090439551739735e-06
31,0.9999625692552809,6.263479687129703e-07
32,0.9999630019648764,4.3270959548813437e-07
33,0.9999646595295566,1.6575646801797461e-06
34,0.9999639961122271,-6.634173295161361e-07
35,0.9999638179061539,-1.782060732313795e-07
36,0.9999660143059613,2.1963998074747693e-06
37,0.9999841331313573,1.8118825395929683e-05
38,0.9999900341515057,5.901020148413316e-06
39,0.99999019673239,1.6258088431087003e-07
40,0.9999917082355586,1.5115031686274705e-06
41,0.9999924517010482,7.434654896165682e-07
42,0.9999943445258525,1.8928248042282547e-06
43,0.9999947031532651,3.586274126554656e-07
44,0.9999949718966206,2.6874335545823413e-07
45,0.9999963502309914,1.3783343708606566e-06
46,0.9999977059113575,1.3556803660774719e-06
47,0.9999983377885875,6.318772299840347e-07
48,0.9999982851935701,-5.25950173413392e-08
49,0.9999983653850582,8.019148800553211e-08
50,0.999998321327061,-4.405799713946834e-08
51,0.999999233395603,9.120685420249686e-07
52,0.9999993576959492,1.2430034612709306e-07
53,0.9999993496437114,-8.052237765454606e-09
54,0.9999993597024917,1.005878025317486e-08
55,0.999999358152073,-1.5504186823278587e-09
56,0.9999994196776097,6.152553677640782e-08
57,0.9999994138427901,-5.834819627459353e-09
58,0.9999994498332497,3.599045961255598e-08
59,0.9999994901999607,4.036671097384925e-08
60,0.999999493185299,2.9853383098910058e-09
