n_features,post_r2,delta_r2
1,0.5184884035606026,
2,0.6241766151071679,0.10568821154656538
3,0.6371744393962736,0.012997824289105675
4,0.634363789411813,-0.002810649984460567
5,0.6769188859616415,0.042555096549828475
6,0.6957751008220666,0.018856214860425102
7,0.7139508801875845,0.01817577936551784
8,0.7131488475190543,-0.0008020326685301837
9,0.7528946041815621,0.03974575666250779
10,0.7501314268800356,-0.0027631773015264205
11,0.7487643497288272,-0.001367077151208429
12,0.7574158311660545,0.00865148143722727
13,0.7577714806309479,0.000355649464893415
14,0.7581244048452443,0.00035292421429644616
15,0.7671589643107779,0.009034559465533554
16,0.7956091812142412,0.028450216903463277
17,0.7965768896764089,0.0009677084621677601
18,0.8112721939829406,0.014695304306531654
19,0.8109527584113823,-0.00031943557155833524
20,0.8098000347244741,-0.0011527236869081081
21,0.8128977586330297,0.003097723908555561
22,0.8113560559524509,-0.0015417026805788492
23,0.8121703086842058,0.0008142527317549497
24,0.8112258032957067,-0.0009445053884991061
25,0.8116214557867073,0.00039565249100059763
26,0.8386356021475218,0.02701414636081445
27,0.8748413677207664,0.03620576557324462
28,0.8765920701809389,0.001750702460172504
29,0.8801117004301038,0.0035196302491649067
30,0.8804999201045054,0.0003882196744016131
31,0.8804856915880199,-1.4228516485470522e-05
32,0.8792682426839071,-0.0012174489041127945
33,0.8786564080332109,-0.0006118346506962524
34,0.881198097217322,0.002541689184111129
35,0.8838379665415019,0.002639869324179922
36,0.8852053818415258,0.001367415300023822
37,0.8873367868730954,0.002131405031569611
38,0.8933619599916773,0.006025173118581972
39,0.8931598096941737,-0.00020215029750358937
40,0.8936653509296633,0.000505541235489515
41,0.9027176705391783,0.009052319609515025
42,0.9048375245073124,0.0021198539681340778
43,0.9078393735911265,0.0030018490838141787
44,0.9078239578223114,-1.5415768815141284e-05
45,0.9127607848500235,0.004936827027712143
46,0.9134460746789266,0.0006852898289030351
47,0.921100821990363,0.0076547473114364495
48,0.9213655246971704,0.0002647027068073404
49,0.9212979838457599,-6.754085141047472e-05
50,0.9211620140446989,-0.00013596980106100887
51,0.9224843697644414,0.0013223557197424851
52,0.9327988723623518,0.010314502597910447
53,0.9336054365715374,0.0008065642091855674
54,0.9348998357302565,0.001294399158719095
55,0.934959023254992,5.918752473554889e-05
56,0.9370093011246707,0.002050277869678707
57,0.9441139107038223,0.0071046095791515995
58,0.944125238132049,1.1327428226626246e-05
59,0.9454494130238428,0.0013241748917938168
60,0.9453771620913285,-7.225093251428394e-05
