n_features,post_r2,delta_r2
1,0.015587701283162336,
2,0.04941914919991641,0.033831447916754076
3,0.06515645778039791,0.0157373085804815
4,0.0765357561656892,0.011379298385291281
5,0.09220702927161417,0.015671273105924977
6,0.10700037250900074,0.01479334323738657
7,0.12357430099919964,0.016573928490198897
8,0.12373573456554487,0.0001614335663452371
9,0.16326227052154907,0.039526535956004194
10,0.18522244372864505,0.02196017320709598
11,0.20454338432043606,0.019320940591791014
12,0.20438040037274652,-0.00016298394768954338
13,0.23098624125136724,0.026605840878620723
14,0.2370201528048803,0.006033911553513072
15,0.2508353329127594,0.013815180107879077
16,0.26117455277404567,0.010339219861286275
17,0.2734317225587478,0.012257169784702149
18,0.2775810048552073,0.0041492822964595
19,0.2880774800596507,0.010496475204443412
20,0.3011028211101856,0.013025341050534878
21,0.30281391033079263,0.0017110892206070316
22,0.30728626014137106,0.004472349810578424
23,0.30713764056730075,-0.0001486195740703078
24,0.30794080988624895,0.0008031693189481937
25,0.30793800949608074,-2.8003901682005505e-06
26,0.3085361757400382,0.0005981662439574764
27,0.30866421828800683,0.0001280425479686098
28,0.3119618062219256,0.0032975879339187664
29,0.3296742650559713,0.017712458834045708
30,0.3303436834892629,0.000669418433291602
31,0.33013049033215225,-0.00021319315711065823
32,0.33720272694869247,0.007072236616540217
33,0.3383502981301446,0.001147571181452145
34,0.3383977301760913,4.7432045946704804e-05
35,0.3386998641289424,0.00030213395285105804
36,0.34097297506400925,0.00227311093506688
37,0.35152341327425574,0.010550438210246482
38,0.3529777346688915,0.0014543213946357492
39,0.35432569721002205,0.0013479625411305651
40,0.3552319472935658,0.0009062500835437248
41,0.35507400624772123,-0.00015794104584454516
42,0.3579116689281169,0.0028376626803956473
43,0.3597353354137075,0.0018236664855906248
44,0.3600794151427499,0.00034407972904237916
45,0.3656353230248033,0.005555907882053401
46,0.3725119746407827,0.00687665161597939
47,0.3724302963780446,-8.167826273808299e-05
48,0.3729184928699838,0.0004881964919392079
49,0.373470825124286,0.0005523322543021791
50,0.37475873476351673,0.0012879096392307554
51,0.37516712940991437,0.00040839464639763623
52,0.3750647750634092,-0.0001023543465051846
53,0.3749764826854919,-8.829237791729838e-05
54,0.37745816349300976,0.002481680807517872
55,0.37755272005762397,9.455656461421214e-05
56,0.3846124814488968,0.007059761391272845
57,0.38456518335519796,-4.7298093698855403e-05
58,0.38674773735652346,0.0021825540013254985
59,0.38838420709948696,0.0016364697429634978
60,0.38830161847862243,-8.258862086452101e-05
