alpha,mean_cv_r2,std_cv_r2,n_folds_used
300.0,-0.47146388343015494,0.6314867134908964,3
100.0,-0.4849291855854719,0.601435579552381,3
70.0,-0.5014831736874819,0.5846121076625265,3
60.0,-0.512058057197805,0.5760898929509503,3
50.0,-0.5278707857460739,0.5650519240012292,3
40.0,-0.5528421613777516,0.5501527177213018,3
30.0,-0.5954725808657796,0.5284885438341139,3
10.0,-0.8755397216569957,0.380973294429797,3
5.0,-1.106980601175172,0.2239960528556306,3
4.0,-1.1759924383071672,0.20718855609436546,3
3.0,-1.2545449550182404,0.24201298078781328,3
1.0,-1.426559454463975,0.4957758481153674,3
0.3,-1.4763433960758547,0.5767708037935444,3
0.1,-1.4896074810852038,0.5755111962792628,3
0.03,-1.494806174410946,0.5694457485772707,3
0.01,-1.4964015981108716,0.5670156034617764,3
