var,lon_tag,mode,lag,corr,abs_corr
thetao,W40p0,3,0,0.7437190581251977,0.7437190581251977
thetao,W60p0,2,0,-0.6837883211348944,0.6837883211348944
so,W60p0,1,1,0.6616456759474232,0.6616456759474232
thetao,W60p0,2,1,-0.6542985432246474,0.6542985432246474
so,W60p0,1,2,0.6454574861607185,0.6454574861607185
thetao,W60p0,2,2,-0.6370041784851941,0.6370041784851941
so,W60p0,1,0,0.6369606715531767,0.6369606715531767
thetao,W10p0,1,0,-0.6265271300442988,0.6265271300442988
thetao,W10p0,1,4,-0.621599501626602,0.621599501626602
so,W40p0,2,2,0.6206712275115877,0.6206712275115877
thetao,W10p0,1,3,-0.6192637357747811,0.6192637357747811
thetao,W10p0,1,1,-0.6189414758412506,0.6189414758412506
thetao,W10p0,1,5,-0.6107089411089176,0.6107089411089176
thetao,W10p0,1,20,-0.6036292698596551,0.6036292698596551
so,W40p0,2,1,0.6029212330856949,0.6029212330856949
so,W40p0,2,0,0.5987708350795391,0.5987708350795391
thetao,W10p0,1,2,-0.5982285239254215,0.5982285239254215
so,W60p0,1,3,0.5965819209490442,0.5965819209490442
so,W40p0,2,3,0.5932047177900409,0.5932047177900409
thetao,W10p0,1,6,-0.5907874385076769,0.5907874385076769
thetao,W10p0,1,19,-0.5903906941853478,0.5903906941853478
thetao,W60p0,2,3,-0.5874300522248077,0.5874300522248077
thetao,W20p0,2,0,-0.5869404622677414,0.5869404622677414
thetao,W60p0,7,0,-0.5826874436371874,0.5826874436371874
thetao,W30p0,4,2,0.5798306218663025,0.5798306218663025
so,W30p0,1,4,-0.5695990358113124,0.5695990358113124
thetao,W30p0,2,0,-0.5667301657453155,0.5667301657453155
thetao,W20p0,3,20,-0.5617149382305257,0.5617149382305257
so,W10p0,4,1,-0.5613570187188567,0.5613570187188567
thetao,W60p0,2,4,-0.5598907349053298,0.5598907349053298
so,W60p0,1,9,0.5555272689715037,0.5555272689715037
