n,feature,score,curve_r2
1,so W40p0 EOF2 lag2,,0.5870773054564924
2,thetao W10p0 EOF4 lag3,,0.8806088168354252
3,so W40p0 EOF2 lag1,,0.8837332901255797
4,thetao W10p0 EOF4 lag4,,0.8976538205952074
5,thetao W10p0 EOF4 lag5,,0.9029483922062128
6,so W10p0 EOF7 lag1,,0.9032104063858408
7,thetao W40p0 EOF9 lag0,,0.92427545920457
8,so W10p0 EOF7 lag0,,0.9449412401149252
9,so W40p0 EOF2 lag3,,0.9453975330464822
10,thetao W10p0 EOF4 lag2,,0.95380651490797
