var,lon,mode,lag,corr,abs_corr
thetao,W60p0,2,0,-0.75719474058717,0.75719474058717
thetao,W40p0,3,0,-0.7116375213811602,0.7116375213811602
so,W60p0,1,1,0.695363022891333,0.695363022891333
so,W30p0,1,23,0.6933340157798747,0.6933340157798747
so,W60p0,1,0,0.6926666198982218,0.6926666198982218
so,W30p0,1,22,0.6914597118941623,0.6914597118941623
so,W30p0,1,25,0.6913821902565683,0.6913821902565683
thetao,W10p0,4,23,0.6913189153069508,0.6913189153069508
so,W30p0,1,24,0.6861949548869396,0.6861949548869396
so,W40p0,2,22,0.6801124051431982,0.6801124051431982
so,W40p0,2,23,0.6799737019679104,0.6799737019679104
thetao,W60p0,10,11,0.6792481988403982,0.6792481988403982
thetao,W20p0,2,0,-0.6788995029255579,0.6788995029255579
so,W10p0,2,10,0.6788618337183954,0.6788618337183954
thetao,W60p0,10,12,0.6779474420384461,0.6779474420384461
so,W10p0,2,9,0.6736614459185041,0.6736614459185041
so,W40p0,2,24,0.6716746140684401,0.6716746140684401
so,W20p0,1,23,0.6712467647849353,0.6712467647849353
so,W40p0,2,21,0.6708259111317139,0.6708259111317139
thetao,W60p0,2,1,-0.6703393789337013,0.6703393789337013
so,W10p0,2,25,0.6688391631119853,0.6688391631119853
thetao,W10p0,2,2,-0.6684015823832153,0.6684015823832153
so,W20p0,1,9,0.665556718288965,0.665556718288965
so,W40p0,2,25,0.664035376619522,0.664035376619522
thetao,W10p0,4,22,0.6634183962256743,0.6634183962256743
so,W60p0,1,2,0.6618271725518362,0.6618271725518362
so,W10p0,2,24,0.6608789261726937,0.6608789261726937
thetao,W10p0,2,3,-0.6606863352582981,0.6606863352582981
so,W20p0,1,10,0.6560185288982484,0.6560185288982484
thetao,W10p0,4,24,0.6559010310229725,0.6559010310229725
thetao,W10p0,2,1,-0.6553132956084409,0.6553132956084409
so,W10p0,2,23,0.6531078241328673,0.6531078241328673
so,W20p0,1,22,0.6527996853326876,0.6527996853326876
thetao,W10p0,2,4,-0.6527590310358928,0.6527590310358928
so,W30p0,1,9,0.6515631804442911,0.6515631804442911
so,W20p0,1,24,0.6492412807797451,0.6492412807797451
so,W20p0,1,21,0.6489843651026876,0.6489843651026876
so,W30p0,1,21,0.6485687439690828,0.6485687439690828
thetao,W60p0,1,0,0.6479071381068634,0.6479071381068634
so,W60p0,1,20,0.6478832003894757,0.6478832003894757
so,W40p0,2,20,0.6477948777320374,0.6477948777320374
so,W40p0,2,3,0.6477212442287733,0.6477212442287733
thetao,W10p0,4,25,0.6465610793648843,0.6465610793648843
so,W40p0,2,19,0.6459146146955895,0.6459146146955895
thetao,W10p0,3,12,-0.645094994330623,0.645094994330623
thetao,W20p0,3,9,0.6444642420082146,0.6444642420082146
so,W40p0,2,1,0.6442457285424318,0.6442457285424318
thetao,W10p0,2,0,-0.6438700034854477,0.6438700034854477
thetao,W30p0,1,9,-0.6436531384178915,0.6436531384178915
thetao,W20p0,3,11,0.6426925247560382,0.6426925247560382
so,W40p0,2,2,0.6418805535499497,0.6418805535499497
so,W60p0,1,23,0.6413191472919674,0.6413191472919674
thetao,W10p0,3,13,-0.6411273709832543,0.6411273709832543
so,W60p0,1,7,0.6407187788668426,0.6407187788668426
so,W30p0,1,3,0.6401984135592236,0.6401984135592236
thetao,W20p0,3,10,0.63940299578418,0.63940299578418
so,W60p0,1,6,0.638172453744044,0.638172453744044
thetao,W10p0,3,14,-0.6378778990642865,0.6378778990642865
thetao,W30p0,1,12,-0.6368914434297198,0.6368914434297198
thetao,W30p0,1,10,-0.6362971924824676,0.6362971924824676
so,W30p0,1,8,0.6348795285041101,0.6348795285041101
so,W30p0,1,4,0.6346130065442552,0.6346130065442552
so,W40p0,2,4,0.6344378126311205,0.6344378126311205
thetao,W30p0,1,11,-0.6342026544756469,0.6342026544756469
so,W60p0,1,24,0.6338043369581444,0.6338043369581444
so,W60p0,1,22,0.6337261651656562,0.6337261651656562
so,W30p0,1,20,0.632831613406481,0.632831613406481
thetao,W10p0,2,5,-0.6321000926183898,0.6321000926183898
so,W40p0,3,0,-0.6320421549054109,0.6320421549054109
so,W60p0,1,21,0.6318478189414116,0.6318478189414116
thetao,W30p0,1,8,-0.6314552070381532,0.6314552070381532
so,W60p0,1,18,0.6305133057928818,0.6305133057928818
thetao,W30p0,3,14,-0.629967759836216,0.629967759836216
thetao,W20p0,5,14,-0.629720436905546,0.629720436905546
so,W20p0,1,19,0.6285417838806627,0.6285417838806627
so,W60p0,1,19,0.6281626654046629,0.6281626654046629
thetao,W20p0,3,12,0.6279564988626475,0.6279564988626475
so,W60p0,1,3,0.6260450105135106,0.6260450105135106
thetao,W20p0,1,3,0.6260382032205308,0.6260382032205308
so,W20p0,1,20,0.625835569167518,0.625835569167518
so,W30p0,1,10,0.6253629996608557,0.6253629996608557
so,W10p0,7,23,0.6252576697570849,0.6252576697570849
so,W10p0,2,8,0.6251231779936748,0.6251231779936748
thetao,W20p0,5,13,-0.6249688439365658,0.6249688439365658
so,W30p0,2,3,-0.6246845406793122,0.6246845406793122
thetao,W40p0,4,0,-0.6246822587852896,0.6246822587852896
thetao,W60p0,10,13,0.6246617557931836,0.6246617557931836
thetao,W10p0,4,21,0.6245401848436748,0.6245401848436748
thetao,W10p0,3,11,-0.624483848612084,0.624483848612084
so,W20p0,1,25,0.623468803440121,0.623468803440121
thetao,W20p0,3,8,0.6218541396712929,0.6218541396712929
so,W40p0,2,5,0.6218112229502704,0.6218112229502704
thetao,W20p0,3,14,0.6211179316742198,0.6211179316742198
so,W40p0,2,9,0.6201322010814315,0.6201322010814315
so,W30p0,1,2,0.6181880341355681,0.6181880341355681
so,W30p0,1,5,0.617576802734645,0.617576802734645
so,W20p0,1,8,0.6172263407845038,0.6172263407845038
thetao,W40p0,3,25,-0.6153186226602471,0.6153186226602471
so,W60p0,1,8,0.6143342758931509,0.6143342758931509
so,W40p0,2,8,0.6139936874065072,0.6139936874065072
thetao,W30p0,1,13,-0.6138920279422413,0.6138920279422413
thetao,W20p0,1,4,0.6137915784779499,0.6137915784779499
thetao,W20p0,3,13,0.613521038955327,0.613521038955327
so,W30p0,1,1,0.6129901379630148,0.6129901379630148
so,W60p0,1,5,0.6127451197066944,0.6127451197066944
thetao,W40p0,10,12,0.6126620927794563,0.6126620927794563
