N_seeds,W,alpha,mean_val_r2,std_val_r2,mean_val_corr,mean_val_var_ratio,n_folds_used
5,0,3.0,-0.9463338368567945,0.8595230058166271,-0.04340056074628068,0.22480379168290548,2
15,1,1.0,-1.0074496554653236,0.7020014425401128,0.14784511039268294,0.6885209316898889,2
10,0,1.0,-1.042072258634136,0.05885300290151185,-0.15660314351815402,0.3790749903138786,2
5,0,1.0,-1.0697330818282684,0.9247735925398072,-0.11876616390783037,0.2418786209057298,2
15,0,3.0,-1.0700406189452303,0.2869860091814722,-0.25441210698102185,0.4475035679042189,2
5,1,3.0,-1.077123246132777,0.9284819908947165,0.16442966861612895,0.2763821492034032,2
10,1,3.0,-1.1080617766653003,1.1023658390459565,0.31206872783695727,0.47576754386829023,2
10,0,0.1,-1.1136729816779627,0.07570762409418963,-0.1702602873709106,0.43012161925102266,2
10,0,0.01,-1.1219161523277963,0.09166169225590837,-0.17139406392894604,0.43689972953845524,2
10,0,0.001,-1.122755350466769,0.0932840640040804,-0.17150428147258556,0.4376009008849313,2
10,0,0.0001,-1.1228394258416552,0.09344657114919785,-0.1715152705379666,0.437671261098767,2
5,0,0.1,-1.1466480089485152,0.9642720649355397,-0.1572954103301645,0.2541441126569076,2
5,0,0.01,-1.155412240104889,0.9687554307222733,-0.16128917745559548,0.2556150574377287,2
5,0,0.001,-1.1563011174571827,0.9692101067953022,-0.16168985311763215,0.2557650425916252,2
5,0,0.0001,-1.1563901317575933,0.9692556390036745,-0.1617299335421417,0.2557800705372755,2
15,0,1.0,-1.245511802895177,0.21919518943753946,-0.25000932825443634,0.5671892310432818,2
5,1,1.0,-1.4148831687881205,1.3890853337561087,0.1842045020752441,0.3696969833488557,2
15,0,0.1,-1.4953552053796746,0.30236236825357077,-0.23336823758193095,0.6950153998872788,2
15,0,0.01,-1.5679759680083454,0.3543928766809332,-0.23029605600747483,0.7209019541368984,2
15,0,0.001,-1.5771429837210518,0.3614462919774384,-0.22995404140807085,0.7239387243014284,2
15,0,0.0001,-1.578084744264277,0.36217612448125625,-0.22991941028042234,0.7242481594385151,2
5,1,0.1,-1.9304926138157474,2.007079824205718,0.2071867296539151,0.4939252131568995,2
5,1,0.01,-2.018551850050505,2.1072047331899606,0.21014105027097868,0.5154632099540697,2
5,1,0.001,-2.0278598132580674,2.11773313861779,0.21044140567864755,0.5177846634604817,2
5,1,0.0001,-2.0287956124185214,2.1187911107125657,0.21047148428411772,0.518018642983948,2
10,1,1.0,-2.2210330968006473,2.3990764621579586,0.3463648569734228,0.7843874067507635,2
15,1,0.1,-2.797998011867094,2.2416331913300884,0.05475004067219104,1.1954308991450215,2
15,1,0.01,-3.8659063737357178,3.111809771928232,0.03307801235394792,1.400455878098886,2
15,1,0.001,-4.024215218765024,3.240483625595349,0.03082261889117898,1.4283186463895272,2
15,1,0.0001,-4.040808268322939,3.2539693863661956,0.030596844706831442,1.4312075967280191,2
10,1,0.1,-11.575350524795772,11.683508557790185,0.35744253979771023,1.8346025569853777,2
10,1,0.01,-54.35066118689771,54.41574819481619,0.29876965308259185,3.7412404882591956,2
10,1,0.001,-97.6311629726392,97.69113046669013,0.27231089271511155,4.930324396604734,2
10,1,0.0001,-105.82387131080492,105.88331780173397,0.2688792000729327,5.123461877643502,2
