n_features,post_r2,delta_r2
1,0.07811530178402915,
2,0.08699907740848511,0.00888377562445597
3,0.3199820476411359,0.2329829702326508
4,0.3188957788672847,-0.0010862687738512067
5,0.3696948876029359,0.05079910873565119
6,0.3698479488165246,0.00015306121358871216
7,0.3697849843007145,-6.296451581011553e-05
8,0.39430720381246265,0.024522219511748156
9,0.3982419829713756,0.003934779158912938
10,0.42036657106345077,0.02212458809207518
11,0.43592780643930873,0.015561235375857962
12,0.43775683346555283,0.001829027026244101
13,0.49179695883043717,0.05404012536488434
14,0.5264080546821621,0.03461109585172495
15,0.537109765798981,0.010701711116818835
16,0.5371852967273412,7.553092836021236e-05
17,0.5430053070306905,0.005820010303349332
18,0.5698598126219472,0.026854505591256683
19,0.5694113114600426,-0.00044850116190453537
20,0.5809606062596706,0.011549294799627963
21,0.5810865044426718,0.00012589818300123845
22,0.5809945459061953,-9.195853647658847e-05
23,0.5917318410318054,0.010737295125610169
24,0.5921923326067816,0.0004604915749761851
25,0.5971203835253678,0.004928050918586169
26,0.6003492497664251,0.0032288662410573377
27,0.6007562695841844,0.00040701981775925766
28,0.6276645231271568,0.026908253542972438
29,0.6274349358517948,-0.00022958727536204204
30,0.6644423620358217,0.03700742618402697
31,0.6928753121902462,0.028432950154424486
32,0.6935278216184247,0.000652509428178516
33,0.7171712275707885,0.023643405952363805
34,0.7419965405879181,0.024825313017129536
35,0.7929061513642808,0.05090961077636269
36,0.8000332573162858,0.007127105952005053
37,0.8017736253002283,0.0017403679839425035
38,0.8036735205531005,0.0018998952528721524
39,0.8041249213651303,0.00045140081202976745
40,0.8069588859883814,0.0028339646232511395
41,0.8115845170716516,0.0046256310832701875
42,0.813897129737138,0.0023126126654864354
43,0.8216313970456043,0.007734267308466269
44,0.821481248468124,-0.00015014857748030241
45,0.8214414642808301,-3.978418729388977e-05
46,0.8283374547926552,0.006895990511825101
47,0.8347624004260394,0.006424945633384249
48,0.8388947813174303,0.004132380891390897
49,0.8510335237864233,0.012138742468992936
50,0.8511363713017129,0.0001028475152896613
51,0.8522690927914214,0.0011327214897084437
52,0.8561542941352359,0.003885201343814537
53,0.8587163801689621,0.0025620860337262075
54,0.8597935311415881,0.001077150972625951
55,0.8598335069171176,3.997577552949938e-05
56,0.8655378045875113,0.00570429767039371
57,0.8654623061478819,-7.549843962939562e-05
58,0.8729064942198638,0.007444188071981883
59,0.8878697618657811,0.014963267645917377
60,0.888461103006395,0.0005913411406138769
