N_seeds,W,alpha,mean_val_r2,std_val_r2,mean_val_corr,mean_val_var_ratio,n_folds_used
15,1,10.0,0.17968683897811155,0.23658868530023158,0.4179940585054828,0.4001372937345674,2
15,1,30.0,0.16034765389519195,0.1707527696841426,0.4340997423772181,0.3397394004806056,2
10,1,10.0,0.14955847368255476,0.25820412785182717,0.41147570607714085,0.4462623158473589,2
10,1,30.0,0.1419366616876661,0.178768205896708,0.41481808866569414,0.3618062263663198,2
5,0,0.0001,0.12547946591163184,0.02298443152434504,0.39102145876076355,0.4389980998235905,2
5,0,0.001,0.1254637905215909,0.022965205201990913,0.39100151650534337,0.43897346934377446,2
5,0,0.01,0.12530725978683216,0.022773175591773887,0.3908023814882927,0.43872781698340046,2
5,0,0.1,0.12376433901033429,0.0208763084210834,0.3888394589327342,0.43633471594339734,2
5,1,0.1,0.12323625528814736,0.07439444953138757,0.3787806427155803,0.508194617662551,2
5,1,0.01,0.12056314153138203,0.07224079948318796,0.3789328035513607,0.5202921341197151,2
5,1,0.001,0.12020195871944489,0.07193300137455555,0.3789265964568513,0.5216281684372305,2
5,1,0.0001,0.12016474207313227,0.07190113798140668,0.378925740479777,0.5217631825036348,2
5,1,1.0,0.1180757114279804,0.06516167772125764,0.3671249063154853,0.44589448506634405,2
5,0,1.0,0.11050845683016408,0.004182843288207283,0.3717486459155058,0.41732400448158846,2
10,0,10.0,0.10223535353752083,0.10403703070568099,0.34601821358146667,0.37026842185535724,2
5,0,3.0,0.09183253308499884,0.021511971832126386,0.34565299109210607,0.3921399344703893,2
5,1,3.0,0.09143250192019914,0.03336154216792031,0.3337562130279116,0.39864672644493504,2
15,1,100.0,0.08935362666384239,0.08885382301937883,0.38535652346824156,0.2755150716304765,2
10,0,30.0,0.08804986248325031,0.08758126003540867,0.3323886070555495,0.30661916830520586,2
15,1,3.0,0.0846780717987079,0.2741986078475467,0.32917163836193714,0.47289672864348387,2
15,0,30.0,0.08363012332763137,0.1005869420708419,0.32994160874180317,0.33948595515051794,2
10,0,3.0,0.08328428969930368,0.1246553593302887,0.34837665360143555,0.42400418577365084,2
10,1,100.0,0.07944150988095472,0.0905742765997804,0.3746572176978246,0.27209465382738285,2
15,0,10.0,0.07935624493219573,0.10020328213574692,0.318033710870951,0.377857727009133,2
5,0,10.0,0.07086282412550976,0.06156943598485404,0.30714787170828234,0.3515009125607305,2
5,0,30.0,0.0666205710466608,0.09197417773678268,0.28359710308376734,0.29385066571262103,2
15,0,100.0,0.06350400670762452,0.07835686955488691,0.3511583347148098,0.26594476150126156,2
10,1,3.0,0.058495780355357185,0.34365965861809555,0.3816186625181488,0.5504775009816911,2
5,1,10.0,0.05450607792520462,0.011526828190473404,0.27318155351424966,0.3492013196031183,2
5,0,100.0,0.05275748629804233,0.09397018835407922,0.2744859790434439,0.19563633485814064,2
10,0,1.0,0.04928785698960919,0.15182309472879002,0.3442610855538547,0.4602895888990134,2
10,0,100.0,0.042339149913832363,0.05413909871464284,0.3127044273071755,0.21851695588539027,2
5,1,30.0,0.040600491516276926,0.03698874538077829,0.23774234656176196,0.3004454671688006,2
5,1,100.0,0.038572965289246364,0.04630875893281794,0.2299363414702905,0.22199523720946532,2
15,1,300.0,0.028447793681398326,0.029982662908773883,0.32521031845740656,0.20733227533382526,2
15,0,300.0,0.019703319278627063,0.036754951682024195,0.36926364483592244,0.1739479012633146,2
10,1,300.0,0.015917485157833422,0.02719140497589234,0.32025613131137354,0.18802188043839652,2
5,1,300.0,0.009951337769077195,0.03430440740368024,0.23167205725183818,0.13407498338471316,2
10,0,0.1,0.00959613668280701,0.18495173229772566,0.3399574887230732,0.4921961874004082,2
10,0,0.01,0.0035430651915507316,0.19015117014416988,0.3394212058697927,0.4966988606620333,2
10,0,0.001,0.002906495027115541,0.1906999824357582,0.33936671927198986,0.49716886457522586,2
10,0,0.0001,0.00284250979093853,0.19075516743380855,0.33936126258361476,0.4972160723356518,2
15,0,3.0,0.0027413823090021716,0.10947712792901437,0.27269490272018626,0.4041568765865026,2
5,0,300.0,-0.004690800618515956,0.049785381352110136,0.2724481419450212,0.10199825142264887,2
10,0,300.0,-0.01724856223964666,0.012646769003782476,0.299240141680007,0.12907401848576364,2
15,1,1000.0,-0.035474020044621635,0.01589551276542711,0.29053645021552676,0.11574205554073849,2
15,0,1000.0,-0.050142916763210366,0.01073192477970264,0.3784285036229032,0.08072521238257932,2
10,1,1000.0,-0.05032419903543428,0.018637028066855188,0.28503938679997987,0.09644427497414533,2
5,1,1000.0,-0.05438143764665959,0.004486777957780852,0.23341807230823644,0.05754008913328853,2
5,0,1000.0,-0.0759017109624256,0.00995078655016024,0.2718868238442731,0.03838345310823395,2
10,0,1000.0,-0.07902446432423116,0.026103491916725896,0.29204670198307153,0.05447163221875378,2
10,1,1.0,-0.11425198361787353,0.45822143775784835,0.355448229031806,0.6695654733571634,2
