n_features,post_r2,delta_r2
1,0.43192780236702777,
2,0.5205144469432467,0.0885866445762189
3,0.5177145900868518,-0.0027998568563948334
4,0.5794844348445141,0.06176984475766223
5,0.622887938809292,0.04340350396477799
6,0.6224693129096732,-0.0004186258996188297
7,0.6213851908073107,-0.001084122102362528
8,0.6441819207081251,0.022796729900814383
9,0.646432907316052,0.002250986607926886
10,0.6504818680360702,0.004048960720018258
11,0.6694634440086552,0.018981575972584985
12,0.685890807364112,0.016427363355456803
13,0.6862461820375487,0.0003553746734367147
14,0.6878779730310848,0.001631790993536053
15,0.6986264955513009,0.010748522520216075
16,0.7111306493387495,0.012504153787448624
17,0.732845939770596,0.0217152904318465
18,0.732234005219446,-0.0006119345511499397
19,0.7317870822069616,-0.00044692301248439037
20,0.7408182780187388,0.009031195811777137
21,0.7404884132263955,-0.0003298647923433151
22,0.7405637523602573,7.533913386181812e-05
23,0.7491068612843459,0.008543108924088605
24,0.7505385240013772,0.0014316627170313234
25,0.751230046884009,0.0006915228826317454
26,0.7764806513594564,0.02525060447544747
27,0.7928435736051029,0.016362922245646505
28,0.8158705447833182,0.023026971178215283
29,0.8182382943658894,0.0023677495825711325
30,0.8185522852586574,0.0003139908927680679
31,0.8199526984828582,0.0014004132242008138
32,0.8203975656282403,0.0004448671453820552
33,0.820895732961546,0.0004981673333057657
34,0.8206153949718905,-0.0002803379896555436
35,0.8209145764209749,0.0002991814490843625
36,0.8213123035966361,0.0003977271756612222
37,0.8240994384719253,0.0027871348752892544
38,0.8240840738215316,-1.5364650393756563e-05
39,0.8274519106193167,0.003367836797785073
40,0.8299449508812814,0.0024930402619647296
41,0.8324836864654204,0.0025387355841389736
42,0.8347540013914708,0.002270314926050454
43,0.8410858951680277,0.006331893776556852
44,0.8410834657447968,-2.4294232309207686e-06
45,0.840914730162155,-0.0001687355826417436
46,0.8411522226285728,0.00023749246641779909
47,0.8589692667467377,0.01781704411816487
48,0.8588236975884593,-0.00014556915827834693
49,0.859158705298661,0.0003350077102016735
50,0.8585677713547526,-0.0005909339439084116
51,0.8631576922028241,0.004589920848071527
52,0.8660477563758001,0.0028900641729759924
53,0.8679130843564595,0.0018653279806594147
54,0.8678016482794261,-0.00011143607703345548
55,0.8683099883930022,0.0005083401135761445
56,0.8695282948851168,0.0012183064921146292
57,0.8737377371931536,0.0042094423080367704
58,0.8737240832659698,-1.365392718377656e-05
59,0.87980538027492,0.006081297008950104
60,0.8814427114726566,0.00163733119773668
