var,lon_tag,mode,lag,corr,abs_corr
thetao,W40p0,3,0,0.8008512654801018,0.8008512654801018
thetao,W20p0,1,3,0.7751724534010281,0.7751724534010281
so,W30p0,1,4,-0.7729821187591662,0.7729821187591662
thetao,W20p0,1,2,0.7676796176837271,0.7676796176837271
thetao,W60p0,2,0,-0.7563868975870097,0.7563868975870097
so,W30p0,1,5,-0.7432871316875198,0.7432871316875198
so,W30p0,1,3,-0.7431317765010982,0.7431317765010982
thetao,W20p0,1,4,0.7331158715470277,0.7331158715470277
thetao,W30p0,4,3,0.7309757294625244,0.7309757294625244
thetao,W30p0,4,0,0.7258421248336628,0.7258421248336628
thetao,W30p0,4,2,0.7247642859702078,0.7247642859702078
thetao,W20p0,1,1,0.7238179277992184,0.7238179277992184
thetao,W60p0,2,1,-0.7194823448984401,0.7194823448984401
so,W30p0,1,6,-0.7145304616488791,0.7145304616488791
thetao,W30p0,4,1,0.703907467668023,0.703907467668023
so,W30p0,1,2,-0.701463167796384,0.701463167796384
so,W60p0,1,1,0.6924041534621321,0.6924041534621321
so,W30p0,1,7,-0.6919578505536128,0.6919578505536128
thetao,W30p0,1,6,-0.689863109193187,0.689863109193187
so,W60p0,1,2,0.6894260191159828,0.6894260191159828
thetao,W30p0,1,7,-0.68891440557415,0.68891440557415
thetao,W30p0,4,4,0.6874300019363679,0.6874300019363679
thetao,W30p0,1,8,-0.6812111841507881,0.6812111841507881
so,W30p0,1,9,-0.6808528321760854,0.6808528321760854
thetao,W60p0,2,2,-0.6807927490919577,0.6807927490919577
so,W30p0,1,8,-0.6791999908257532,0.6791999908257532
so,W40p0,1,4,-0.6787912745746988,0.6787912745746988
thetao,W30p0,4,8,0.6779053690614347,0.6779053690614347
so,W30p0,1,10,-0.6768932919173434,0.6768932919173434
thetao,W40p0,1,8,-0.673712571384706,0.673712571384706
thetao,W40p0,1,9,-0.6724961548616797,0.6724961548616797
thetao,W30p0,1,5,-0.6721024718047581,0.6721024718047581
thetao,W30p0,1,9,-0.6706597397192422,0.6706597397192422
thetao,W20p0,1,5,0.6706438958527182,0.6706438958527182
thetao,W40p0,1,10,-0.6686612730895685,0.6686612730895685
thetao,W20p0,2,0,-0.6686239384110574,0.6686239384110574
so,W40p0,1,5,-0.6660895283817502,0.6660895283817502
thetao,W30p0,4,7,0.6628674411719653,0.6628674411719653
so,W30p0,1,11,-0.6617229678732162,0.6617229678732162
thetao,W40p0,1,7,-0.6607690944344389,0.6607690944344389
thetao,W30p0,1,10,-0.6600367937993006,0.6600367937993006
so,W60p0,1,0,0.6550155384813201,0.6550155384813201
thetao,W30p0,4,9,0.6534620381575672,0.6534620381575672
thetao,W40p0,1,6,-0.6529727049153689,0.6529727049153689
thetao,W30p0,4,6,0.6518449581258681,0.6518449581258681
so,W40p0,1,6,-0.6507252685569306,0.6507252685569306
so,W40p0,1,7,-0.6506361745937878,0.6506361745937878
so,W40p0,1,8,-0.6502103956878286,0.6502103956878286
so,W60p0,1,3,0.6497298351217842,0.6497298351217842
thetao,W30p0,4,11,0.647021793546558,0.647021793546558
thetao,W30p0,4,12,0.6469016759914623,0.6469016759914623
thetao,W30p0,4,10,0.646303456779882,0.646303456779882
thetao,W30p0,4,5,0.6459252315009828,0.6459252315009828
thetao,W40p0,1,5,-0.6454094784892715,0.6454094784892715
so,W10p0,4,1,-0.6447743708045514,0.6447743708045514
so,W30p0,1,1,-0.6447216629462048,0.6447216629462048
thetao,W40p0,3,1,0.6412053374636268,0.6412053374636268
thetao,W40p0,1,11,-0.6411437176066139,0.6411437176066139
so,W40p0,1,9,-0.6386681857112524,0.6386681857112524
thetao,W30p0,1,4,-0.6386565863761546,0.6386565863761546
thetao,W60p0,2,3,-0.637938638157035,0.637938638157035
so,W10p0,4,0,-0.632770953661358,0.632770953661358
thetao,W40p0,1,12,-0.6310510906775278,0.6310510906775278
so,W30p0,1,12,-0.6305402200389086,0.6305402200389086
so,W40p0,1,10,-0.6271155790983802,0.6271155790983802
thetao,W30p0,1,11,-0.6271104969136305,0.6271104969136305
thetao,W40p0,1,4,-0.6197286021284885,0.6197286021284885
so,W40p0,1,11,-0.6190595380637758,0.6190595380637758
so,W10p0,4,2,-0.6175316696606449,0.6175316696606449
so,W40p0,1,3,-0.6147314067572769,0.6147314067572769
thetao,W30p0,4,13,0.6144472876606536,0.6144472876606536
