var,lon_tag,mode,lag,corr,abs_corr
thetao,W30p0,1,3,-0.5677942570987841,0.5677942570987841
thetao,W30p0,1,4,-0.5538815778205464,0.5538815778205464
so,W60p0,1,0,0.5191928596821611,0.5191928596821611
so,W60p0,1,1,0.5153730373095244,0.5153730373095244
thetao,W30p0,1,2,-0.5086345985111181,0.5086345985111181
thetao,W30p0,1,5,-0.48686854691546855,0.48686854691546855
thetao,W40p0,9,0,0.48459707198667024,0.48459707198667024
so,W40p0,1,0,0.4753365963836303,0.4753365963836303
thetao,W40p0,9,1,0.4680247005436013,0.4680247005436013
so,W40p0,1,1,0.45902827983452044,0.45902827983452044
thetao,W10p0,2,1,-0.4557069421025541,0.4557069421025541
thetao,W20p0,2,3,-0.45422194789025827,0.45422194789025827
thetao,W20p0,2,4,-0.45220450868147144,0.45220450868147144
thetao,W30p0,1,1,-0.4413541627330474,0.4413541627330474
so,W40p0,2,3,-0.43938618378789773,0.43938618378789773
thetao,W60p0,10,0,-0.4363694702837877,0.4363694702837877
so,W40p0,2,2,-0.4326120878449246,0.4326120878449246
so,W10p0,8,1,-0.42791555467140574,0.42791555467140574
thetao,W30p0,6,16,-0.42492049586353775,0.42492049586353775
so,W40p0,3,1,-0.4223088446184058,0.4223088446184058
thetao,W10p0,2,2,-0.42014938989941264,0.42014938989941264
so,W20p0,7,18,-0.42004141629228525,0.42004141629228525
thetao,W20p0,6,20,-0.4200009445255424,0.4200009445255424
thetao,W40p0,1,1,-0.41993439385214737,0.41993439385214737
thetao,W60p0,1,1,0.41927700087414843,0.41927700087414843
so,W60p0,2,1,0.4172561384120495,0.4172561384120495
so,W60p0,2,2,0.41295443995200143,0.41295443995200143
thetao,W60p0,1,2,0.4114399984745604,0.4114399984745604
so,W40p0,1,2,0.40904258171914976,0.40904258171914976
thetao,W20p0,2,5,-0.4074192696644204,0.4074192696644204
thetao,W20p0,1,0,0.4050018124941474,0.4050018124941474
thetao,W10p0,2,0,-0.40384424642872635,0.40384424642872635
thetao,W20p0,2,2,-0.4027673424915287,0.4027673424915287
so,W20p0,6,20,-0.4027272280321043,0.4027272280321043
thetao,W30p0,6,15,-0.40049005705176066,0.40049005705176066
thetao,W40p0,8,0,-0.39928430918067287,0.39928430918067287
thetao,W20p0,7,20,0.39516031651637623,0.39516031651637623
so,W10p0,4,20,-0.39432605474064053,0.39432605474064053
thetao,W30p0,6,17,-0.39346548866037306,0.39346548866037306
thetao,W40p0,6,14,-0.39263908538106274,0.39263908538106274
so,W40p0,2,1,-0.3908153012330868,0.3908153012330868
thetao,W40p0,1,2,-0.39032472834965415,0.39032472834965415
thetao,W40p0,1,3,-0.3872340571776635,0.3872340571776635
so,W10p0,8,2,-0.3839947023075838,0.3839947023075838
so,W40p0,1,3,0.383586114914955,0.383586114914955
thetao,W40p0,1,0,-0.38219014248912775,0.38219014248912775
