n_features,post_r2,delta_r2
1,0.031411225183318514,
2,0.08701612453305652,0.055604899349738
3,0.18579872413237786,0.09878259959932134
4,0.22428305554901207,0.03848433141663421
5,0.23068413924685038,0.006401083697838317
6,0.23131499641430464,0.0006308571674542574
7,0.23429886403656675,0.002983867622262104
8,0.2424733228186453,0.008174458782078564
9,0.2836203414383588,0.04114701861971348
10,0.32026908169004775,0.03664874025168896
11,0.3202651098001805,-3.971889867226963e-06
12,0.3457982433923601,0.02553313359217957
13,0.39191775896681624,0.04611951557445615
14,0.40395765885190915,0.012039899885092908
15,0.41318993710290197,0.00923227825099282
16,0.4410427004617773,0.02785276335887532
17,0.44078576571151074,-0.00025693475026655754
18,0.46559268522521535,0.024806919513704617
19,0.48205787093322083,0.01646518570800548
20,0.4833019641797157,0.0012440932464948817
21,0.4889222165975847,0.005620252417869009
22,0.49385732561616247,0.0049351090185777435
23,0.49334468164438816,-0.000512643971774307
24,0.49275739100204285,-0.0005872906423453061
25,0.49600116234411395,0.0032437713420711
26,0.4982921326048989,0.0022909702607849525
27,0.5075017707535102,0.00920963814861131
28,0.51096520606178,0.0034634353082697578
29,0.5147414248729789,0.003776218811198939
30,0.5198317291964343,0.0050903043234553635
31,0.5334110207614766,0.01357929156504234
32,0.5331879029622365,-0.00022311779924011343
33,0.5372922535777642,0.004104350615527719
34,0.5379368459853889,0.0006445924076247112
35,0.5384168920508288,0.00048004606543983197
36,0.542311364979076,0.0038944729282471835
37,0.5427113200918355,0.00039995511275958684
38,0.5606650028142516,0.017953682722416042
39,0.5627196027777264,0.0020545999634747902
40,0.5624978097454942,-0.00022179303223213154
41,0.5630858508117389,0.00058804106624466
42,0.563656298345282,0.0005704475335430725
43,0.5696122229123045,0.005955924567022541
44,0.5715205965106718,0.0019083735983672634
45,0.578215468294166,0.006694871783494261
46,0.58363545222425,0.005419983930083916
47,0.5837940871392298,0.00015863491497980498
48,0.5847848887985995,0.000990801659369711
49,0.5880065987068481,0.00322170990824866
50,0.5905299958987016,0.0025233971918534603
51,0.5899487791666123,-0.0005812167320893291
52,0.5955277731416868,0.005578993975074553
53,0.5983400000818011,0.002812226940114293
54,0.6014689247729541,0.003128924691153001
55,0.6020618834099932,0.0005929586370391204
56,0.6032671371619924,0.0012052537519992024
57,0.6050926266014601,0.001825489439467698
58,0.604952331669578,-0.0001402949318821678
59,0.6058716906260553,0.000919358956477323
60,0.6064764551478387,0.0006047645217833741
