k,r2_train,corr_train,r2_test,corr_test,subset_idx,subset_features,candidate_source,candidate_method,selected_by,amoc_variant,amoc_var_used,run_label
1,0.5818532371946177,0.7628122347380815,-0.771917762595627,0.10466297764209331,0,thetao W60p0 EOF2 lag0,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r5i1p1f1
2,0.6568281617223136,0.8104574280993616,-1.9439497176631293,0.2517756858402209,"1,11",thetao W40p0 EOF3 lag0 | thetao W30p0 EOF1 lag9,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r5i1p1f1
3,0.6748875654788786,0.8215199006971516,-0.15651285085607425,0.4695262735167793,"1,5,6",thetao W40p0 EOF3 lag0 | so W60p0 EOF1 lag0 | thetao W20p0 EOF2 lag11,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r5i1p1f1
