N_seeds,W,alpha,mean_val_r2,std_val_r2,mean_val_corr,mean_val_var_ratio,n_folds_used
5,0,1.0,-0.07325405669008356,0.34471841922463253,0.44064000084816357,0.4910920701827733,2
5,0,0.1,-0.07428120256908144,0.33501879773900367,0.41031825447343345,0.5129090059069015,2
5,0,0.01,-0.07652456826270093,0.33569611133612653,0.40598690576215707,0.51660634977754,2
5,0,0.001,-0.0767808119573814,0.33578918076377096,0.40553869407231774,0.5169971301947621,2
5,0,0.0001,-0.07680676990740248,0.335798753495444,0.40549372042422205,0.517036426259367,2
5,0,3.0,-0.11850844056985188,0.3984710550472056,0.46118018180780723,0.48269673723075146,2
5,0,10.0,-0.25733252914373733,0.5375734790367335,0.45432447363469,0.4878111567632941,2
15,0,3.0,-0.32016712965477834,0.03758530624757839,0.47192682272059694,0.603255324129424,2
5,0,30.0,-0.3861579656634458,0.6510419540051322,0.4374289822456151,0.45570528051471854,2
15,0,1.0,-0.4119895843409235,0.14330728607180665,0.4492761196530124,0.7382616195349598,2
15,0,10.0,-0.458235062215991,0.38304570076137523,0.4479703630549373,0.5131384715253626,2
5,0,100.0,-0.487463834428669,0.6485971714035081,0.42512067109004187,0.3343038814544348,2
5,1,0.0001,-0.5764155087558975,0.06758046107724214,0.384552882077009,0.8077256401873115,2
5,1,0.001,-0.5764606074519697,0.06727837855039465,0.3845464079662979,0.8075388036429754,2
5,1,0.01,-0.576910801726989,0.06427674614970758,0.3844821387309094,0.8056845270944185,2
5,1,0.1,-0.5812818245385645,0.03609238404946069,0.3838997296338126,0.788408972410658,2
5,1,1.0,-0.6091078397106485,0.1353441846822011,0.3830830755496666,0.6822933003774033,2
5,1,3.0,-0.633982829670274,0.28952597991030193,0.38392875500605195,0.5915773696035497,2
15,0,30.0,-0.6551686296794259,0.8006199659723465,0.3896610629613966,0.48891947963500504,2
5,0,300.0,-0.6593529969914103,0.5155898800575514,0.41985094184411165,0.18605314424942437,2
5,1,10.0,-0.6783885598136858,0.48957985084927214,0.3579500736107931,0.5304118380586322,2
10,0,300.0,-0.7166956856693898,0.7818568865169014,0.3314776306861866,0.31613230905204504,2
5,1,30.0,-0.7376555752116563,0.6833181853547585,0.32066358335795214,0.5009503357494471,2
10,0,100.0,-0.7445076587116861,0.9536257415238593,0.34073580460622876,0.46927207532577386,2
10,0,10.0,-0.7486784444692394,1.0186843137733366,0.36886978760204714,0.5601891178853555,2
10,0,30.0,-0.7588345427617909,1.005987075632644,0.3584597857524169,0.546812727867497,2
5,1,100.0,-0.7782158039307225,0.7764691765204705,0.29613637785096586,0.42700289102942357,2
15,0,100.0,-0.7894832707084283,1.0096217293250471,0.3534463125780935,0.42963551111095233,2
15,0,300.0,-0.7993788465711573,0.9656415051956835,0.33468659011200375,0.3091303206735924,2
5,1,300.0,-0.8132223501179064,0.6938567515229751,0.2851745023096517,0.29416587924984117,2
15,1,1000.0,-0.827239028313343,0.873912608959308,0.2775600837993013,0.24133358793423615,2
15,1,300.0,-0.8303070486034823,0.9855687319649251,0.2959537214307374,0.39496584151220804,2
15,1,100.0,-0.8306651304589165,0.9234978758960863,0.33608065067607906,0.48686009428550825,2
10,0,1000.0,-0.8327019762620625,0.5054573014953311,0.32745670764589424,0.14633516470719418,2
10,1,1000.0,-0.867902739684482,0.7355011016738621,0.24466972478192384,0.251665460042657,2
15,1,30.0,-0.8713649964687705,0.5536994563977128,0.4277246355101213,0.5396450605354439,2
15,0,1000.0,-0.8849441843408918,0.7546840263355286,0.324534537638278,0.15519269741730135,2
10,1,300.0,-0.886812696637445,0.927063317231517,0.2508164641030721,0.43367535579201644,2
5,0,1000.0,-0.8900624119992464,0.327643307856073,0.4176562568779103,0.07294666623396312,2
5,1,1000.0,-0.9447309151341241,0.5011621322196913,0.28008814056763287,0.13957036838797804,2
15,1,10.0,-0.9495989329060703,0.08815682069724873,0.5382062629280587,0.5916831832868445,2
10,1,100.0,-0.9593385215510618,0.9807336838655866,0.2653552587426492,0.5399099689987192,2
10,1,30.0,-0.9808254751787213,0.9358938196209727,0.2960048295483555,0.5730895906775068,2
10,0,3.0,-0.985366711397806,1.2658772172989496,0.35317246220958487,0.5902740614711794,2
15,1,3.0,-1.0163071948165103,0.25114028293447543,0.5430319793372638,0.7346138301361291,2
10,1,10.0,-1.046174043305464,0.9613467174338115,0.3265893244438465,0.5894854763615689,2
15,0,0.1,-1.089916244873129,0.3770324602077988,0.4215691666927561,0.9260330190488474,2
15,1,1.0,-1.2127122074909775,0.3238719791638577,0.5136972663556907,0.9180543531677362,2
10,1,3.0,-1.4291960804758368,1.3355972233684565,0.34033628901604496,0.6690009445188645,2
15,0,0.01,-1.4527663912645004,0.719184375875453,0.4143791922009119,0.9743699788663486,2
15,0,0.001,-1.5039394968696023,0.7682193235871996,0.41348040732707614,0.9803728926501485,2
15,0,0.0001,-1.509261801113642,0.7733271024593495,0.41338822104432993,0.9809885238987701,2
10,0,1.0,-1.7524605947505347,2.0328582558623736,0.32333168768615955,0.6725428058911844,2
10,1,1.0,-2.5630413353001575,2.4703841377863514,0.3320279990368331,0.8229931260748066,2
15,1,0.1,-3.0166963024228592,1.0754679279171335,0.4631344459906437,1.2456956680608187,2
10,0,0.1,-4.159792717675669,4.437391335588331,0.2917557165160828,0.8710323230057485,2
15,1,0.01,-4.853936355947761,2.2901080356032946,0.43395281730603336,1.3894132371643426,2
10,0,0.01,-4.872675589181242,5.149752458040188,0.28759498068246386,0.9194276387380789,2
10,0,0.001,-4.957127047880162,5.234147900778782,0.2871707014853914,0.9249420955632474,2
10,0,0.0001,-4.965726571011674,5.242741781559405,0.28712820004170375,0.9255012084244723,2
15,1,0.001,-5.215121311787984,2.5365029540815485,0.42905529592651626,1.412156858160093,2
15,1,0.0001,-5.254794634642544,2.563390598821289,0.42852471936757675,1.4145793789281473,2
10,1,0.1,-9.98485225846753,9.792771751218503,0.2572725794817675,1.2933416910718034,2
10,1,0.01,-16.974644366742847,16.732950489551524,0.2016337040779676,1.5772814083410904,2
10,1,0.001,-18.882826076997482,18.634738209807605,0.18739025561518285,1.6459463210591752,2
10,1,0.0001,-19.123609304628403,18.8748642789868,0.18564412681477324,1.654489263829552,2
