late_r2,late_corr,late_var_ratio,late_r2_anom,late_corr_anom,late_var_ratio_anom,max_lag_used,n_features_used
0.4353198043808041,0.6849002817981857,0.5305514000976274,0.4452648187250213,0.6849002817981859,0.5305514000976274,9,5
