var,lon,mode0,mode,lag,corr,abs_corr
so,W40p0,6,7,1,0.22211880394391478,0.22211880394391478
so,W30p0,0,1,12,0.22132722522736484,0.22132722522736484
so,W40p0,9,10,21,-0.22130209894429398,0.22130209894429398
so,W40p0,9,10,23,-0.22118426988073644,0.22118426988073644
thetao,W20p0,3,4,20,0.22111774289514463,0.22111774289514463
thetao,W30p0,1,2,7,0.2208090081116375,0.2208090081116375
thetao,W40p0,5,6,13,0.22080426352073024,0.22080426352073024
so,W20p0,6,7,1,-0.22078437186733424,0.22078437186733424
so,W20p0,6,7,23,-0.2207448699407448,0.2207448699407448
so,W30p0,1,2,8,-0.22057493369978584,0.22057493369978584
thetao,W20p0,3,4,16,0.22047554378516723,0.22047554378516723
thetao,W60p0,0,1,8,0.2200689868321899,0.2200689868321899
thetao,W60p0,7,8,25,-0.22005320640142703,0.22005320640142703
so,W30p0,6,7,18,0.21967738586873709,0.21967738586873709
thetao,W40p0,7,8,16,-0.21963898938975526,0.21963898938975526
thetao,W60p0,2,3,12,0.21937596558286643,0.21937596558286643
so,W30p0,5,6,15,-0.219090387405529,0.219090387405529
so,W40p0,1,2,12,0.2189714990319585,0.2189714990319585
so,W60p0,0,1,24,-0.21771696972018606,0.21771696972018606
thetao,W20p0,8,9,2,-0.21771422546250288,0.21771422546250288
thetao,W40p0,9,10,25,0.21663571747545204,0.21663571747545204
thetao,W40p0,5,6,3,0.2160017577820058,0.2160017577820058
so,W40p0,4,5,17,0.2156815880500838,0.2156815880500838
so,W10p0,6,7,20,-0.2156452505775095,0.2156452505775095
thetao,W20p0,8,9,16,-0.21526258466348278,0.21526258466348278
thetao,W40p0,4,5,23,0.21511470234061594,0.21511470234061594
so,W10p0,7,8,6,-0.21498687624703983,0.21498687624703983
so,W40p0,5,6,11,0.21456662567559778,0.21456662567559778
thetao,W40p0,4,5,16,0.21420386664690233,0.21420386664690233
so,W60p0,2,3,19,0.2138448035228094,0.2138448035228094
thetao,W30p0,2,3,25,0.21341786489283557,0.21341786489283557
so,W30p0,9,10,3,0.21311214341218904,0.21311214341218904
so,W10p0,5,6,10,-0.21307521889145542,0.21307521889145542
so,W20p0,8,9,24,0.21307259571156237,0.21307259571156237
