late_r2,late_corr,late_var_ratio,late_r2_anom,late_corr_anom,late_var_ratio_anom,max_lag_used,n_features_used
-0.8368463936002495,0.2131519253921791,0.5936097579164066,-0.09931441903064009,0.21315192539217914,0.5936097579164067,22,15
