var,lon,mode,lag,corr,abs_corr
thetao,W40p0,3,0,-0.6690689592965526,0.6690689592965526
thetao,W60p0,3,16,-0.6406440479405625,0.6406440479405625
thetao,W60p0,3,15,-0.6199358350198618,0.6199358350198618
so,W60p0,1,0,0.6174013227385153,0.6174013227385153
so,W30p0,1,2,0.6134443577185433,0.6134443577185433
thetao,W60p0,3,14,-0.6089536189247963,0.6089536189247963
so,W60p0,1,1,0.6006399713872688,0.6006399713872688
thetao,W60p0,1,22,0.5947828305268718,0.5947828305268718
so,W40p0,2,1,0.5908271745055166,0.5908271745055166
so,W30p0,1,3,0.5834950630151741,0.5834950630151741
so,W40p0,2,2,0.578107754385507,0.578107754385507
so,W40p0,2,3,0.5737522350337831,0.5737522350337831
thetao,W60p0,3,13,-0.5680705283062366,0.5680705283062366
thetao,W60p0,1,21,0.5646734887943832,0.5646734887943832
thetao,W60p0,3,17,-0.5499841545562151,0.5499841545562151
so,W40p0,2,0,0.5472225871229848,0.5472225871229848
thetao,W60p0,1,23,0.543954918580856,0.543954918580856
so,W40p0,5,15,0.5373131542253703,0.5373131542253703
so,W30p0,1,1,0.5340471722145914,0.5340471722145914
so,W60p0,3,14,0.533849220330357,0.533849220330357
thetao,W40p0,6,2,0.5325972283591516,0.5325972283591516
so,W40p0,5,17,0.5316486207919224,0.5316486207919224
so,W40p0,5,16,0.5316449797609335,0.5316449797609335
thetao,W30p0,2,4,0.5281395118003007,0.5281395118003007
so,W30p0,1,4,0.5276161237450264,0.5276161237450264
thetao,W60p0,1,19,0.5271066674307765,0.5271066674307765
thetao,W30p0,5,0,0.5221850907761377,0.5221850907761377
so,W40p0,1,0,0.5205855900580174,0.5205855900580174
so,W20p0,1,4,0.520567609994113,0.520567609994113
so,W60p0,1,2,0.5202568371656089,0.5202568371656089
thetao,W40p0,2,14,0.5193488501477687,0.5193488501477687
thetao,W60p0,1,20,0.5170510621152575,0.5170510621152575
thetao,W40p0,4,0,-0.5165223645058572,0.5165223645058572
thetao,W40p0,6,1,0.5121583451480279,0.5121583451480279
thetao,W40p0,2,15,0.5112706887565509,0.5112706887565509
so,W40p0,5,18,0.5111095040583246,0.5111095040583246
so,W60p0,3,17,0.5086892268272168,0.5086892268272168
so,W40p0,3,0,-0.5085142931869623,0.5085142931869623
so,W10p0,2,4,0.5077656182218343,0.5077656182218343
thetao,W30p0,2,3,0.5043739794454286,0.5043739794454286
so,W20p0,1,3,0.5023265746900432,0.5023265746900432
thetao,W40p0,2,16,0.5011447594208701,0.5011447594208701
thetao,W60p0,2,14,0.5008650888055491,0.5008650888055491
so,W10p0,2,3,0.5001059498345957,0.5001059498345957
thetao,W10p0,6,16,-0.49750045499901996,0.49750045499901996
so,W20p0,1,2,0.4972414836760793,0.4972414836760793
so,W60p0,1,14,-0.49711970594318206,0.49711970594318206
so,W60p0,3,16,0.49372300874674957,0.49372300874674957
thetao,W60p0,1,0,0.49353110204072426,0.49353110204072426
thetao,W60p0,1,24,0.4924972840669942,0.4924972840669942
