n_features,post_r2,delta_r2
1,0.2853440402199948,
2,0.44692394862521745,0.16157990840522263
3,0.4784883997994729,0.03156445117425544
4,0.4889084844348297,0.010420084635356819
5,0.511074424219242,0.02216593978441228
6,0.5246833151050916,0.0136088908858496
7,0.5703306171172655,0.04564730201217393
8,0.569557118100541,-0.0007734990167245215
9,0.5864579503189675,0.01690083221842653
10,0.6048398557505442,0.018381905431576695
11,0.6266815160920918,0.021841660341547553
12,0.6381167279472021,0.011435211855110317
13,0.6409846571977424,0.0028679292505403575
14,0.6500203517880185,0.009035694590276089
15,0.6534964417266838,0.0034760899386652166
16,0.6733676045250788,0.01987116279839507
17,0.6731907985752701,-0.00017680594980873376
18,0.6851119716552898,0.01192117308001972
19,0.68847096477368,0.0033589931183901633
20,0.6893674787462107,0.0008965139725307658
21,0.6926172591998985,0.003249780453687734
22,0.6920989759741455,-0.0005182832257529801
23,0.6937348016511118,0.001635825676966296
24,0.7207574489234239,0.027022647272312073
25,0.7219460295598492,0.0011885806364253515
26,0.723798228888801,0.0018521993289517535
27,0.7327610022523409,0.0089627733635399
28,0.7444404082864265,0.011679406034085682
29,0.744327479728538,-0.0001129285578885808
30,0.7443802079726705,5.2728244132493884e-05
31,0.746415646707014,0.002035438734343531
32,0.7564154618376224,0.009999815130608436
33,0.7559981684804082,-0.0004172933572141879
34,0.7628514451895848,0.00685327670917657
35,0.7634587541072353,0.0006073089176504842
36,0.7653700279294979,0.001911273822262638
37,0.7648444991671297,-0.0005255287623682214
38,0.7714139518629927,0.006569452695862954
39,0.7782295867803275,0.006815634917334834
40,0.7784127156550491,0.00018312887472160533
41,0.7782986669014278,-0.00011404875362130973
42,0.7774476696037382,-0.0008509972976895597
43,0.7793404407041824,0.0018927711004441683
44,0.7788192022999945,-0.0005212384041879403
45,0.7789303177749726,0.00011111547497810736
46,0.7838608330535788,0.004930515278606218
47,0.7865684309311252,0.002707597877546375
48,0.7901908145586111,0.0036223836274859034
49,0.7902962206793647,0.0001054061207536039
50,0.7919558282772743,0.001659607597909618
51,0.7945781786994986,0.002622350422224362
52,0.8017890772840067,0.007210898584508074
53,0.8020445997336303,0.0002555224496235686
54,0.8027589322993718,0.0007143325657414934
55,0.8028350528313952,7.612053202343816e-05
56,0.8026278456671226,-0.00020720716427258257
57,0.8049394057764068,0.0023115601092841276
58,0.8049460468839995,6.641107592741946e-06
59,0.804114669071635,-0.000831377812364531
60,0.8044228591028321,0.00030819003119708643
