alpha,mean_cv_r2,std_cv_r2,n_folds_used
5.0,-0.08400091745728804,0.26292521397228336,3
4.0,-0.09017020026665934,0.21579029114264003,3
10.0,-0.09227056065557289,0.3692179442922669,3
3.0,-0.10733688640283127,0.15070665435338668,3
30.0,-0.17167775057524762,0.39838365439683704,3
40.0,-0.21009933869160743,0.39066110558063577,3
50.0,-0.24570041329398895,0.3844270819830797,3
60.0,-0.27816741053467525,0.3796552054978162,3
70.0,-0.3075635385256795,0.37588710319355434,3
1.0,-0.31905414006861316,0.3067177333032325,3
100.0,-0.3798220887707968,0.36778808057465173,3
300.0,-0.584334052065251,0.346949370873301,3
0.3,-0.9571787905696549,1.1874211853936025,3
0.1,-1.8552210481924734,2.428896235599473,3
0.03,-2.638694605209675,3.5227464906913126,3
0.01,-2.9791816497245716,3.9997757537113103,3
