n_features,post_r2,delta_r2
1,0.4909613414404512,
2,0.51912345720878,0.02816211576832872
3,0.5329077501838928,0.013784292975112855
4,0.5358719422751657,0.0029641920912728548
5,0.5389002499091395,0.0030283076339738813
6,0.5379754130434622,-0.0009248368656773476
7,0.5404058654294517,0.00243045238598949
8,0.5628222432239169,0.02241637779446526
9,0.5879927613644526,0.025170518140535614
10,0.5881912029465927,0.00019844158214010754
11,0.5881534579114458,-3.774503514686334e-05
12,0.5944665353447729,0.006313077433327097
13,0.637521844958973,0.04305530961420012
14,0.6536717554545313,0.01614991049555825
15,0.6583381424718343,0.004666387017303042
16,0.6658686385703221,0.007530496098487771
17,0.6660088001876556,0.00014016161733354515
18,0.6724294729313331,0.006420672743677525
19,0.6821682477507592,0.009738774819426088
20,0.6885050986076604,0.006336850856901166
21,0.6888867244696542,0.0003816258619937507
22,0.6903150166475571,0.0014282921779029678
23,0.7245205228650899,0.03420550621753282
24,0.737100875361931,0.012580352496841085
25,0.7395903749476995,0.0024894995857684954
26,0.7514528113414863,0.011862436393786813
27,0.7551234708096342,0.003670659468147819
28,0.755772131613941,0.0006486608043068109
29,0.8002372939646932,0.04446516235075226
30,0.8018508773102792,0.0016135833455859228
31,0.801542900631576,-0.00030797667870319234
32,0.8021889653440902,0.0006460647125142716
33,0.8196885077566116,0.017499542412521385
34,0.8230956151028476,0.003407107346235949
35,0.8265800061146706,0.0034843910118230736
36,0.8314198748366612,0.004839868721990603
37,0.8581102224348154,0.02669034759815414
38,0.8581696024164671,5.937998165173042e-05
39,0.8637399939661544,0.0055703915496873035
40,0.8642851539953859,0.0005451600292314396
41,0.8653953606722585,0.0011102066768726715
42,0.8654362072327055,4.084656044700541e-05
43,0.8713659957636293,0.005929788530923741
44,0.8728901901810331,0.0015241944174038125
45,0.8741735188044405,0.0012833286234074093
46,0.8744648545054479,0.00029133570100736694
47,0.8765314683486921,0.002066613843244247
48,0.880967631767192,0.004436163418499839
49,0.8822218990234723,0.0012542672562803059
50,0.8845790704041375,0.0023571713806652683
51,0.8885503552488374,0.003971284844699885
52,0.896750456222497,0.00820010097365964
53,0.8965965656535286,-0.0001538905689684178
54,0.9028775556642692,0.006280990010740561
55,0.9036546546576365,0.0007770989933673089
56,0.9075888714804536,0.003934216822817138
57,0.9084435154491474,0.0008546439686937246
58,0.9084753112197361,3.17957705887606e-05
59,0.9083525818160754,-0.00012272940366075957
60,0.9089392929159011,0.0005867110998257763
