var,lon_tag,mode,lag,corr,abs_corr
thetao,W40p0,3,0,0.7500129733439004,0.7500129733439004
so,W60p0,1,0,0.7008005183556312,0.7008005183556312
so,W60p0,1,1,0.6873189719358072,0.6873189719358072
thetao,W60p0,2,0,-0.6796971184723949,0.6796971184723949
thetao,W20p0,2,0,-0.6718852200822711,0.6718852200822711
thetao,W30p0,3,14,-0.6700696845876353,0.6700696845876353
so,W60p0,1,3,0.6687762522805094,0.6687762522805094
so,W60p0,1,10,0.6622170311796811,0.6622170311796811
so,W60p0,1,2,0.6615720968106329,0.6615720968106329
thetao,W30p0,3,13,-0.6609177154882414,0.6609177154882414
so,W30p0,1,3,-0.6581923371192949,0.6581923371192949
so,W60p0,1,11,0.6573217791482285,0.6573217791482285
so,W40p0,2,2,0.654784625533897,0.654784625533897
so,W10p0,2,14,0.6520684332763582,0.6520684332763582
so,W10p0,2,13,0.6518410950938506,0.6518410950938506
so,W10p0,2,12,0.6488286085215595,0.6488286085215595
so,W40p0,2,15,0.6467249166481406,0.6467249166481406
so,W40p0,2,14,0.6442704024332931,0.6442704024332931
so,W40p0,2,13,0.6440801924416666,0.6440801924416666
so,W30p0,1,2,-0.6426543040860299,0.6426543040860299
so,W40p0,2,1,0.6420887398097913,0.6420887398097913
so,W60p0,1,9,0.64131821999139,0.64131821999139
so,W40p0,2,11,0.6398836045460512,0.6398836045460512
so,W60p0,1,12,0.6372693712450261,0.6372693712450261
so,W60p0,1,4,0.6367895925119537,0.6367895925119537
so,W40p0,2,0,0.635333312200095,0.635333312200095
so,W60p0,1,8,0.634420916158367,0.634420916158367
thetao,W60p0,2,1,-0.6335087100216367,0.6335087100216367
thetao,W40p0,3,6,0.6335072892997613,0.6335072892997613
thetao,W40p0,3,7,0.6317516990201192,0.6317516990201192
thetao,W40p0,3,1,0.6301893760715664,0.6301893760715664
so,W20p0,2,12,0.6285328725056761,0.6285328725056761
so,W60p0,1,6,0.6278978154385692,0.6278978154385692
so,W10p0,2,11,0.6275803875815429,0.6275803875815429
so,W60p0,1,5,0.6265777703377952,0.6265777703377952
so,W10p0,2,15,0.625096408040154,0.625096408040154
so,W30p0,2,0,0.6247022271183408,0.6247022271183408
thetao,W40p0,3,5,0.6243449075650858,0.6243449075650858
so,W60p0,1,7,0.6221923577188085,0.6221923577188085
thetao,W30p0,3,12,-0.6218791847371772,0.6218791847371772
thetao,W30p0,3,19,-0.6203274519934194,0.6203274519934194
thetao,W40p0,3,14,0.6187678717334674,0.6187678717334674
so,W20p0,2,14,0.6179444388786984,0.6179444388786984
so,W40p0,2,16,0.6179046624337134,0.6179046624337134
so,W20p0,2,13,0.6162324078505805,0.6162324078505805
thetao,W30p0,3,15,-0.6161750897008509,0.6161750897008509
thetao,W30p0,3,18,-0.6161197468403954,0.6161197468403954
so,W30p0,1,1,-0.6148135649879894,0.6148135649879894
thetao,W40p0,3,13,0.6102701334399385,0.6102701334399385
so,W60p0,1,13,0.6095516349679647,0.6095516349679647
so,W40p0,2,10,0.6083356271039311,0.6083356271039311
so,W40p0,2,17,0.6066211552605912,0.6066211552605912
so,W40p0,2,12,0.6060420937659768,0.6060420937659768
thetao,W10p0,1,5,-0.6055096324233641,0.6055096324233641
thetao,W60p0,2,2,-0.6052002323056874,0.6052002323056874
so,W20p0,2,10,0.6049940441808479,0.6049940441808479
so,W10p0,2,0,0.6033231411320048,0.6033231411320048
thetao,W30p0,3,16,-0.6015966911899295,0.6015966911899295
thetao,W30p0,4,15,0.601525305913199,0.601525305913199
so,W10p0,2,10,0.6014148271082259,0.6014148271082259
so,W10p0,2,1,0.6004749017256833,0.6004749017256833
so,W60p0,1,14,0.6000637915042283,0.6000637915042283
thetao,W30p0,4,16,0.5996966234506784,0.5996966234506784
thetao,W30p0,3,20,-0.5991485492450349,0.5991485492450349
so,W20p0,2,11,0.5990698356273391,0.5990698356273391
so,W10p0,2,9,0.5981699865340631,0.5981699865340631
thetao,W30p0,4,17,0.5980506239205768,0.5980506239205768
thetao,W40p0,3,2,0.5976168217556331,0.5976168217556331
thetao,W10p0,1,1,-0.5967612059727123,0.5967612059727123
so,W40p0,2,3,0.5962856674839632,0.5962856674839632
so,W40p0,2,5,0.5946628293164474,0.5946628293164474
so,W10p0,2,16,0.5946271592779298,0.5946271592779298
thetao,W30p0,3,11,-0.594435389974708,0.594435389974708
thetao,W20p0,2,1,-0.5936401768856678,0.5936401768856678
so,W30p0,1,4,-0.592821598565796,0.592821598565796
thetao,W30p0,3,17,-0.5914888745356964,0.5914888745356964
so,W20p0,2,15,0.5908924972998334,0.5908924972998334
thetao,W60p0,2,3,-0.5885287565304799,0.5885287565304799
so,W10p0,2,8,0.5862611741517376,0.5862611741517376
so,W40p0,2,4,0.5861452003676684,0.5861452003676684
so,W40p0,2,19,0.585955791649778,0.585955791649778
thetao,W40p0,3,15,0.585914260125208,0.585914260125208
so,W40p0,2,7,0.5847631179440728,0.5847631179440728
so,W20p0,2,2,0.5824235737975132,0.5824235737975132
thetao,W10p0,1,3,-0.5822731624349766,0.5822731624349766
so,W20p0,2,1,0.5819561649362137,0.5819561649362137
thetao,W10p0,1,4,-0.5807023546501463,0.5807023546501463
thetao,W10p0,1,0,-0.5800310807163797,0.5800310807163797
so,W60p0,1,16,0.5795678633286651,0.5795678633286651
so,W60p0,1,15,0.5785335852267838,0.5785335852267838
so,W40p0,2,8,0.5777446455292632,0.5777446455292632
thetao,W60p0,2,6,-0.5775264606807798,0.5775264606807798
thetao,W60p0,2,4,-0.5768883511071748,0.5768883511071748
thetao,W40p0,3,12,0.5768868557529991,0.5768868557529991
so,W10p0,2,5,0.5767372037183661,0.5767372037183661
so,W20p0,2,9,0.576604340455236,0.576604340455236
so,W40p0,2,9,0.5765821475677974,0.5765821475677974
so,W30p0,1,5,-0.5763028593986218,0.5763028593986218
thetao,W60p0,1,19,0.5761704377437592,0.5761704377437592
so,W10p0,2,2,0.5752071410028982,0.5752071410028982
thetao,W60p0,2,5,-0.5751306556136806,0.5751306556136806
so,W10p0,2,6,0.5730389533842138,0.5730389533842138
so,W40p0,2,18,0.5730125503228195,0.5730125503228195
thetao,W10p0,1,2,-0.5727565141519774,0.5727565141519774
so,W20p0,2,8,0.5706482055011884,0.5706482055011884
so,W40p0,2,6,0.5694540600728923,0.5694540600728923
thetao,W30p0,3,10,-0.5693635627120716,0.5693635627120716
so,W10p0,2,7,0.5690056372882045,0.5690056372882045
so,W10p0,2,3,0.5654951198430244,0.5654951198430244
so,W10p0,2,4,0.5653562730330377,0.5653562730330377
thetao,W10p0,1,6,-0.564854945875622,0.564854945875622
