n_features,post_r2,delta_r2
1,0.2940341778283688,
2,0.31837324658219013,0.024339068753821302
3,0.3257080358123805,0.007334789230190375
4,0.5338525932588876,0.20814455744650706
5,0.5684156669449283,0.034563073686040724
6,0.6408041523395946,0.07238848539466636
7,0.6820311709737161,0.04122701863412148
8,0.8420815795016633,0.16005040852794716
9,0.8451727801196234,0.003091200617960088
10,0.8717735108735557,0.026600730753932322
11,0.8730425324672529,0.0012690215936972393
12,0.8736867861703009,0.0006442537030479922
13,0.9061534090113381,0.032466622841037185
14,0.9145403681650885,0.008386959153750428
15,0.9144430129627524,-9.73552023361135e-05
16,0.9150160056268075,0.0005729926640550831
17,0.9323472813836152,0.017331275756807707
18,0.9315505734397487,-0.0007967079438665481
19,0.933365655124311,0.0018150816845623474
20,0.9334086612708614,4.300614655039503e-05
21,0.9321902084744889,-0.00121845279637256
22,0.9320401030973247,-0.00015010537716420025
23,0.9401673943545853,0.008127291257260638
24,0.9407222394022449,0.000554845047659569
25,0.9408595899199307,0.00013735051768581918
26,0.9412663893383136,0.00040679941838295264
27,0.9418414826925067,0.0005750933541930348
28,0.9416358134872874,-0.00020566920521924992
29,0.9471143635154632,0.005478550028175766
30,0.9463447938007005,-0.000769569714762719
31,0.9549066159864951,0.008561822185794599
32,0.9549976775576883,9.106157119320724e-05
33,0.9561972939848009,0.0011996164271126375
34,0.9561871285894207,-1.0165395380234976e-05
35,0.9568277100564109,0.0006405814669901977
36,0.956806509577049,-2.1200479361827007e-05
37,0.9612539799429095,0.004447470365860462
38,0.9610502879649835,-0.00020369197792602378
39,0.9610541668424827,3.878877499197131e-06
40,0.9641851441044481,0.0031309772619654286
41,0.9645742810862669,0.00038913698181874956
42,0.96460550636298,3.122527671317599e-05
43,0.9693896443280456,0.004784137965065605
44,0.972495236223345,0.0031055918952993533
45,0.9731411144195168,0.0006458781961717897
46,0.974191260428867,0.0010501460093501613
47,0.9745518778947408,0.00036061746587390253
48,0.9768036799249502,0.00225180203020936
49,0.9772444910415355,0.0004408111165853379
50,0.9781446673392756,0.0009001762977400851
51,0.978104311410383,-4.0355928892621407e-05
52,0.9781453629691791,4.1051558796079135e-05
53,0.9793763930394347,0.001231030070255601
54,0.9792742193213947,-0.00010217371803999953
55,0.9798150250136375,0.0005408056922427962
56,0.9798861263676818,7.110135404431173e-05
57,0.9799033150099208,1.718864223898553e-05
58,0.9800876369694045,0.000184321959483702
59,0.9801283468372866,4.070986788207165e-05
60,0.980141592363624,1.324552633741316e-05
