n,delta_r2,post_r2,var,lon_tag,mode,lag
4,0.20814455744650706,0.5338525932588876,so,W40p0,4,20
8,0.16005040852794716,0.8420815795016633,so,W10p0,3,19
6,0.07238848539466636,0.6408041523395946,thetao,W20p0,2,1
7,0.04122701863412148,0.6820311709737161,so,W10p0,6,16
5,0.034563073686040724,0.5684156669449283,thetao,W20p0,2,0
13,0.032466622841037185,0.9061534090113381,so,W40p0,4,19
10,0.026600730753932322,0.8717735108735557,thetao,W60p0,8,13
2,0.024339068753821302,0.31837324658219013,thetao,W60p0,8,16
17,0.017331275756807707,0.9323472813836152,so,W10p0,3,20
