k,r2_train,corr_train,r2_test,corr_test,subset_idx,subset_features,candidate_source,candidate_method,selected_by,amoc_variant,amoc_var_used,run_label
1,0.25818292901477513,0.5081305792458285,0.23170862267814907,0.49661379204160966,0,thetao W20p0 EOF2 lag9,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r4i1p1f1
2,0.3750958955554867,0.6124730660317912,-0.2149555168447439,0.4465539610428587,"18,34",thetao W30p0 EOF1 lag9 | so W20p0 EOF2 lag10,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r4i1p1f1
3,0.41117897852183427,0.6412467233522579,-0.017448123449201658,0.5507848285442861,"18,24,34",thetao W30p0 EOF1 lag9 | thetao W10p0 EOF7 lag5 | so W20p0 EOF2 lag10,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r4i1p1f1
