n,feature,score,curve_r2
1,thetao W20p0 EOF2 lag9,,0.173249148495087
2,thetao W20p0 EOF2 lag10,,0.4000226508841886
3,thetao W20p0 EOF2 lag8,,0.3964431014763697
4,thetao W30p0 EOF2 lag13,,0.4627096755207317
5,thetao W20p0 EOF2 lag11,,0.5500449223222347
6,so W30p0 EOF5 lag3,,0.5499626805915269
7,so W40p0 EOF2 lag14,,0.5495152045414251
8,so W30p0 EOF5 lag2,,0.5886371308929411
9,thetao W30p0 EOF9 lag1,,0.584475489810482
10,thetao W30p0 EOF2 lag14,,0.6041805958826982
