k,r2_train,corr_train,r2_test,corr_test,subset_idx,subset_features,candidate_source,candidate_method,selected_by,amoc_variant,amoc_var_used,run_label
1,0.5087319996241371,0.7132724512869989,-2.8070873413705444,0.10205460460412044,0,thetao W40p0 EOF3 lag0,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r27i1p1f1
2,0.6233066769399381,0.7895099069340417,-1.4447012649669255,0.17803635048991023,"0,10",thetao W40p0 EOF3 lag0 | thetao W30p0 EOF3 lag18,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r27i1p1f1
3,0.6532193322002942,0.8082279737846151,-2.3953586018961412,0.12525984393113196,"0,10,29",thetao W40p0 EOF3 lag0 | thetao W30p0 EOF3 lag18 | thetao W30p0 EOF4 lag0,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r27i1p1f1
