late_r2,late_corr,late_var_ratio,late_r2_anom,late_corr_anom,late_var_ratio_anom,max_lag_used,n_features_used
-3.844664538794481,0.5760010438494675,1.1047872181955256,0.0521623843361364,0.5760010438494676,1.1047872181955258,2,5
