N_seeds,W,alpha,mean_val_r2,std_val_r2,mean_val_corr,mean_val_var_ratio,n_folds_used
15,0,1.0,0.20014845437611045,0.03942528395810824,0.5492389183978899,0.736494335246753,2
15,0,3.0,0.011189334724558242,0.20685650037637232,0.5152915559471214,0.6768832304721604,2
15,0,0.1,0.0033733760532789203,0.23842907732310625,0.5021066172944647,0.909560080530794,2
5,1,1000.0,-0.08960104105939287,0.10253825497832952,0.14015406087331986,0.09782146953649937,2
5,0,1000.0,-0.10007047076936365,0.15151417177901866,0.17983988585318506,0.07401450081183743,2
15,0,0.01,-0.12473931194668841,0.36443186301096153,0.49018190429738295,0.9518438991393463,2
15,0,0.001,-0.14085298076454184,0.38024659208522354,0.4888771130750952,0.956618864542635,2
15,1,1000.0,-0.1416870389757382,0.07185453292487776,0.28693399860467994,0.17226624097646132,2
15,0,0.0001,-0.1425033101857347,0.3818659332404246,0.488745419986503,0.9571024817360002,2
15,0,1000.0,-0.16586166392976287,0.10805898776795397,0.25698859569846094,0.13481486505106177,2
10,1,1000.0,-0.16914707038928734,0.10846173707530882,0.18874473481923743,0.1416290122460279,2
10,0,1000.0,-0.17664566464564246,0.13492085597399828,0.1615856603138389,0.10403010113461507,2
5,0,300.0,-0.1877187742001259,0.24945847107285019,0.17862987804639296,0.18461934695833807,2
15,0,10.0,-0.20020712756550996,0.3261808117844074,0.44200645875660305,0.6212428601105728,2
5,1,300.0,-0.2069328439392183,0.17650698349750404,0.14243835286986628,0.21611964285529983,2
15,1,300.0,-0.2738639394276432,0.12011133431679566,0.30781009781211677,0.3092434493536881,2
15,1,10.0,-0.2876661502625538,0.5374822258036361,0.44606728414508934,0.6981704332685734,2
15,1,30.0,-0.29254169634915356,0.3784573302888726,0.4077151549180359,0.5624500610165475,2
5,1,0.0001,-0.29995659716342926,0.26234053861446305,0.28463001624220263,0.681503891835771,2
5,1,0.001,-0.2999617868978537,0.26259144364868026,0.28464401996557886,0.6814131138539945,2
5,1,0.01,-0.30003074341357594,0.2650713042057614,0.2847757701960358,0.6805216591581393,2
5,1,0.1,-0.30210664024720824,0.28728806527681494,0.2853751473069851,0.6730038424518421,2
15,1,100.0,-0.32156973835319536,0.22319429760627607,0.3495131693868801,0.4299057347509941,2
15,0,300.0,-0.32816641945664504,0.14654182207302668,0.2741168542079807,0.2733007901224691,2
15,0,30.0,-0.34607626344518727,0.3040027344314489,0.37581349738699443,0.5349598694777891,2
5,1,1.0,-0.3502904983080619,0.39367489249689913,0.2689353777809072,0.6452600611981417,2
5,1,100.0,-0.362754259004324,0.3186903717019445,0.14999692354573788,0.35062478372539707,2
15,1,3.0,-0.37054451784437675,0.7153591004344853,0.46568367795766485,0.86209842691218,2
5,0,100.0,-0.37893458867197655,0.4281608926678449,0.17776133062655217,0.33577687113420496,2
10,0,300.0,-0.3837131168649558,0.24886649051369758,0.1807817636932544,0.22970355484215643,2
10,1,300.0,-0.38941759998234493,0.24684132589674512,0.20673707378370887,0.2820375654615034,2
5,1,3.0,-0.40792334435774374,0.4530332531184617,0.23802939229134612,0.61818091021531,2
15,0,100.0,-0.42947072312575096,0.23490519303572743,0.30974558895501403,0.4103671565103422,2
5,1,10.0,-0.450610768063878,0.47324478928813374,0.2004490395538333,0.5563460434555514,2
5,1,30.0,-0.4530046439355596,0.4438286302474582,0.17136872351096705,0.4735078180404985,2
5,0,0.0001,-0.463178706506032,0.5151861896064849,0.22873047080255587,0.6237770459801675,2
5,0,0.001,-0.46319411962151735,0.5152078665586445,0.22872330199638685,0.6237645255291812,2
5,0,0.01,-0.4633480070416621,0.5154245487684644,0.22865188453030497,0.6236395478853468,2
5,0,0.1,-0.4648637213275079,0.5175819548591469,0.2279633389305921,0.6224118703573457,2
5,0,1.0,-0.4784610572546174,0.5378515207302684,0.222713797840337,0.6118959491111392,2
5,0,3.0,-0.5034243604453552,0.5735964759545542,0.21503291630522922,0.5951612384007605,2
5,0,10.0,-0.5554850048076735,0.6341240473103461,0.19897256917263553,0.5580493643936144,2
5,0,30.0,-0.556702594758943,0.6216626112132957,0.18348028417384254,0.4845366836581896,2
10,1,100.0,-0.5787139833322501,0.4470202099195266,0.2372567887794227,0.40937426257403625,2
15,1,1.0,-0.586684030005436,0.9477119354132347,0.4667597264821977,1.0127804942908323,2
10,0,100.0,-0.6396757990212922,0.4974771968786156,0.21267582300955584,0.3695107750505109,2
10,1,30.0,-0.642020805214962,0.6031725296837868,0.28279977909781157,0.5135471902657263,2
10,1,10.0,-0.7138789920225495,0.7831656257551061,0.324943099067167,0.602109814565675,2
10,0,30.0,-0.7573107642720592,0.7238954657297479,0.25456937284905035,0.4825509216137771,2
10,0,10.0,-0.7660600764499933,0.8276109710006844,0.28970964870023175,0.529555172513777,2
10,0,3.0,-0.8543422322358961,0.9767115280294157,0.3251022266092046,0.5488301478001405,2
10,1,3.0,-0.9527171197994231,1.1391887821119941,0.35156196904465836,0.7196367461685136,2
10,0,1.0,-0.9699218733269657,1.1152729264693666,0.356169255247483,0.5633701788123243,2
10,0,0.1,-1.0853457198712868,1.2350266241624452,0.3855685356391747,0.5864441113281784,2
10,0,0.01,-1.1023157337016394,1.2511061223797766,0.38941539389518576,0.5910050475606172,2
10,0,0.001,-1.1041003213193779,1.2527709250453622,0.38980794734813584,0.5915055790717144,2
10,0,0.0001,-1.1042797151946826,1.2529379943395313,0.3898472740988357,0.5915561201504203,2
15,1,0.1,-1.1763839214819627,1.51572084041514,0.4543279362213598,1.2278585274824882,2
10,1,1.0,-1.3507381836306362,1.5966084461567194,0.3624903925211649,0.8551627163772647,2
15,1,0.01,-1.3582608824149005,1.6896128300432216,0.4493787655729164,1.277475144434489,2
15,1,0.001,-1.3805033966531606,1.7108733254291175,0.4487408930554814,1.2832436483380047,2
15,1,0.0001,-1.3827780673347112,1.7130475161901213,0.44867525449025986,1.2838302424467187,2
10,1,0.1,-2.7582694705806934,3.0229237694699305,0.4444158610691732,1.26690587542027,2
10,1,0.01,-15.160681644118647,15.424216887488885,0.5225744788957141,2.9385056020004847,2
10,1,0.001,-40.5106393348199,40.77398167500648,0.5299890154544269,4.673592266892862,2
10,1,0.0001,-46.89238312919516,47.15570524066522,0.5305886786552966,5.009534412661961,2
