n,feature,score,curve_r2
1,thetao W40p0 EOF3 lag0,,0.1803490031663257
2,thetao W60p0 EOF2 lag0,,0.5525152652389711
3,so W60p0 EOF1 lag1,,0.5839842017481522
4,so W60p0 EOF1 lag0,,0.5954638529837032
5,so W60p0 EOF1 lag2,,0.5959032402732138
6,so W30p0 EOF1 lag9,,0.5933008730941433
7,so W30p0 EOF1 lag10,,0.5923114797261853
8,so W60p0 EOF1 lag3,,0.591847961961018
9,so W30p0 EOF1 lag8,,0.5911209934385606
10,thetao W60p0 EOF2 lag1,,0.5901418812285055
