rank,feature_index,feature,coef_std,abscoef_std,cluster_root,cluster_size
117,1566,so W40p0 EOF7 lag0,0.019285642569639543,0.019285642569639543,1566,1
118,928,thetao W20p0 EOF9 lag14,-0.01923270458502802,0.01923270458502802,928,1
119,1968,so W30p0 EOF9 lag14,0.01921136955791708,0.01921136955791708,1968,1
120,756,thetao W30p0 EOF7 lag23,-0.019195855916575213,0.019195855916575213,756,1
121,1373,so W60p0 EOF4 lag7,0.01911748996467223,0.01911748996467223,1373,1
122,1624,so W40p0 EOF5 lag6,0.019045300957138293,0.019045300957138293,1624,1
123,2439,so W10p0 EOF10 lag9,0.01900967646194883,0.01900967646194883,2439,1
124,2027,so W30p0 EOF8 lag20,-0.01893923476762571,0.01893923476762571,2027,1
125,513,thetao W40p0 EOF4 lag25,0.01892424339029544,0.01892424339029544,513,1
126,468,thetao W40p0 EOF9 lag20,0.018911404108961964,0.018911404108961964,468,1
127,208,thetao W60p0 EOF9 lag20,0.018888769398756014,0.018888769398756014,208,1
128,2149,so W20p0 EOF10 lag6,0.018868461907400477,0.018868461907400477,2149,1
129,1292,thetao W10p0 EOF3 lag25,-0.018849971165476376,0.018849971165476376,1292,1
130,67,thetao W60p0 EOF8 lag6,-0.018814593697060313,0.018814593697060313,67,1
131,2169,so W20p0 EOF10 lag8,0.018734662000983796,0.018734662000983796,2169,1
132,1675,so W40p0 EOF6 lag11,0.018654289392355666,0.018654289392355666,1675,1
133,1735,so W40p0 EOF6 lag17,-0.018647436509906676,0.018647436509906676,1735,1
134,758,thetao W30p0 EOF9 lag23,-0.018627096419678336,0.018627096419678336,758,1
135,1382,so W60p0 EOF3 lag8,0.018612843603537408,0.018612843603537408,1382,1
136,478,thetao W40p0 EOF9 lag21,0.01860972781438433,0.01860972781438433,478,1
137,375,thetao W40p0 EOF6 lag11,-0.018602415403726823,0.018602415403726823,375,1
138,836,thetao W20p0 EOF7 lag5,0.018587907535644568,0.018587907535644568,836,1
139,1848,so W30p0 EOF9 lag2,-0.018586078902814458,0.018586078902814458,1848,1
140,1723,so W40p0 EOF4 lag16,-0.018585415161347242,0.018585415161347242,1723,1
141,107,thetao W60p0 EOF8 lag10,-0.01857419570529125,0.01857419570529125,107,1
142,592,thetao W30p0 EOF3 lag7,0.018548267284285862,0.018548267284285862,592,1
143,2429,so W10p0 EOF10 lag8,0.018441277318593987,0.018441277318593987,2429,1
144,2008,so W30p0 EOF9 lag18,0.018419580945137355,0.018419580945137355,2008,1
145,219,thetao W60p0 EOF10 lag21,0.018330007130367698,0.018330007130367698,219,1
146,607,thetao W30p0 EOF8 lag8,0.01824679092032326,0.01824679092032326,607,1
147,1543,so W60p0 EOF4 lag24,0.018215309937128544,0.018215309937128544,1543,1
148,1329,so W60p0 EOF10 lag2,0.018134413036560153,0.018134413036560153,1329,1
149,1937,so W30p0 EOF8 lag11,0.01813362992277936,0.01813362992277936,1937,1
150,2581,so W10p0 EOF2 lag24,0.018076152339377958,0.018076152339377958,2581,1
151,628,thetao W30p0 EOF9 lag10,0.018058743637422298,0.018058743637422298,628,1
152,1107,thetao W10p0 EOF8 lag6,0.018018769946255474,0.018018769946255474,1107,1
153,49,thetao W60p0 EOF10 lag4,-0.01800651387901806,0.01800651387901806,49,1
154,2002,so W30p0 EOF3 lag18,-0.017990738120475178,0.017990738120475178,2002,1
155,2322,so W20p0 EOF3 lag24,0.017975630601229673,0.017975630601229673,2322,1
156,243,thetao W60p0 EOF4 lag24,0.01796041315682115,0.01796041315682115,243,1
157,662,thetao W30p0 EOF3 lag14,0.01795704078444497,0.01795704078444497,662,1
158,1837,so W30p0 EOF8 lag1,-0.017820178969191566,0.017820178969191566,1837,1
159,494,thetao W40p0 EOF5 lag23,0.01778255148119208,0.01778255148119208,494,1
160,2485,so W10p0 EOF6 lag14,0.017760957390454885,0.017760957390454885,2485,1
161,790,thetao W20p0 EOF1 lag1,-0.017759090421607764,0.017759090421607764,790,1
162,1402,so W60p0 EOF3 lag10,0.017731527100505733,0.017731527100505733,1402,1
163,1357,so W60p0 EOF8 lag5,-0.0176266820160785,0.0176266820160785,1357,1
164,265,thetao W40p0 EOF6 lag0,-0.017539492541136244,0.017539492541136244,265,1
165,1956,so W30p0 EOF7 lag13,0.017522865167297414,0.017522865167297414,1956,1
166,1881,so W30p0 EOF2 lag6,0.017516930335816586,0.017516930335816586,1881,1
167,759,thetao W30p0 EOF10 lag23,0.017505151378018457,0.017505151378018457,759,1
168,393,thetao W40p0 EOF4 lag13,-0.017406261463239925,0.017406261463239925,393,1
169,1891,so W30p0 EOF2 lag7,0.01737861585961071,0.01737861585961071,1891,1
170,1544,so W60p0 EOF5 lag24,-0.017343369439545776,0.017343369439545776,1544,1
171,264,thetao W40p0 EOF5 lag0,-0.01731977793732259,0.01731977793732259,264,1
172,678,thetao W30p0 EOF9 lag15,0.01729112381976343,0.01729112381976343,678,1
173,1975,so W30p0 EOF6 lag15,0.017131639974862965,0.017131639974862965,1975,1
174,1549,so W60p0 EOF10 lag24,-0.017115274086396785,0.017115274086396785,1549,1
175,536,thetao W30p0 EOF7 lag1,-0.01703841730766431,0.01703841730766431,536,1
176,1117,thetao W10p0 EOF8 lag7,0.017029432242696745,0.017029432242696745,1117,1
177,1798,so W40p0 EOF9 lag23,0.017006472684484512,0.017006472684484512,1798,1
178,1978,so W30p0 EOF9 lag15,0.017002759262373587,0.017002759262373587,1978,1
179,1287,thetao W10p0 EOF8 lag24,-0.01698679675507233,0.01698679675507233,1287,1
180,117,thetao W60p0 EOF8 lag11,-0.016979053183982396,0.016979053183982396,117,1
181,1158,thetao W10p0 EOF9 lag11,0.016977192775399566,0.016977192775399566,1158,1
182,1425,so W60p0 EOF6 lag12,0.016967497012882166,0.016967497012882166,1425,1
183,1588,so W40p0 EOF9 lag2,-0.016954977345059987,0.016954977345059987,1588,1
184,1094,thetao W10p0 EOF5 lag5,0.016944320367998363,0.016944320367998363,1094,1
185,1608,so W40p0 EOF9 lag4,-0.016936654656953057,0.016936654656953057,1608,1
186,1887,so W30p0 EOF8 lag6,-0.016906526076251246,0.016906526076251246,1887,1
187,2388,so W10p0 EOF9 lag4,0.01690217149261967,0.01690217149261967,2388,1
188,1604,so W40p0 EOF5 lag4,0.01689336858304052,0.01689336858304052,1604,1
189,2249,so W20p0 EOF10 lag16,-0.01689176558274452,0.01689176558274452,2249,1
190,11,thetao W60p0 EOF2 lag1,0.01687359151591295,0.01687359151591295,11,1
191,509,thetao W40p0 EOF10 lag24,-0.016839162610405658,0.016839162610405658,509,1
192,330,thetao W40p0 EOF1 lag7,0.016800263302093953,0.016800263302093953,330,1
193,1796,so W40p0 EOF7 lag23,-0.016762983444173707,0.016762983444173707,1796,1
194,1309,so W60p0 EOF10 lag0,0.016737501450486487,0.016737501450486487,1309,1
195,672,thetao W30p0 EOF3 lag15,0.01673615478624925,0.01673615478624925,672,1
196,5,thetao W60p0 EOF6 lag0,-0.016692489919021673,0.016692489919021673,5,1
197,1985,so W30p0 EOF6 lag16,0.01667653487272272,0.01667653487272272,1985,1
198,2099,so W20p0 EOF10 lag1,0.01665595218121261,0.01665595218121261,2099,1
199,3,thetao W60p0 EOF4 lag0,-0.01664883723612486,0.01664883723612486,3,1
200,2470,so W10p0 EOF1 lag13,-0.016623094218964532,0.016623094218964532,2470,1
201,2376,so W10p0 EOF7 lag3,-0.016574143106110235,0.016574143106110235,2376,1
202,251,thetao W60p0 EOF2 lag25,-0.016555376940466184,0.016555376940466184,251,1
203,1811,so W40p0 EOF2 lag25,0.016545798568568935,0.016545798568568935,1811,1
204,2179,so W20p0 EOF10 lag9,0.01653075545216277,0.01653075545216277,2179,1
205,1672,so W40p0 EOF3 lag11,0.016528628554955033,0.016528628554955033,1672,1
206,1737,so W40p0 EOF8 lag17,-0.01651593801192651,0.01651593801192651,1737,1
207,1883,so W30p0 EOF4 lag6,0.0165060526408369,0.0165060526408369,1883,1
208,1697,so W40p0 EOF8 lag13,0.016462541858560654,0.016462541858560654,1697,1
209,2386,so W10p0 EOF7 lag4,-0.016428153153393715,0.016428153153393715,2386,1
210,682,thetao W30p0 EOF3 lag16,0.016423510630036203,0.016423510630036203,682,1
211,54,thetao W60p0 EOF5 lag5,0.016410923747373154,0.016410923747373154,54,1
212,122,thetao W60p0 EOF3 lag12,-0.016355529713178905,0.016355529713178905,122,1
213,2123,so W20p0 EOF4 lag4,-0.016348821794112782,0.016348821794112782,2123,1
214,32,thetao W60p0 EOF3 lag3,-0.01632793229541581,0.01632793229541581,32,1
215,1882,so W30p0 EOF3 lag6,0.016315272403669326,0.016315272403669326,1882,1
