n,feature,score,curve_r2
1,thetao W40p0 EOF3 lag0,,0.0242862751393563
2,so W30p0 EOF2 lag0,,0.0261840973600422
3,so W60p0 EOF1 lag3,,0.0266948889909174
4,so W40p0 EOF2 lag2,,0.0283687948433772
5,so W40p0 EOF2 lag1,,0.0283788195908182
6,so W40p0 EOF2 lag0,,0.0354170315435384
7,so W60p0 EOF1 lag2,,0.0354289078648236
8,so W40p0 EOF2 lag3,,0.038825889648706
9,thetao W30p0 EOF4 lag2,,0.0390309892277441
10,so W60p0 EOF1 lag4,,0.0454158419856209
