N_seeds,W,alpha,mean_val_r2,std_val_r2,mean_val_corr,mean_val_var_ratio,n_folds_used
5,0,100.0,-1.5356097508231887,0.5932366531230515,0.05268956144742354,0.4129347776945394,2
5,1,100.0,-1.5372378048810713,0.6280924276194612,0.019016637261409966,0.44538376232944343,2
5,1,300.0,-1.5392355424562036,0.5689910578732547,0.013666161125672892,0.26471298256140025,2
5,0,300.0,-1.5800049861019145,0.5055374279286826,0.04815208948701973,0.2257643338233905,2
5,1,1000.0,-1.651298607972898,0.5690285798723012,0.012715330952063342,0.1127485442055319,2
5,0,1000.0,-1.7063273569433373,0.5085756177188168,0.045957862901888344,0.08861749189777046,2
5,0,30.0,-1.7066790448526805,0.8075335690609103,0.059293317692953554,0.5993830766231178,2
5,1,30.0,-1.7074516099289603,0.7832869008611529,0.03779144385001094,0.6216687546985308,2
15,0,1000.0,-1.760024741198534,0.6991887118443294,0.2225916164977599,0.17611592400538795,2
10,0,1000.0,-1.7832342081122308,0.6382389687467125,0.19591225051143857,0.1535873969597823,2
15,0,300.0,-1.8308919105246868,0.9626827617572962,0.2175023307119796,0.36526137196786396,2
10,0,300.0,-1.8550126995065068,0.810888873390323,0.1941859627664291,0.3475335008593722,2
15,1,1000.0,-1.8624627981511725,0.8807019927312414,0.19632561721460384,0.2351130706848002,2
5,1,10.0,-1.8767767747322117,0.9417999368224931,0.06220426235256249,0.7445356336941954,2
10,1,1000.0,-1.9146467825241804,0.7780315328543614,0.1792947850839614,0.23463021134705558,2
5,0,10.0,-1.9611384332377402,1.0352432558342348,0.06223657079011176,0.7025608003406644,2
5,1,3.0,-1.9734075419706545,1.0133171603250015,0.0813109393762841,0.8394534683261958,2
5,1,1.0,-2.0142375920121935,1.0202613255376958,0.08913614203454706,0.8887177266272861,2
15,1,300.0,-2.028347855746528,1.230519605054763,0.18672471925265233,0.4176745837267145,2
5,1,0.1,-2.040494067150504,1.0159788681215685,0.09305109699655771,0.919563620220078,2
5,1,0.01,-2.0436431950183045,1.0151349524781117,0.09345101163971334,0.923114253130985,2
5,1,0.001,-2.0439649121594554,1.0150455336906967,0.09349104348539938,0.9234749011409062,2
5,1,0.0001,-2.0439971539133532,1.0150365404869666,0.09349504701262916,0.9235110229100758,2
15,0,100.0,-2.0508831642050134,1.3448635681942789,0.20467045647965665,0.5502241075985187,2
10,0,100.0,-2.0841815174738576,1.1223350488595196,0.18841843959356747,0.5602699491166803,2
10,1,300.0,-2.133897346255802,1.0445680060995237,0.17604724117828163,0.44659423440374557,2
5,0,3.0,-2.151487916142124,1.1986347809362645,0.062146281767929065,0.7545193020543348,2
5,0,1.0,-2.226790994425211,1.2625197333109943,0.06166337128470085,0.7722542667520651,2
5,0,0.1,-2.2649535806464582,1.294704852842866,0.06132671919794,0.7808137120642438,2
5,0,0.01,-2.2689336919049623,1.2980531770116022,0.06128808494093176,0.7816918798283257,2
5,0,0.001,-2.2693334079209264,1.2983893518392233,0.061284168277211386,0.78177992840641,2
5,0,0.0001,-2.269373396640153,1.298422982791077,0.06128377607469279,0.781788735592336,2
15,1,100.0,-2.314083264506839,1.6092738189305744,0.16343977657830688,0.5687871406089704,2
10,1,100.0,-2.4973193110772867,1.3564651266470316,0.16647472318591475,0.6282757009675801,2
10,0,30.0,-2.589785478632086,1.6067418282103514,0.17037764920396495,0.7453901180896574,2
15,0,30.0,-2.6047044204187335,1.9683864722812798,0.17479944997713956,0.7263072249866291,2
15,1,30.0,-2.8098955606820066,2.060407343874739,0.11006199401912245,0.7292223488912679,2
10,1,30.0,-3.1462638269034082,1.791821735209105,0.1370077681540245,0.7926053386131571,2
10,0,10.0,-3.2339507322285934,2.1173788237915288,0.14465638202630246,0.8605681011506849,2
15,1,10.0,-3.3278990910877626,2.3026649294636674,0.03740446304449615,0.9033057103775276,2
15,0,10.0,-3.4409875472775493,2.8137302716700163,0.13656385876196925,0.882773032351104,2
10,0,3.0,-3.8321898958651515,2.516449863050685,0.12319883690555682,0.9404811988372304,2
15,1,3.0,-3.837662097694919,2.109795388524749,-0.043951748008797434,1.1204728605534031,2
10,1,10.0,-3.9019070383258008,2.1994651576917086,0.08619476252064981,0.9301269156732122,2
10,0,1.0,-4.125677738219181,2.673017194081208,0.11502887696952435,0.9781282696479625,2
15,1,1.0,-4.2778817569596965,1.696332452840448,-0.09401129844885223,1.3076504591819278,2
10,0,0.1,-4.296894395559933,2.7454956990491692,0.11161450770281739,1.0007787828416386,2
10,0,0.01,-4.316003870543194,2.752476151142075,0.11131836595821634,1.0033645197481031,2
